Dato;Tipo de criptomoneda;Creador;Descentralizada;Tipo de blockchain;Smart  Contracts;Open;High;Low;Close;Adj close;Volume
5/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7410.45166;7544.49707;7400.535645;7411.317383;7411.317383;19725074095
6/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7410.452148;7781.867188;7409.292969;7769.219238;7769.219238;23276261598
7/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7768.682129;8178.21582;7768.227539;8163.692383;8163.692383;28767291327
8/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8161.935547;8396.738281;7956.774414;8079.862793;8079.862793;31672559265
9/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8082.295898;8082.295898;7842.403809;7879.071289;7879.071289;24045990466
10/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7878.307617;8166.554199;7726.774902;8166.554199;8166.554199;28714583844
11/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8162.190918;8218.359375;8029.64209;8037.537598;8037.537598;25521165085
12/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8033.261719;8200.063477;8009.059082;8192.494141;8192.494141;22903438381
13/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8189.771973;8197.788086;8079.700684;8144.194336;8144.194336;22482910688
14/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8140.933105;8879.511719;8140.933105;8827.764648;8827.764648;44841784107
15/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8825.34375;8890.117188;8657.1875;8807.010742;8807.010742;40102834650
16/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8812.481445;8846.460938;8612.095703;8723.786133;8723.786133;31313981931
17/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8725.209961;8958.12207;8677.316406;8929.038086;8929.038086;36372139320
18/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8927.211914;9012.198242;8827.332031;8942.808594;8942.808594;32337772627
19/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8941.445313;9164.362305;8620.080078;8706.245117;8706.245117;34217320471
20/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8704.631836;8745.59082;8560.473633;8657.642578;8657.642578;26422375678
21/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8658.991211;8755.706055;8544.520508;8745.894531;8745.894531;24097418512
22/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8744.210938;8792.994141;8636.74707;8680.875977;8680.875977;22600204051
23/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8680.650391;8687.74707;8333.637695;8406.515625;8406.515625;25770680779
24/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8405.567383;8514.666992;8266.84082;8445.43457;8445.43457;24397913026
25/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8440.119141;8458.453125;8296.21875;8367.847656;8367.847656;19647331549
26/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8364.410156;8602.401367;8325.498047;8596.830078;8596.830078;22177678796
27/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8597.308594;8977.726563;8597.308594;8909.819336;8909.819336;28647338393
28/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8912.524414;9358.589844;8908.447266;9358.589844;9358.589844;34398744403
29/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9357.470703;9406.431641;9269.467773;9316.629883;9316.629883;30682598115
30/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9316.016602;9553.125977;9230.897461;9508.993164;9508.993164;32378792851
31/01/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9508.313477;9521.706055;9230.776367;9350.529297;9350.529297;29432489719
1/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9346.357422;9439.323242;9313.239258;9392.875;9392.875;25922656496
2/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9389.820313;9468.797852;9217.824219;9344.365234;9344.365234;30835736946
3/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9344.683594;9540.37207;9248.633789;9293.521484;9293.521484;30934096509
4/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9292.841797;9331.265625;9112.811523;9180.962891;9180.962891;29893183716
5/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9183.416016;9701.299805;9163.704102;9613.423828;9613.423828;35222060874
6/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9617.821289;9824.619141;9539.818359;9729.801758;9729.801758;37628823716
7/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9726.00293;9834.716797;9726.00293;9795.943359;9795.943359;34522718159
8/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9793.070313;9876.749023;9678.910156;9865.119141;9865.119141;35172043762
9/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9863.894531;10129.43555;9850.392578;10116.67383;10116.67383;35807884663
10/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10115.55957;10165.76563;9784.563477;9856.611328;9856.611328;39386548075
11/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9855.891602;10210.05273;9729.334961;10208.23633;10208.23633;37648059389
12/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10202.3877;10393.61133;10202.3877;10326.05469;10326.05469;43444303830
13/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10323.96094;10457.62695;10116.16113;10214.37988;10214.37988;49356071373
14/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10211.55078;10321.99609;10125.53418;10312.11621;10312.11621;43338264162
15/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10313.85645;10341.55566;9874.427734;9889.424805;9889.424805;43865054831
16/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9889.179688;10053.96875;9722.386719;9934.433594;9934.433594;43374780305
17/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9936.560547;9938.81543;9507.637695;9690.142578;9690.142578;45998298413
18/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9691.230469;10161.93555;9632.382813;10141.99609;10141.99609;47271023953
19/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10143.79883;10191.67578;9611.223633;9633.386719;9633.386719;46992019710
20/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9629.325195;9643.216797;9507.900391;9608.475586;9608.475586;44925260237
21/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9611.782227;9723.014648;9589.743164;9686.441406;9686.441406;40930547513
22/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9687.707031;9698.231445;9600.728516;9663.181641;9663.181641;35838025154
23/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9663.318359;9937.404297;9657.791016;9924.515625;9924.515625;41185185761
24/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9921.583008;9951.746094;9537.042969;9650.174805;9650.174805;45080496648
25/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9651.3125;9652.737305;9305.021484;9341.705078;9341.705078;42515259129
26/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9338.290039;9354.77832;8704.426758;8820.522461;8820.522461;50420050762
27/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8825.09375;8932.892578;8577.199219;8784.494141;8784.494141;45470195695
28/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8788.728516;8890.456055;8492.932617;8672.455078;8672.455078;44605450443
29/02/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8671.212891;8775.631836;8599.508789;8599.508789;8599.508789;35792392544
1/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8599.758789;8726.796875;8471.212891;8562.454102;8562.454102;35349164300
2/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8563.264648;8921.308594;8532.630859;8869.669922;8869.669922;42857674409
3/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8865.387695;8901.598633;8704.990234;8787.786133;8787.786133;42386715821
4/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8788.541992;8843.366211;8712.431641;8755.246094;8755.246094;34746706368
5/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8760.285156;9142.054688;8757.253906;9078.762695;9078.762695;39698054597
6/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9078.308594;9167.695313;9032.079102;9122.545898;9122.545898;40826885651
7/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9121.600586;9163.220703;8890.744141;8909.954102;8909.954102;36216930370
8/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8908.206055;8914.34375;8105.25293;8108.116211;8108.116211;39973102121
9/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8111.146484;8177.793457;7690.098145;7923.644531;7923.644531;46936995808
10/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7922.146973;8136.945313;7814.763184;7909.729492;7909.729492;42213940994
11/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7910.089844;7950.814453;7642.8125;7911.430176;7911.430176;38682762605
12/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7913.616211;7929.116211;4860.354004;4970.788086;4970.788086;53980357243
13/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5017.831055;5838.114746;4106.980957;5563.707031;5563.707031;74156772075
14/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5573.077637;5625.226563;5125.069336;5200.366211;5200.366211;36154506008
15/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5201.066895;5836.64502;5169.283203;5392.314941;5392.314941;33997889639
16/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5385.229492;5385.229492;4575.35791;5014.47998;5014.47998;45368026430
17/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5002.578125;5371.348633;4981.90918;5225.629395;5225.629395;38622642935
18/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5227.11377;5331.833984;5069.335938;5238.438477;5238.438477;37878801016
19/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5245.416504;6329.73584;5236.96875;6191.192871;6191.192871;51000731797
20/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6191.653809;6844.261719;5865.781738;6198.77832;6198.77832;54442976103
21/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6206.521484;6378.135254;5932.823242;6185.066406;6185.066406;42494390880
22/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6185.558105;6359.697266;5823.713867;5830.254883;5830.254883;40099664740
23/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5831.374512;6443.93457;5785.004395;6416.314941;6416.314941;46491916000
24/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6436.642578;6789.022949;6411.066406;6734.803711;6734.803711;48221910672
25/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6738.716797;6892.51123;6536.92627;6681.062988;6681.062988;44590107888
26/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6675.170898;6735.463867;6590.962891;6716.44043;6716.44043;35319797642
27/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6719.38916;6793.836426;6466.70166;6469.79834;6469.79834;34585598367
28/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6467.253906;6467.500977;6117.837891;6242.193848;6242.193848;34885225901
29/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6245.624512;6250.467285;5920.085938;5922.042969;5922.042969;28373690931
30/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;5925.538574;6517.195801;5903.234375;6429.841797;6429.841797;37101651525
31/03/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6430.606445;6504.515137;6374.162109;6438.644531;6438.644531;32786468812
1/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6437.319336;6612.57373;6202.373535;6606.776367;6606.776367;40346426266
2/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6606.776367;7088.247559;6595.918457;6793.624512;6793.624512;47660646124
3/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6797.396484;7003.220703;6673.335938;6733.387207;6733.387207;38976504903
4/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6738.382813;6878.953613;6696.484863;6867.527344;6867.527344;33185988584
5/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6862.537598;6883.414063;6715.929199;6791.129395;6791.129395;29510409856
6/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6788.049805;7271.78125;6782.889648;7271.78125;7271.78125;46896904615
7/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7273.644043;7427.939453;7136.714355;7176.414551;7176.414551;44243482668
8/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7179.283203;7356.223633;7153.305664;7334.098633;7334.098633;37563249549
9/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7337.966309;7341.448242;7179.094238;7302.089355;7302.089355;34815139178
10/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7303.81543;7303.81543;6802.475098;6865.493164;6865.493164;43622840992
11/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6867.44043;6926.069824;6789.920898;6859.083008;6859.083008;31222085946
12/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6858.067871;7119.947266;6811.078125;6971.091797;6971.091797;35759567632
13/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6965.616699;6965.616699;6668.259766;6845.037598;6845.037598;38619308647
14/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6843.281738;6958.557129;6793.821289;6842.427734;6842.427734;34110434052
15/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6845.561523;6928.664551;6633.402832;6642.109863;6642.109863;32288311031
16/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6640.454102;7134.450684;6555.504395;7116.804199;7116.804199;46783242377
17/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7116.552734;7167.183105;7050.332031;7096.18457;7096.18457;32513423567
18/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7092.291504;7269.956543;7089.24707;7257.665039;7257.665039;32447188386
19/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7260.922363;7280.521973;7167.054688;7189.424805;7189.424805;31311210215
20/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7186.873535;7240.290527;6835.50293;6881.958496;6881.958496;37747113936
21/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6879.78418;6934.551758;6834.442383;6880.323242;6880.323242;32589741511
22/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;6879.44043;7145.865723;6867.781738;7117.20752;7117.20752;33249153866
23/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7121.306152;7491.785156;7081.594727;7429.724609;7429.724609;43500782316
24/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7434.181641;7574.195801;7434.181641;7550.900879;7550.900879;34636526286
25/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7550.48291;7641.36377;7521.672363;7569.936035;7569.936035;32941541447
26/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7570.13916;7700.594238;7561.407715;7679.867188;7679.867188;33070154491
27/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7679.418945;7795.601074;7679.418945;7795.601074;7795.601074;36162144725
28/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7796.970215;7814.527344;7730.806641;7807.058594;7807.058594;33187959921
29/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;7806.712402;8871.753906;7786.049316;8801.038086;8801.038086;60201052203
30/04/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8797.669922;9440.650391;8533.255859;8658.553711;8658.553711;66964629541
1/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8672.782227;9048.023438;8667.763672;8864.766602;8864.766602;44068389997
2/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8869.057617;9007.1875;8811.366211;8988.59668;8988.59668;40134388683
3/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8983.614258;9167.78125;8830.97168;8897.46875;8897.46875;47101785174
4/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8895.745117;8956.90625;8645.024414;8912.654297;8912.654297;45718796276
5/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8912.832031;9062.415039;8856.827148;9003.070313;9003.070313;43148462663
6/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9007.441406;9411.467773;8966.706055;9268.761719;9268.761719;49371886931
7/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9261.895508;9992.664063;9138.322266;9951.518555;9951.518555;61112700562
8/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9936.162109;9996.743164;9767.172852;9842.666016;9842.666016;51780748042
9/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9840.90625;9913.863281;9580.644531;9593.896484;9593.896484;46566121841
10/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9591.168945;9595.581055;8395.107422;8756.430664;8756.430664;63325279337
11/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8755.535156;9033.470703;8374.323242;8601.795898;8601.795898;57119858802
12/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8610.385742;8949.898438;8569.643555;8804.477539;8804.477539;42142717533
13/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8805.387695;9317.878906;8805.387695;9269.987305;9269.987305;45558144023
14/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9271.329102;9793.268555;9255.035156;9733.72168;9733.72168;56426907637
15/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9734.291016;9755.828125;9261.398438;9328.197266;9328.197266;48158802327
16/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9333.240234;9564.205078;9260.694336;9377.013672;9377.013672;36164766408
17/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9374.929688;9823.001953;9349.545898;9670.739258;9670.739258;40084250663
18/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9675.695313;9906.030273;9570.359375;9726.575195;9726.575195;41827139896
19/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9727.063477;9836.047852;9539.624023;9729.038086;9729.038086;39254288955
20/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9725.329102;9804.793945;9447.201172;9522.981445;9522.981445;36546239703
21/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9522.740234;9555.242188;8869.930664;9081.761719;9081.761719;39326160532
22/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9080.334961;9232.936523;9008.638672;9182.577148;9182.577148;29810773699
23/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9185.0625;9302.501953;9118.108398;9209.287109;9209.287109;27727866812
24/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9212.283203;9288.404297;8787.250977;8790.368164;8790.368164;32518803300
25/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8786.107422;8951.005859;8719.667969;8906.93457;8906.93457;31288157264
26/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8909.585938;8991.967773;8757.293945;8835.052734;8835.052734;29584186947
27/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;8837.380859;9203.320313;8834.157227;9181.017578;9181.017578;32740536902
28/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9184.945313;9546.319336;9148.457031;9525.750977;9525.750977;34367073114
29/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9528.355469;9573.666992;9379.338867;9439.124023;9439.124023;32896642044
30/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9438.914063;9704.030273;9366.729492;9700.414063;9700.414063;32722975141
31/05/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9700.105469;9700.34375;9432.296875;9461.058594;9461.058594;27773290299
1/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9463.605469;10199.56543;9450.899414;10167.26856;10167.26856;35198901068
2/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;10162.97363;10182.34082;9460.571289;9529.803711;9529.803711;39137252109
3/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9533.760742;9682.859375;9471.84668;9656.717773;9656.717773;25007459262
4/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9655.854492;9887.610352;9525.24707;9800.636719;9800.636719;25921805072
5/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9800.21582;9869.237305;9663.216797;9665.533203;9665.533203;23509628646
6/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9664.904297;9773.431641;9591.024414;9653.679688;9653.679688;20438419222
7/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9653.00293;9768.498047;9458.150391;9758.852539;9758.852539;25015250846
8/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9760.063477;9782.306641;9675.885742;9771.489258;9771.489258;21486346312
9/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9774.360352;9836.369141;9664.719727;9795.700195;9795.700195;23717842783
10/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9794.119141;9908.896484;9728.291016;9870.094727;9870.094727;25706567601
11/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9870.078125;9938.297852;9263.069336;9321.78125;9321.78125;30247143440
12/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9320.69043;9540.46582;9285.851563;9480.84375;9480.84375;22610564515
13/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9480.735352;9493.211914;9396.009766;9475.277344;9475.277344;17564322315
14/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9477.553711;9482.270508;9347.59375;9386.788086;9386.788086;18991732746
15/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9386.035156;9504.860352;8990.175781;9450.702148;9450.702148;26699704768
16/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9454.266602;9579.430664;9400.445313;9538.024414;9538.024414;21565537209
17/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9533.78418;9540.422852;9327.339844;9480.254883;9480.254883;20177709879
18/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9481.567383;9482.782227;9328.395508;9411.84082;9411.84082;17770083003
19/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9410.293945;9440.875977;9274.295898;9288.018555;9288.018555;19632223107
20/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9290.959961;9394.97168;9247.379883;9332.34082;9332.34082;17130541557
21/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9330.926758;9401.107422;9300.430664;9303.629883;9303.629883;15324301169
22/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9300.915039;9655.073242;9296.87207;9648.717773;9648.717773;21104009514
23/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9644.076172;9670.541016;9547.24707;9629.658203;9629.658203;17006433272
24/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9632.149414;9680.367188;9278.233398;9313.610352;9313.610352;18961716076
25/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9314.126953;9340.161133;9095.324219;9264.813477;9264.813477;18616048626
26/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9260.995117;9310.516602;9101.738281;9162.917969;9162.917969;18341465837
27/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9167.824219;9207.810547;8998.216797;9045.390625;9045.390625;17273093144
28/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9048.460938;9197.546875;8975.525391;9143.582031;9143.582031;14560870760
29/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9140.029297;9237.573242;9041.875977;9190.854492;9190.854492;16460547078
30/06/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9185.581055;9217.835938;9084.837891;9137.993164;9137.993164;15735797744
1/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9145.985352;9309.754883;9104.735352;9228.325195;9228.325195;15971550355
2/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9231.139648;9274.962891;9036.623047;9123.410156;9123.410156;16338916796
3/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9124.842773;9202.344727;9058.794922;9087.303711;9087.303711;13078970999
4/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9084.233398;9183.295898;9053.629883;9132.488281;9132.488281;12290528515
5/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9126.09082;9162.183594;8977.015625;9073.942383;9073.942383;12903406143
6/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9072.849609;9375.474609;9058.664063;9375.474609;9375.474609;17889263252
7/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9349.161133;9360.617188;9201.81543;9252.277344;9252.277344;13839652595
8/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9253.020508;9450.335938;9249.5;9428.333008;9428.333008;19702359883
9/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9427.994141;9431.378906;9234.999023;9277.967773;9277.967773;18000702524
10/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9273.357422;9287.47168;9118.001953;9278.807617;9278.807617;16860035605
11/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9277.511719;9293.532227;9199.485352;9240.34668;9240.34668;13249910444
12/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9241.054688;9319.418945;9197.450195;9276.5;9276.5;14452361907
13/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9277.205078;9306.405273;9224.292969;9243.614258;9243.614258;17519821266
14/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9238.703125;9283.841797;9171.661133;9243.213867;9243.213867;18085038362
15/07/2020;BITCOIN (BTC);Satoshi Nakamoto;si;Público;si;9241.897461;9275.325195;9171.933594;9192.836914;9192.836914;15844731575
