Dato;Tipo de criptomoneda;Creador;Descentralizada;Tipo de blockchain;Smart  Contracts;Open;High;Low;Close;Adj close;Volume
1/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.99527;136.434784;136.443619;136.443619;3756124824
2/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;137.184799;132.436386;134.206955;134.206955;3747176425
3/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;135.849289;131.328857;132.24942;132.24942;3454374053
4/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;132.729141;125.402702;127.774124;127.774124;4008171341
5/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.22998;126.735298;137.822388;137.822388;4764849990
6/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;139.968826;136.14592;138.789352;138.789352;4589054219
7/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;140.85788;137.273132;138.0345;138.0345;4339206292
8/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;139.4991;133.557693;135.127075;135.127075;4678816794
9/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;139.119415;134.677124;137.965332;137.965332;5011918715
10/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.270309;135.685684;136.758682;136.758682;4578438499
11/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;137.353409;133.102798;133.83403;133.83403;4689807419
12/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;135.273468;130.944153;134.442886;134.442886;4709988000
13/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;134.611771;132.719727;133.263077;133.263077;4265162099
14/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;135.180847;132.750076;133.711594;133.711594;4476532147
15/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.395142;133.567154;137.691788;137.691788;4506861856
16/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;144.558441;137.911957;142.398178;142.398178;4839003569
17/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;142.371918;139.323517;140.000549;140.000549;3827157729
18/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;142.267212;138.841553;139.374603;139.374603;4551739879
19/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;140.989059;139.143021;140.519196;140.519196;4251488129
20/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;140.945572;138.307037;140.686356;140.686356;4664134462
21/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;141.003235;135.855423;136.636063;136.636063;5087247796
22/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.794296;136.228607;137.181442;137.181442;4490899266
23/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;139.385391;136.912018;138.239868;138.239868;4436568613
24/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;138.37561;136.313751;136.986923;136.986923;4266845458
25/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;137.695343;133.490158;135.031021;135.031021;4480516753
26/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;135.460358;133.757339;135.460358;135.460358;4499271679
27/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;141.07547;135.34166;140.988159;140.988159;5228240093
28/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;141.007935;138.425171;139.416473;139.416473;4163212475
29/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;142.54924;138.045105;142.497421;142.497421;5125602702
30/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;149.613235;141.031738;142.092682;142.092682;5144662127
31/03/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;142.189209;140.697372;141.514099;141.514099;4249050197
1/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;142.733994;140.737564;141.830322;141.830322;4611999536
2/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;165.226822;141.636459;163.961746;163.961746;9826645698
3/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;178.322052;157.322144;161.458801;161.458801;10622456246
4/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;164.929214;155.241104;158.052536;158.052536;7953123529
5/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;167.220383;157.443954;165.514847;165.514847;7531316908
6/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;172.515778;161.799469;165.947205;165.947205;7167016221
7/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;175.213165;164.932098;174.531647;174.531647;7596176020
8/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;184.377853;174.160995;180.25882;180.25882;9304964610
9/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;180.254227;175.091751;176.114578;176.114578;7632529578
10/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;183.134277;175.230377;177.337479;177.337479;7856924879
11/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;177.487488;162.320618;165.497025;165.497025;7859383417
12/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;166.127518;161.029739;164.736328;164.736328;6237185309
13/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;166.362427;163.011856;164.513351;164.513351;4959301561
14/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;168.591034;162.781479;167.838516;167.838516;4846298303
15/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;168.818451;159.55574;161.574173;161.574173;5672311824
16/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;167.666321;160.888748;167.623444;167.623444;5180105341
17/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;168.938583;165.501892;166.95076;166.95076;5596102715
18/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;175.365326;166.672119;173.814026;173.814026;6971581464
19/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;173.978897;170.620209;173.708435;173.708435;6541053061
20/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;176.705811;171.788834;173.751266;173.751266;6142567812
21/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;174.420776;167.428589;170.046524;170.046524;6005571688
22/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;173.069122;168.729553;171.874664;171.874664;6094878077
23/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;176.850784;170.896759;171.4478;171.4478;7097827092
24/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;171.573212;161.976685;165.826096;165.826096;7351304156
25/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;166.513412;153.847;154.459396;154.459396;6820332362
26/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;158.029007;152.085678;156.347092;156.347092;7505283355
27/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;160.589417;155.621887;158.434937;158.434937;5863109118
28/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;159.565384;157.125519;157.295074;157.295074;5379894433
29/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;158.333923;153.186523;155.201996;155.201996;6053776253
30/04/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;162.432251;155.172775;162.166031;162.166031;6275803460
1/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;164.060684;159.660217;160.818344;160.818344;5789172433
2/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;162.937012;160.060699;162.122787;162.122787;6044171062
3/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;170.068741;161.080627;167.952408;167.952408;7299410672
4/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;170.645935;161.791428;164.026581;164.026581;6658100049
5/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;165.399979;159.700653;163.450699;163.450699;5938415562
6/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;175.760101;159.98819;172.653214;172.653214;7540096853
7/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;180.394409;169.694717;169.79866;169.79866;8411140170
8/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;172.183548;166.409241;170.948166;170.948166;6416569598
9/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;172.880402;167.247879;170.289307;170.289307;6546914198
10/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;175.885269;168.991425;173.142746;173.142746;8036919053
11/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;203.466644;173.139313;194.304337;194.304337;12578331654
12/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;201.881485;183.653931;187.325317;187.325317;10326050090
13/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;205.098267;185.305908;196.846283;196.846283;10367149039
14/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;217.874649;196.05481;217.148575;217.148575;12751049755
15/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;247.446594;216.822113;247.153061;247.153061;13460006534
16/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;275.39444;245.795288;264.01001;264.01001;18661465873
17/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;266.979614;227.767426;243.764587;243.764587;16037551694
18/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;246.362762;233.099854;234.59523;234.59523;10933142646
19/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;263.740997;233.758667;261.292206;261.292206;12049250894
20/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;261.55127;241.80365;251.86441;251.86441;10834541285
21/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;262.107544;248.196304;255.215881;255.215881;11545049593
22/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;258.801849;242.730484;244.698914;244.698914;9818257463
23/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;247.616638;233.793091;245.965668;245.965668;10671663487
24/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;255.259338;243.240097;249.484985;249.484985;9929433206
25/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;257.356842;249.088791;251.759872;251.759872;8924985385
26/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;269.166534;247.245392;267.069641;267.069641;9664267731
27/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;278.507263;265.444702;272.86264;272.86264;12074664736
28/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;274.320831;267.514374;271.768707;271.768707;10362846898
29/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;273.756287;263.0914;269.455688;269.455688;9819132174
30/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;287.20163;247.348602;255.858948;255.858948;13604268584
31/05/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;268.659943;249.111847;268.113556;268.113556;11255023515
1/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;273.557983;263.524597;265.391266;265.391266;9942869852
2/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;272.80722;265.04187;270.225525;270.225525;8744111713
3/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;270.334106;251.262192;252.607925;252.607925;9375712917
4/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;252.511642;236.127213;241.338791;241.338791;10132549747
5/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;248.138138;239.983459;247.05101;247.05101;8548917062
6/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;249.944504;238.501114;249.474335;249.474335;8265146806
7/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;254.352295;246.5979;250.930359;250.930359;8379534528
8/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;252.377396;243.229111;245.738098;245.738098;7225996863
9/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;245.972824;229.257431;233.0867;233.0867;7566421456
10/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;247.66217;229.341766;247.520126;247.520126;8141159848
11/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;248.662582;239.825348;245.78183;245.78183;7382269700
12/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;261.017578;244.491318;260.90329;260.90329;8645598618
13/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;262.163116;255.596283;256.168793;256.168793;8442077836
14/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;265.371399;254.14743;264.087463;264.087463;8676891267
15/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;271.505585;262.121216;269.019318;269.019318;8126853944
16/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;278.143188;265.535339;269.223206;269.223206;9676746453
17/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;275.442566;268.35379;274.351105;274.351105;6009795781
18/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;274.320251;263.14444;265.051849;265.051849;6205242504
19/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;270.333374;264.754791;269.431793;269.431793;5516510947
20/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;274.073517;265.500458;271.695007;271.695007;6408981097
21/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;295.303314;271.743103;294.910278;294.910278;9331694140
22/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;315.189728;294.728241;309.38031;309.38031;10613731255
23/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;318.565674;305.764587;307.827789;307.827789;8161062380
24/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;312.329346;299.55954;310.424683;310.424683;8205712062
25/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;318.126312;307.643158;318.126312;318.126312;9641764965
26/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;361.398682;315.954865;336.753174;336.753174;16437084081
27/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;343.433441;278.573242;294.267639;294.267639;14038092503
28/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;313.031555;292.939819;311.226105;311.226105;11514656820
29/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;322.043549;294.753845;320.058899;320.058899;10929374565
30/06/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;322.789581;290.695984;290.695984;290.695984;10303111000
1/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;301.026154;280.022827;293.641113;293.641113;10292223948
2/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;295.655853;272.60257;291.596436;291.596436;10618413952
3/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;303.342041;291.401642;303.099976;303.099976;9926711979
4/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;303.961151;282.765747;284.523224;284.523224;8403513106
5/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;293.921143;282.694702;287.997528;287.997528;8723493015
6/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;295.991425;286.665863;287.547119;287.547119;7674615025
7/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;310.139313;286.109192;305.700562;305.700562;8119724981
8/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;314.267883;303.500458;313.251404;313.251404;9078905628
9/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;318.223114;305.285828;308.881012;308.881012;10055159803
10/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;313.069458;285.565796;290.002319;290.002319;11679985167
11/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;290.021057;266.094666;268.704041;268.704041;10216287022
12/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;278.855591;268.000031;276.276703;276.276703;8148936015
13/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;276.685242;263.068268;269.458801;269.458801;6716829429
14/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;269.641235;227.269211;227.578064;227.578064;8578339386
15/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;235.02565;210.391266;229.776001;229.776001;9723674244
16/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;234.51384;197.377899;199.188675;199.188675;9036620494
17/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;217.975632;193.990417;211.48497;211.48497;9387747640
18/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;229.239395;208.037735;226.566162;226.566162;9327816059
19/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;226.940475;215.838242;221.33342;221.33342;7606433131
20/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;234.198456;221.189484;229.119217;229.119217;7976245988
21/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;229.861664;219.027756;225.630768;225.630768;6685082868
22/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;226.862579;213.44838;217.560013;217.560013;6338843919
23/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;218.518051;209.638123;212.728516;212.728516;6976091534
24/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;217.535431;203.893402;217.046371;217.046371;7168982843
25/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;224.254196;216.135147;219.617996;219.617996;6731281160
26/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;220.236389;214.125687;219.629608;219.629608;5729852178
27/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;223.517258;204.903931;207.40831;207.40831;6257703908
28/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;212.04184;202.252899;211.186554;211.186554;5504887934
29/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;213.932053;208.764313;211.268051;211.268051;5485190664
30/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;213.614075;206.867615;210.522598;210.522598;5489918859
31/07/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;218.654144;210.437912;218.654144;218.654144;6003828340
1/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;218.812653;212.914505;217.808441;217.808441;5965442642
2/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;222.182571;215.97583;217.871567;217.871567;6159440229
3/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;224.62323;217.331741;222.490341;222.490341;5697798687
4/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;224.227295;218.492172;222.669724;222.669724;5238542572
5/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;235.635284;222.603882;234.215027;234.215027;7765060287
6/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;239.115906;223.551178;226.020645;226.020645;7647742672
7/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;229.65657;222.775452;226.391006;226.391006;7020342210
8/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;226.774719;216.516251;220.941864;220.941864;6713525644
9/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;221.364334;208.245972;210.488907;210.488907;6964818795
10/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;213.734833;203.793106;206.733536;206.733536;6584748527
11/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;216.598648;206.510803;216.092865;216.092865;6440605605
12/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;216.142563;210.946487;211.288071;211.288071;5674315559
13/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;211.384415;205.422501;208.709045;208.709045;5946313205
14/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;209.066437;186.331924;186.607742;186.607742;7444456154
15/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;189.462158;178.142563;188.50206;188.50206;8197244441
16/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;188.905594;180.384842;185.440079;185.440079;7133915837
17/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;186.70314;182.593887;185.687683;185.687683;5512696513
18/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;197.522491;183.692245;194.49353;194.49353;5969012024
19/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;203.56015;193.108246;203.091934;203.091934;6145148692
20/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;203.015991;195.619537;196.565414;196.565414;6408417610
21/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;197.027435;182.689178;186.891632;186.891632;7775772700
22/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;194.415512;183.384521;191.332916;191.332916;7569043874
23/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;195.906494;189.562317;194.706207;194.706207;6658162377
24/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;194.784988;187.627258;191.289566;191.289566;6249737982
25/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;192.16333;184.964752;186.842392;186.842392;5826017143
26/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;193.442184;186.73555;188.929382;188.929382;7207986636
27/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;188.963181;185.472931;187.516663;187.516663;6042327402
28/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;187.930878;172.185608;173.889969;173.889969;6696604087
29/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;173.996399;167.170898;169.516739;169.516739;7129569083
30/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;170.773514;167.071411;168.834869;168.834869;5776520220
31/08/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;174.323975;167.802582;172.469788;172.469788;5830212249
1/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;173.696854;169.531281;171.629425;171.629425;5554799576
2/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;180.145218;170.451691;178.347351;178.347351;6503447137
3/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;182.347992;175.970169;179.499329;179.499329;6962728938
4/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;180.136597;175.325363;175.992889;175.992889;5938120494
5/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;176.16391;171.746826;174.217133;174.217133;5589476516
6/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;177.718704;168.341339;169.956177;169.956177;6797611878
7/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;180.851608;169.444122;178.262619;178.262619;6791531342
8/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;182.977081;178.142502;181.35553;181.35553;6472677266
9/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;184.14946;177.419357;181.14946;181.14946;7232938985
10/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;184.063431;178.122421;179.78717;179.78717;6291476772
11/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;181.757462;176.500916;178.725494;178.725494;7157139035
12/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;181.998566;177.847321;181.016098;181.016098;5838605477
13/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;181.498291;178.582047;181.109726;181.109726;5955041237
14/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;188.44693;180.372208;188.105515;188.105515;6500686511
15/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;190.399338;186.447327;189.789124;189.789124;6222874780
16/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;198.204971;189.689331;197.113174;197.113174;8242029488
17/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;213.731949;196.715485;208.608749;208.608749;10232590812
18/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;216.711502;208.050598;211.393036;211.393036;9194634557
19/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;222.871689;204.685776;221.280853;221.280853;10620070913
20/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;221.598557;215.159637;218.050049;218.050049;8027974273
21/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;220.958298;215.000168;215.516205;215.516205;7743309778
22/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;216.086243;207.644928;211.54538;211.54538;7812854576
23/09/2019;ETHEREUM (ETH);Vitalik Buterin ;si;Público;si;995.153992;211.840515;201.887238;201.92131;201.92131;7494673136
