FECHA_CORTE;NRO_REPORTE;FECHA_ACC;AÑO;MES;HORA_ACC;MODALIDAD_ACC;CANT_FALLECIDOS;CANT_HERIDOS;LATITUD;LONGITUD;PROGRESIVA;CODIGO_VIA;DEPARTAMENTO;REGIONES NATURALES;PROVINCIA;DISTRITO
20211130;069.02-153.2020 SC;20200228;2020;Febrero;19:00:00;DESPISTE;0;0;-10.659192;-76.174668;137.5;PE-3N;PASCO;SIERRA;PASCO;YANACANCHA
20211130;124.02-234.2020 CC;20200228;2020;Febrero;20:40:00;DESPISTE;3;20;-5.879361;-79.521306;33.5;PE-04B;PIURA;COSTA;HUANCABAMBA;HUARMACA
20211130;070.02-154.2020 SC;20200229;2020;Febrero;09:10:00;DESPISTE;0;0;-9.589118;-77.520007;571;PE-3N;ANCASH;COSTA;HUARAZ;HUARAZ
20211130;126.02-236.2020 CC;20200229;2020;Febrero;08:00:00;DESPISTE;0;8;-17.030306;-71.69313;1040.4;PE-1S;AREQUIPA;COSTA;ISLAY;COCACHACRA
20211130;001.03-237.2020 CC;20200229;2020;Febrero;19:00:00;CHOQUE;1;2;-14.615917;-74.285444;110;PE-30A;AYACUCHO;SIERRA;LUCANAS;LUCANAS
20211130;068.02-152.2020 SC;20200229;2020;Febrero;10:30:00;CHOQUE;0;0;-7.288356016;-78.51067873;138.5;PE-08;CAJAMARCA;SIERRA;CAJAMARCA;SAN JUAN
20211130;003.03-239.2020 CC;20200229;2020;Febrero;21:50:00;CHOQUE;0;2;-10.134776;-76.197785;209.5;PE-3N;HUANUCO;SIERRA;AMBO;AMBO
20211130;005.03-241.2020 CC;20200229;2020;Febrero;23:15:00;DESPISTE;4;1;-10.634311;-77.8579;214.7;PE-1N;LIMA;COSTA;BARRANCA;PARAMONGA
20211130;004.03-158.2020 SC;20200301;2020;Marzo;22:10:00;DESPISTE;0;0;-10.159444;-77.460278;82.1;PE-16;ANCASH;COSTA;BOLOGNESI;CAJACAY
20211130;006.03-242.2020 CC;20200301;2020;Marzo;16:00:00;DESPISTE;5;4;-12.369056;-74.774722;54.4;PE-3SD;HUANCAVELICA;SIERRA;TAYACAJA;COLCABAMBA
20211130;001.03-155.2020 SC;20200301;2020;Marzo;07:00:00;DESPISTE;0;0;-9.439968;-75.966597;106;PE-18A;HUANUCO;SIERRA;LEONCIO PRADO;MARIANO DAMASO BERAUN
20211130;002.03-156.2020 SC;20200301;2020;Marzo;11:15:00;CHOQUE;0;0;-11.203;-75.9565;47.1;PE-3N;JUNIN;SIERRA;JUNIN;JUNIN
20211130;007.03-243.2020 CC;20200301;2020;Marzo;17:30:00;CHOQUE;0;1;-11.596;-76.185;133.3;PE-22;JUNIN;SIERRA;YAULI;MOROCOCHA
20211130;002.03-238.2020 CC;20200301;2020;Marzo;05:00:00;DESPISTE;4;40;-6.965;-79.679;752;PE-1N;LAMBAYEQUE;COSTA;CHICLAYO;LAGUNAS
20211130;008.03-244.2020 CC;20200301;2020;Marzo;19:30:00;CHOQUE;1;0;-12.498944;-69.143806;444;PE-30C;MADRE DE DIOS;SELVA;TAMBOPATA;LAS PIEDRAS
20211130;003.03-157.2020 SC;20200301;2020;Marzo;17:00:00;VOLCADURA;0;0;-10.82725;-75.851944;110;PA-107;PASCO;SIERRA;PASCO;PAUCARTAMBO
20211130;007.03-161.2020 SC;20200302;2020;Marzo;18:00:00;CHOQUE;0;0;-16.269759;-71.669386;57.3;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;009.03-245.2020 CC;20200302;2020;Marzo;02:00:00;DESPISTE;0;3;-6.529;-79.071;137;PE-06A;CAJAMARCA;SIERRA;CHOTA;LLAMA
20211130;005.03-159.2020 SC;20200302;2020;Marzo;02:55:00;CHOQUE;0;0;-12.391133;-76.764166;49;PE-1S;LIMA;COSTA;LIMA;SAN BARTOLO
20211130;012.03-248.2020 CC;20200302;2020;Marzo;05:05:00;CHOQUE;0;1;-12.03126928;-77.08098045;0;VIA URBANA;LIMA;COSTA;LIMA;SAN MARTIN DE PORRES
20211130;006.03-160.2020 SC;20200302;2020;Marzo;17:05:00;DESPISTE;0;0;-10.45480912;-76.17912275;165.4;PE-3N;PASCO;SIERRA;PASCO;HUARIACA
20211130;011.03-247.2020 CC;20200303;2020;Marzo;09:30:00;DESPISTE;1;2;-7.214471;-78.785095;98;PE-08;CAJAMARCA;SIERRA;SAN PABLO;SAN BERNARDINO
20211130;008.03-162.2020 SC;20200303;2020;Marzo;10:14:00;CHOQUE;0;0;-11.739889;-76.283194;98.2;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;009.03-163.2020 SC;20200303;2020;Marzo;06:55:00;CHOQUE;0;0;-12.063998;-76.971056;0;PE-1S;LIMA;COSTA;LIMA;ATE
20211130;013.03-249.2020 CC;20200303;2020;Marzo;23:40:00;CHOQUE;1;1;-17.49847394;-71.36259195;117;PE-1SD;MOQUEGUA;COSTA;ILO;PACOCHA
20211130;017.03-253.2020 CC;20200304;2020;Marzo;16:40:00;DESPISTE;0;1;-5.875;-77.956;308;PE-5N;AMAZONAS;SELVA;BONGARA;FLORIDA
20211130;013.03-167.2020 SC;20200304;2020;Marzo;09:05:00;CHOQUE;0;0;-15.91719663;-74.12845507;632.5;PE-1S;AREQUIPA;COSTA;CARAVELI;CHAPARRA
20211130;016.03-252.2020 CC;20200304;2020;Marzo;17:00:00;DESPISTE;0;3;-15.810452;-71.061838;169.2;PE-34A;AREQUIPA;COSTA;CAYLLOMA;SAN ANTONIO DE CHUCA
20211130;015.03-251.2020 CC;20200304;2020;Marzo;05:35:00;DESPISTE;0;2;-7.220811523;-79.18007915;41.95;PE-08;CAJAMARCA;SIERRA;CONTUMAZA;YONAN
20211130;014.03-168.2020 SC;20200304;2020;Marzo;11:28:00;ESPECIAL;0;0;-13.953612;-71.754592;125;CU-117;CUSCO;SIERRA;PARURO;PILLPINTO
20211130;011.03-165.2020 SC;20200304;2020;Marzo;00:30:00;CHOQUE;0;0;-11.788202;-76.335011;85.7;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;012.03-166.2020 SC;20200304;2020;Marzo;01:45:00;VOLCADURA;0;0;-12.064917;-77.039222;0;VIA URBANA;LIMA;COSTA;LIMA;JESUS MARIA
20211130;014.03-250.2020 CC;20200304;2020;Marzo;06:10:00;CHOQUE;0;2;-12.07925;-77.028611;0;VIA URBANA;LIMA;COSTA;LIMA;LINCE
20211130;016.03-170.2020 SC;20200305;2020;Marzo;14:50:00;INCENDIO;0;0;-12.415219;-76.75541;52;PE-1S;LIMA;COSTA;CAÑETE;CHILCA
20211130;020.03-256.2020 CC;20200305;2020;Marzo;06:00:00;CHOQUE;1;0;-5.521404314;-80.59168549;958;PE-1N;PIURA;COSTA;SECHURA;CRISTO NOS VALGA
20211130;023.03-259.2020 CC;20200306;2020;Marzo;16:10:00;DESPISTE;0;1;-14.619305;-74.012536;190;PE-30A;AYACUCHO;SIERRA;LUCANAS;PUQUIO
20211130;018.03-172.2020 SC;20200306;2020;Marzo;02:30:00;CHOQUE;0;0;-13.58260153;-75.2717614;131;PE-28A;HUANCAVELICA;SIERRA;HUAYTARA;HUAYTARA
20211130;022.03-258.2020 CC;20200306;2020;Marzo;09:22:00;CHOQUE;0;9;-12.424158;-76.75375;53;PE-1S;LIMA;COSTA;CAÑETE;CHILCA
20211130;024.02-260.2020 CC;20200306;2020;Marzo;23:26:00;CHOQUE;1;2;-11.740858;-76.285623;97.7;PE-22;LIMA;COSTA;HUAROCHIRI;SAN MATEO
20211130;021.03-257.2020 CC;20200306;2020;Marzo;06:30:00;CHOQUE;0;8;-5.537164;-80.587694;956;PE-1N;PIURA;COSTA;SECHURA;CRISTO NOS VALGA
20211130;023.03-177.2020 SC;20200307;2020;Marzo;18:00:00;CHOQUE;0;0;-13.00433573;-72.62931395;487;PE-28B;CUSCO;SIERRA;LA CONVENCION;MARANURA
20211130;026.03-262-2020 CC;20200307;2020;Marzo;18:15:00;CHOQUE;0;2;-13.83527873;-76.14772665;1;PE-28;ICA;COSTA;PISCO;PARACAS
20211130;022.03-176.2020 SC;20200307;2020;Marzo;22:46:00;DESPISTE;0;0;-11.76389204;-75.71271113;42;PE-3S;JUNIN;SIERRA;JAUJA;CURICACA
20211130;019.03-173.2020 SC;20200307;2020;Marzo;05:00:00;CHOQUE;0;0;-11.926402;-76.647689;41.4;PE-22;LIMA;COSTA;HUAROCHIRI;RICARDO PALMA
20211130;021.03-175.2020 SC;20200307;2020;Marzo;10:48:00;DESPISTE;0;0;-17.050586;-70.839694;46.74;PE-36A;MOQUEGUA;COSTA;MARISCAL NIETO;TORATA
20211130;020.03-174.2020 SC;20200307;2020;Marzo;01:53:00;ESPECIAL;0;0;-15.72371127;-70.84032121;198;PE-34A;PUNO;SIERRA;LAMPA;SANTA LUCIA
20211130;025.03-261.2020 CC;20200307;2020;Marzo;00:30:00;CHOQUE;1;0;-14.745734;-70.743084;1190.9;PE-3S;PUNO;SIERRA;MELGAR;SANTA ROSA
20211130;025.03-179.2020 SC;20200308;2020;Marzo;17:20:00;DESPISTE;0;0;-5.761441622;-78.69942022;1357;PE-5N;CAJAMARCA;SIERRA;JAEN;BELLAVISTA
20211130;027.03-263.2020 CC;20200308;2020;Marzo;03:00:00;ESPECIAL;0;3;-9.840906;-76.136432;20;PE-18A;HUANUCO;SIERRA;HUANUCO;SANTA MARIA DEL VALLE
20211130;028.03-264.2020 CC;20200308;2020;Marzo;15:30:00;CHOQUE;0;3;-11.6923484;-75.76867557;30.3;PE-3S;JUNIN;SIERRA;YAULI;LA OROYA
20211130;030.03-266.2020 CC;20200308;2020;Marzo;23:00:00;CHOQUE;0;4;-6.532133928;-80.03123045;820.1;PE-1N;LAMBAYEQUE;COSTA;LAMBAYEQUE;MORROPE
20211130;024.03-178.2020 SC;20200308;2020;Marzo;15:50:00;INCENDIO;0;0;-12.064953;-77.021689;0;VIA URBANA;LIMA;COSTA;LIMA;LA VICTORIA
20211130;004.06-358.2020 CC;20200308;2020;Marzo;21:15:00;ATROPELLO;1;0;-18.0818;-70.3493;4;PE-1SD;TACNA;COSTA;TACNA;TACNA
20211130;029.03-265.2020 CC;20200309;2020;Marzo;23:30:00;CHOQUE;0;1;-6.002285033;-79.16834162;111;PE-3N;CAJAMARCA;SIERRA;JAEN;POMAHUACA
20211130;027.03-181.2020 SC;20200309;2020;Marzo;06:44:00;CHOQUE;0;0;-11.912548;-77.128277;10;PE-20;CALLAO;COSTA;CALLAO;VENTANILLA
20211130;032.03-268.2020 CC;20200309;2020;Marzo;00:05:00;CHOQUE;0;14;-7.7453;-79.2862;624;PE-1N;LA LIBERTAD;COSTA;ASCOPE;PAIJAN
20211130;026.03-180.2020 SC;20200309;2020;Marzo;06:20:00;DESPISTE;0;0;-6.044;-79.676;80;PE-1NJ;LAMBAYEQUE;COSTA;LAMBAYEQUE;MOTUPE
20211130;033.03-269.2020 CC;20200309;2020;Marzo;05:10:00;CHOQUE;0;2;-10.571389;-77.7575;29.1;PE-16;LIMA;COSTA;BARRANCA;PARAMONGA
20211130;035.03-271.2020 CC;20200309;2020;Marzo;13:32:00;CHOQUE;0;9;-6.464506;-76.3121;11;PE-5NB;SAN MARTIN;SELVA;SAN MARTIN;LA BANDA DE SHILCAYO
20211130;036.03-272.2020 CC;20200309;2020;Marzo;22:30:00;CHOQUE;0;1;-8.935505;-75.387106;378.6;PE-5N;UCAYALI;SELVA;PADRE ABAD;IRAZOLA
20211130;029.03-183.2020 SC;20200310;2020;Marzo;07:20:00;DESPISTE;0;0;-10.27066;-76.156163;189;PE-3N;HUANUCO;SIERRA;AMBO;SAN RAFAEL
20211130;037.03-273.2020 CC;20200310;2020;Marzo;10:00:00;CHOQUE;0;4;-11.804214;-75.645981;52.5;PE-3S;JUNIN;SIERRA;JAUJA;CURICACA
20211130;047.03-283.2020 CC;20200311;2020;Marzo;16:17:00;DESPISTE;0;8;-11.53723;-75.894804;3.3;PE-3S;JUNIN;SIERRA;YAULI;LA OROYA
20211130;044.03-280-2020 CC;20200311;2020;Marzo;01:30:00;DESPISTE;0;2;-8.514826;-77.291689;337;PE-10C;LA LIBERTAD;COSTA;PATAZ;HUANCASPATA
20211130;032.03-186.2020 SC;20200312;2020;Marzo;03:15:00;INCENDIO;0;0;-9.452043;-78.343421;381;PE-1N;ANCASH;COSTA;CASMA;CASMA
20211130;052.03-288.2020 CC;20200312;2020;Marzo;16:30:00;EMBISTE;0;2;-9.1574359;-78.49991476;419;PE-1N;ANCASH;COSTA;SANTA;NUEVO CHIMBOTE
20211130;053.03-289.2020 CC;20200312;2020;Marzo;22:30:00;CHOQUE;0;1;-16.423325;-72.408718;11;AR-105;AREQUIPA;COSTA;CAYLLOMA;MAJES
20211130;051.03-287.2020 CC;20200312;2020;Marzo;05:10:00;DESPISTE;4;11;-13.09283634;-73.89886093;16;AY-102;AYACUCHO;SIERRA;LA MAR;SAN MIGUEL
20211130;033.03-187.2020 SC;20200312;2020;Marzo;15:40:00;CHOQUE;0;0;-11.887912;-76.4553;65.6;PE-22;LIMA;COSTA;HUAROCHIRI;SURCO
20211130;034.03-188.2020 SC;20200312;2020;Marzo;12:35:00;CHOQUE;0;0;-12.613528;-76.667306;78;PE-1S;LIMA;COSTA;CAÑETE;SAN ANTONIO
20211130;049.03-285.2020 CC;20200312;2020;Marzo;00:55:00;DESPISTE;0;2;-12.756288;-76.60427;95;PE-1S;LIMA;COSTA;CAÑETE;ASIA
20211130;035.03-189.2020 SC;20200313;2020;Marzo;18:55:00;CHOQUE;0;0;-16.592962;-72.630979;852.1;PE-1S;AREQUIPA;COSTA;CAMANA;SAMUEL PASTOR
20211130;056.03-292.2020 CC;20200313;2020;Marzo;11:45:00;ESPECIAL;1;0;-7.16175;-78.512882;0;VIA URBANA;CAJAMARCA;SIERRA;CAJAMARCA;CAJAMARCA
20211130;059.03-295.2020 CC;20200313;2020;Marzo;15:54:00;CHOQUE;0;1;-11.9977868;-77.12639519;19;PE-20;CALLAO;COSTA;CALLAO;CALLAO
20211130;037.03-191.2020 SC;20200313;2020;Marzo;21:05:00;DESPISTE;0;0;-13.49;-72.054444;949.7;PE-3S;CUSCO;SIERRA;ANTA;CACHIMAYO
20211130;055.03-291.2020 CC;20200313;2020;Marzo;03:15:00;CHOQUE;1;0;-12.108917;-76.978444;6;PE-1S;LIMA;COSTA;LIMA;SAN BORJA
20211130;057.03-293.2020 CC;20200313;2020;Marzo;14:30:00;CHOQUE;0;2;-10.666875;-76.179315;139;PE-3N;PASCO;SIERRA;PASCO;YANACANCHA
20211130;058.03-294.2020 CC;20200313;2020;Marzo;21:45:00;CHOQUE;0;1;-6.46052189;-76.30810811;12.9;PE-5NB;SAN MARTIN;SELVA;SAN MARTIN;LA BANDA DE SHILCAYO
20211130;036.03-190.2020 SC;20200314;2020;Marzo;01:36:00;DESPISTE;0;0;-10.135;-77.397;96.6;PE-16;ANCASH;COSTA;BOLOGNESI;CAJACAY
20211130;039.03-193.2020 SC;20200314;2020;Marzo;00:20:00;DESPISTE;0;0;-15.856667;-71.120833;161;PE-34A;AREQUIPA;COSTA;CAYLLOMA;SAN ANTONIO DE CHUCA
20211130;061.03-297.2020 CC;20200314;2020;Marzo;14:00:00;DESPISTE;0;1;-11.609416;-76.03719;152;PE-22;JUNIN;SIERRA;YAULI;YAULI
20211130;040.03-194.2020 SC;20200314;2020;Marzo;22:05:00;INCENDIO;0;0;-11.841;-77.104;34.8;PE-1N;LIMA;COSTA;LIMA;PUENTE PIEDRA
20211130;062.03-298.2020 CC;20200314;2020;Marzo;19:00:00;ESPECIAL;0;1;-11.908352;-76.537547;54.8;PE-22;LIMA;COSTA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA
20211130;038.03-192.2020 SC;20200314;2020;Marzo;05:00:00;DESPISTE;0;0;-10.734972;-76.2545;116.8;PE-3N;PASCO;SIERRA;PASCO;TINYAHUARCO
20211130;060.03-296.2020 CC;20200314;2020;Marzo;08:48:00;CHOQUE;0;1;-15.51755445;-70.12239981;0;;PUNO;SIERRA;SAN ROMAN;JULIACA
20211130;065.03-301.2020 CC;20200315;2020;Marzo;18:00:00;CHOQUE;0;6;-16.446712;-71.500903;0;VIA URBANA;AREQUIPA;COSTA;AREQUIPA;PAUCARPATA
20211130;066.03-302.2020 CC;20200316;2020;Marzo;21:15:00;CHOQUE;0;1;-15.851828;-70.019743;1355;PE-3S;PUNO;SIERRA;PUNO;PUNO
20211130;067.03-303.2020 CC;20200317;2020;Marzo;10:15:00;DESPISTE;0;7;-9.168902;-77.3981089;74;AN-107;ANCASH;COSTA;ASUNCION;CHACAS
20211130;042.03-196.2020 SC;20200318;2020;Marzo;15:30:00;DESPISTE;0;0;-16.0909063;-71.6007558;87;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;068.03-304.2020 CC;20200318;2020;Marzo;17:20:00;CHOQUE;0;2;-10.478014;-76.181144;162.7;PE-3N;PASCO;SIERRA;PASCO;HUARIACA
20211130;041.03-195.2020 SC;20200318;2020;Marzo;15:00:00;DESPISTE;0;0;-8.593313825;-76.27193978;575;PE-5N;SAN MARTIN;SELVA;TOCACHE;NUEVO PROGRESO
20211130;043.03-197.2020 SC;20200319;2020;Marzo;13:35:00;DESPISTE;0;0;-11.1402403;-75.99098344;56;PE-3N;JUNIN;SIERRA;JUNIN;JUNIN
20211130;069.03-305.2020 CC;20200319;2020;Marzo;19:40:00;DESPISTE;0;5;-13.081901;-76.296112;22;PE-24;LIMA;COSTA;CAÑETE;NUEVO IMPERIAL
20211130;044.03-198.2020 SC;20200320;2020;Marzo;18:00:00;DESPISTE;0;0;-16.089;-71.6;87.2;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;044.08-391.2020 SC;20200320;2020;Marzo;08:30:00;DESPISTE;0;0;-13.14406082;-76.38538008;148;PE-1S;LIMA;COSTA;CAÑETE;SAN VICENTE DE CAÑETE
20211130;070.03-306.2020 CC;20200322;2020;Marzo;15:55:00;DESPISTE;0;1;-10.1767339;-78.1016396;279;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;071.03-307.2020 CC;20200323;2020;Marzo;07:30:00;DESPISTE;0;1;-16.545083;-72.560028;863.7;PE-1S;AREQUIPA;COSTA;CAYLLOMA;MAJES
20211130;010.03-164.2020 SC;20200323;2020;Marzo;15:30:00;DESPISTE;0;0;-14.46522643;-75.40265742;362;PE-1S;ICA;COSTA;ICA;SANTIAGO
20211130;045.03-199.2020 SC;20200324;2020;Marzo;04:50:00;DESPISTE;0;0;-16.187;-73.744;686;PE-1S;AREQUIPA;COSTA;CARAVELI;ATICO
20211130;046.03-200.2020 SC;20200325;2020;Marzo;09:40:00;DESPISTE;0;0;-11.69975919;-76.26684435;107.3;PE-22;LIMA;COSTA;HUAROCHIRI;CHICLA
20211130;073.03-309.2020 CC;20200326;2020;Marzo;11:40:00;DESPISTE;0;2;-16.543995;-72.582189;861;PE-1S;AREQUIPA;COSTA;CAYLLOMA;MAJES
20211130;047.03-201.2020 SC;20200326;2020;Marzo;02:00:00;DESPISTE;0;0;-12.77634943;-76.58765673;98.9;PE-1S;LIMA;COSTA;CAÑETE;ASIA
20211130;072.03-308.2020 CC;20200326;2020;Marzo;06:05:00;DESPISTE;0;1;-13.057694;-76.459111;135.5;PE-1S;LIMA;COSTA;CAÑETE;SAN LUIS
20211130;075.03-311.2020 CC;20200327;2020;Marzo;18:22:00;ATROPELLO;1;0;-14.27714;-71.224853;0;VIA URBANA;CUSCO;SIERRA;CANCHIS;SICUANI
20211130;048.03-202.2020 SC;20200327;2020;Marzo;00:55:00;DESPISTE;0;0;-11.816591;-75.493253;75.9;PE-3S;JUNIN;SIERRA;JAUJA;HUARIPAMPA
20211130;074.03-310.2020 CC;20200327;2020;Marzo;09:40:00;DESPISTE;1;0;-16.991647;-70.699247;70.3;PE-36A;MOQUEGUA;COSTA;MARISCAL NIETO;TORATA
20211130;076.03-312.2020 CC;20200328;2020;Marzo;14:30:00;CHOQUE;1;1;-4.919139;-80.646417;6;PE-1NL;PIURA;COSTA;SULLANA;SULLANA
20211130;078.03-314.2020 CC;20200329;2020;Marzo;11:00:00;CHOQUE;0;2;-15.48444147;-70.12486889;1308;PE-3S;PUNO;SIERRA;SAN ROMAN;JULIACA
20211130;077.03-313.2020 CC;20200330;2020;Marzo;07:20:00;DESPISTE;0;2;-14.654306;-74.187639;141;PE-30A;AYACUCHO;SIERRA;LUCANAS;SAN JUAN
20211130;049.03-203.2020 SC;20200330;2020;Marzo;18:30:00;DESPISTE;0;0;-14.01264573;-71.99264347;60;PE-3SY;CUSCO;SIERRA;CHUMBIVILCAS;CAPACMARCA
20211130;079.03-315.2020 CC;20200331;2020;Marzo;21:35:00;CHOQUE;0;1;-6.898075472;-79.78873592;766;PE-1N;LAMBAYEQUE;COSTA;CHICLAYO;REQUE
20211130;050.03-204.2020 SC;20200331;2020;Marzo;18:20:00;DESPISTE;0;0;-12.0295;-76.999;4.6;PE-1N;LIMA;COSTA;LIMA;EL AGUSTINO
20211130;001.04-205.2020 SC;20200401;2020;Abril;09:30:00;DESPISTE;0;0;-5.8789;-79.525;33.5;PE-04B;PIURA;COSTA;HUANCABAMBA;HUARMACA
20211130;001.04-316.2020 CC;20200402;2020;Abril;22:10:00;CHOQUE;2;1;-10.41299765;-77.96532866;247;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;017.05-251.2020 SC;20200402;2020;Abril;09:20:00;CHOQUE;0;0;-12.084167;-77.004722;0;VIA URBANA;LIMA;COSTA;LIMA;SAN BORJA
20211130;002.04-206.2020 SC;20200403;2020;Abril;09:30:00;DESPISTE;0;0;-16.3862;-72.194;908;PE-1S;AREQUIPA;COSTA;CAYLLOMA;MAJES
20211130;002.04-317.2020 CC;20200403;2020;Abril;21:30:00;DESPISTE;0;1;-13.67036426;-76.15449991;225;PE-1S;ICA;COSTA;PISCO;SAN CLEMENTE
20211130;003.04-318.2020 CC;20200403;2020;Abril;21:00:00;DESPISTE;0;1;-13.578861;-76.136639;210;PE-1S;ICA;COSTA;CHINCHA;EL CARMEN
20211130;003.04-207.2020 SC;20200403;2020;Abril;17:00:00;DESPISTE;0;0;-17.371279;-71.40445;197;PE-1SD;MOQUEGUA;COSTA;ILO;PACOCHA
20211130;004.04-208.2020 SC;20200406;2020;Abril;17:30:00;DESPISTE;0;0;-11.815946;-75.459064;82;PE-3SB;JUNIN;SIERRA;JAUJA;MUQUIYAUYO
20211130;004.04-319.2020 CC;20200406;2020;Abril;14:20:00;DESPISTE;0;1;-13.138;-76.388;147;PE-1S;LIMA;COSTA;CAÑETE;SAN VICENTE DE CAÑETE
20211130;005.04-320.2020 CC;20200406;2020;Abril;02:30:00;DESPISTE;0;1;-4.233998;-81.175819;1156;PE-1N;PIURA;COSTA;TALARA;EL ALTO
20211130;005.04-209.2020 SC;20200407;2020;Abril;17:50:00;DESPISTE;0;0;-10.30937258;-78.04464156;264;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;006.04-210.2020 SC;20200407;2020;Abril;23:00:00;CHOQUE;0;0;-11.307;-77.488;123.7;PE-1N;LIMA;COSTA;HUAURA;HUACHO
20211130;006.04-321.2020 CC;20200408;2020;Abril;14:00:00;CHOQUE;0;5;-11.871103;-76.427177;69;PE-22;LIMA;COSTA;HUAROCHIRI;SURCO
20211130;008.04-212.2020 SC;20200409;2020;Abril;13:10:00;DESPISTE;0;0;-11.54294075;-75.89134839;;PE-3S;JUNIN;SIERRA;YAULI;LA OROYA
20211130;007.04-211.2020 SC;20200409;2020;Abril;10:30:00;DESPISTE;0;0;-10.731497;-76.252246;116.65;PE-3N;PASCO;SIERRA;PASCO;TINYAHUARCO
20211130;009.04-213.2020 SC;20200410;2020;Abril;04:25:00;DESPISTE;0;0;-10.346109;-78.035014;256.5;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;010.04-214.2020 SC;20200410;2020;Abril;23:00:00;CHOQUE;0;0;-11.105;-77.5927998;149;PE-1N;LIMA;COSTA;HUAURA;SANTA MARIA
20211130;011.04-215.2020 SC;20200411;2020;Abril;13:19:00;DESPISTE;0;0;-14.637455;-73.976792;200;PE-30A;AYACUCHO;SIERRA;LUCANAS;PUQUIO
20211130;007.04-322.2020 CC;20200412;2020;Abril;16:45:00;DESPISTE;0;2;-11.391401;-77.395172;108.5;PE-1N;LIMA;COSTA;HUAURA;HUACHO
20211130;008.04-323.2020 CC;20200414;2020;Abril;11:05:00;DESPISTE;0;1;-14.2077119;-75.71381913;314;PE-1S;ICA;COSTA;ICA;SANTIAGO
20211130;009.04-324.2020 CC;20200415;2020;Abril;19:30:00;DESPISTE;0;1;-10.30937258;-78.04464156;264;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;013.04-217.2020 SC;20200415;2020;Abril;14:00:00;DESPISTE;0;0;-16.294722;-71.640278;52;PE-34A;AREQUIPA;COSTA;AREQUIPA;YURA
20211130;012-04-216.2020 SC;20200415;2020;Abril;05:20:00;DESPISTE;0;0;-13.287602;-74.315328;265;PE-28A;AYACUCHO;SIERRA;HUAMANGA;VINCHOS
20211130;010.04-325.2020 CC;20200415;2020;Abril;23:30:00;CHOQUE;1;1;-11.44128;-75.9630789;15.2;PE-3N;JUNIN;SIERRA;YAULI;PACCHA
20211130;014.04-218.2020 SC;20200416;2020;Abril;04:30:00;DESPISTE;0;0;-15.65546;-70.67489;227;PE-34A;PUNO;SIERRA;LAMPA;SANTA LUCIA
20211130;011.04-326.2020 CC;20200418;2020;Abril;13:00:00;DESPISTE;0;1;-8.119;-79.085556;571;PE-1N;LA LIBERTAD;COSTA;TRUJILLO;HUANCHACO
20211130;012.04-327.2020 CC;20200418;2020;Abril;21:10:00;ATROPELLO;0;1;-12.480848;-76.747096;59.5;PE-1S;LIMA;COSTA;CAÑETE;CHILCA
20211130;016.04-220.2020 SC;20200419;2020;Abril;16:00:00;DESPISTE;0;0;-15.87677275;-74.17243909;624;PE-1S;AREQUIPA;COSTA;CARAVELI;CHAPARRA
20211130;015.04-219.2020 SC;20200419;2020;Abril;04:50:00;VOLCADURA;0;0;-11.813;-75.602;57.85;PE-3S;JUNIN;SIERRA;JAUJA;CURICACA
20211130;018.04-222.2020 SC;20200419;2020;Abril;05:40:00;DESPISTE;0;0;-12.2663;-76.905489;28;PE-1S;LIMA;COSTA;LIMA;LURIN
20211130;017.04-221.2020 SC;20200420;2020;Abril;05:50:00;DESPISTE;0;0;-12.914849;-76.502078;117.8;PE-1S;LIMA;COSTA;CAÑETE;ASIA
20211130;020.04-224.2020 SC;20200421;2020;Abril;06:30:00;DESPISTE;0;0;-6.80247;-78.674094;71.35;PE-3N;CAJAMARCA;SIERRA;SAN MIGUEL;CATILLUC
20211130;019.04-223.2020 SC;20200421;2020;Abril;00:10:00;DESPISTE;0;0;-15.184;-75.053;9.4;PE-30;ICA;COSTA;NASCA;MARCONA
20211130;021.04-225.2020 SC;20200422;2020;Abril;13:00:00;DESPISTE;0;0;-13.485;-72.2561887;925;PE-3S;CUSCO;SIERRA;ANTA;ZURITE
20211130;013.04-328.2020 CC;20200424;2020;Abril;05:55:00;CHOQUE;0;1;-10.41299765;-77.96532866;247;PE-1N;ANCASH;COSTA;HUARMEY;HUARMEY
20211130;014.04-329.2020 CC;20200424;2020;Abril;04:30:00;DESPISTE;0;2;-15.86335;-74.1966;622.8;PE-1S;AREQUIPA;COSTA;CARAVELI;CHALA
20211130;024.04-228.2020 SC;20200424;2020;Abril;11:45:00;DESPISTE;0;0;-15.80966999;-74.35515283;603;PE-1S;AREQUIPA;COSTA;CARAVELI;ATIQUIPA
