temp,Edad,Carrera,cumplio_exp,Promedio,Ciclo,Estres,lid_estres,Agua,Tiene horario,Horas sueno,si deporte,Horas deporte,Tiempo de viaje,Medita,Cafe,cantidad cursos,tareas a tiempo,Asesorias,Metodos_estudio,Material,horas estudio,Lugar de estudio,Desvelado,Dormir,Musica,Videojuegos,Salir_Amigos,Caminar,Otros,Pomodoro,Feynman,Subrayar,Resumen_Mapa,Spaced_repetition,Método_de_Cornell,Mnemotecnias,SQ3R,Ninguno,Material_Profesor,Libros,Material_audiovisual,Recursos_Linea,Apuntes,Material_Asesoria,Material_Mentorias
30/04/2023 14:08:20,18,Ing. Industrial,2,15,2,2,Dormir / Tomarse un descanso,1000,TRUE,10,FALSE,1,10,FALSE,5,7,entregaba todas a tiempo,TRUE,"Resumir y/o Mapa conceptual, Mnemotecnias","Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",25,Casa,de 4 a 7 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
30/04/2023 14:33:58,17,Ing. Civil,4,15.3,2,2,Otros,500,TRUE,5,TRUE,2,15,TRUE,10,5,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material de las asesorías, Material de mentorías",10,Universidad,más de 12 veces,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
30/04/2023 14:49:02,19,Ing. Industrial,4,17.1,2,1,"Escuchar música, Jugar videojuegos, Otros",750,TRUE,6,FALSE,0,20,FALSE,1,7,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material audiovisial, Material de las asesorías, Material de mentorías",12,Universidad,de 1 a 3 veces,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
30/04/2023 14:52:48,18,Ciencia de la computación,2,14.5,3,2,"Escuchar música, Dormir / Tomarse un descanso, Otros",2500,FALSE,6.5,TRUE,6,50,FALSE,0,5,solía entregarlas a tiempo,TRUE,"Subrayar, Ningún método en particular","Material entregado por el profesor, Recursos en línea, Material de las asesorías, Material de mentorías",8,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
30/04/2023 15:48:41,20,Ing. Industrial,2,15.89,2,2,"Escuchar música, Dormir / Tomarse un descanso, Otros",800,FALSE,6.3,FALSE,0,120,FALSE,1,6,entregaba todas a tiempo,TRUE,Resumir y/o Mapa conceptual,"Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",20,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
30/04/2023 16:59:25,19,Ing. Civil,2,13.68,2,1,"Escuchar música, Dormir / Tomarse un descanso",750,TRUE,6,FALSE,0,45,FALSE,0,7,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Recursos en línea, Material de mentorías",3,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
30/04/2023 17:16:18,18,Ing. Ambiental,4,15.65,2,2,"Escuchar música, Dormir / Tomarse un descanso",1000,TRUE,8,FALSE,0,60,FALSE,0,7,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Mnemotecnias","Material entregado por el profesor, Material audiovisial, Material de mentorías",2,Universidad,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/05/2023 14:46:56,18,Ciencia de datos,4,15.6,3,3,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",2000,FALSE,4.5,FALSE,1,4,FALSE,2,5,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Mnemotecnias","Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías",4,Universidad,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1/05/2023 15:30:13,18,Ciencia de datos,4,16.65,3,3,"Escuchar música, Dormir / Tomarse un descanso",250,TRUE,6.7,FALSE,0,30,FALSE,0,4,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",4,Casa,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1/05/2023 20:43:45,18,Ciencia de la computación,2,11.3,3,2,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",2000,FALSE,7.5,FALSE,0,90,FALSE,2,5,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Material de las asesorías, Material de mentorías",4,Casa,más de 12 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1/05/2023 22:37:01,18,Ing. Industrial,3,18,2,3,Dormir / Tomarse un descanso,500,FALSE,5,FALSE,0,180,FALSE,2,7,entregaba todas a tiempo,TRUE,Subrayar,Material entregado por el profesor,3,Casa,más de 12 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1/05/2023 22:37:45,19,Ing. Industrial,3,15,2,3,"Escuchar música, Jugar videojuegos, Salir a caminar",2000,TRUE,NA,TRUE,5,2,TRUE,9,6,entregaba todas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Libros adicionales, Material audiovisial",26,Universidad,más de 12 veces,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1/05/2023 22:46:45,20,Ing. Industrial,3,15,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1000,TRUE,6,TRUE,1,30,FALSE,5,7,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Método de Cornell","Material entregado por el profesor, Libros adicionales, Recursos en línea, Material de las asesorías",8,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2/05/2023 7:41:30,19,Ing. Mecatrónica,2,13.25,3,1,Dormir / Tomarse un descanso,250,FALSE,5,TRUE,4,180,FALSE,3,6,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Material de las asesorías, Material de mentorías",4,Casa,de 1 a 3 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
2/05/2023 7:43:08,17,Ing. Mecánica,3,17.89,3,0,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",3000,FALSE,7.5,TRUE,10,40,FALSE,0,6,entregaba todas a tiempo,FALSE,"Ningún método en particular, Repaso Constante","Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de mentorías",8,Universidad,ninguna,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
2/05/2023 8:59:25,26,Ing. Electrónica,3,14.05,10,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir a caminar",4000,FALSE,7.5,TRUE,7.5,7,FALSE,0,1,entregaba todas a tiempo,FALSE,Ningún método en particular,Recursos en línea,3,Casa,de 1 a 3 veces,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2/05/2023 9:04:52,18,Bioingeniería,2,14,2,3,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1500,TRUE,8,TRUE,9,20,TRUE,4,7,solía entregarlas a tiempo,FALSE,"Subrayar, Resumir y/o Mapa conceptual",Material audiovisial,5,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2/05/2023 9:09:24,18,Ing. Ambiental,4,16.97,3,1,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",2000,TRUE,7,TRUE,3,30,FALSE,0,6,entregaba todas a tiempo,FALSE,Resumir y/o Mapa conceptual,"Material entregado por el profesor, Recursos en línea",1.5,Casa,ninguna,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2/05/2023 10:52:26,18,Ing. Mecatrónica,3,14.84,3,2,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",750,FALSE,6,TRUE,9,40,FALSE,1,19,entregaba todas a tiempo,FALSE,"Pomodoro, Subrayar","Libros adicionales, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías",4,Casa,más de 12 veces,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2/05/2023 11:11:16,18,Ciencia de la computación,3,15.33,2,2,"Escuchar música, Jugar videojuegos",2000,TRUE,5,TRUE,1,120,FALSE,0,5,entregaba todas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",10,Casa,más de 12 veces,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
2/05/2023 11:54:24,19,Ing. Ambiental,2,14.5,3,3,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",1000,TRUE,4.5,FALSE,0,120,FALSE,1,7,todas las entregaba con retraso,TRUE,"Pomodoro, Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Material de las asesorías",18.5,Universidad,más de 12 veces,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2/05/2023 12:01:48,18,Ing. Mecánica,2,14.34,3,1,"Escuchar música, Jugar videojuegos, Salir a caminar",1000,FALSE,7,FALSE,0,90,FALSE,0,6,entregaba todas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de mentorías",5,Universidad,ninguna,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
2/05/2023 13:22:31,17,Ciencia de datos,4,17.45,3,0,Escuchar música,500,TRUE,5,FALSE,0,30,FALSE,0,4,entregaba todas a tiempo,TRUE,"Pomodoro, Subrayar, Método de Cornell","Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",10,Casa,de 1 a 3 veces,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2/05/2023 18:49:10,20,Ing. Industrial,3,15.75,7,2,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares, Salir a caminar",1250,TRUE,7,TRUE,2,15,FALSE,2,6,entregaba todas a tiempo,TRUE,"Pomodoro, Subrayar","Material entregado por el profesor, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",10,Casa,de 4 a 7 veces,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2/05/2023 20:42:48,18,Administración y negocios digitales,5,18.24,3,2,Dormir / Tomarse un descanso,NA,TRUE,5,TRUE,6,22,FALSE,16,3,solía entregarlas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea",8,Universidad,de 8 a 11 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2/05/2023 20:45:47,18,Bioingeniería,4,16.85,2,1,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",6000,TRUE,8,TRUE,4,25,FALSE,0,4,entregaba todas a tiempo,TRUE,"Resumir y/o Mapa conceptual, Mnemotecnias","Material entregado por el profesor, Libros adicionales, Recursos en línea",15,Casa,ninguna,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2/05/2023 20:47:27,22,Ing. Mecánica,1,12.98,3,1,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",2000,FALSE,8.5,FALSE,0,30,FALSE,6,5,solía entregarlas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",12,Universidad,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2/05/2023 20:53:49,18,Ciencia de la computación,2,11.56,2,1,"Escuchar música, Salir / Llamar a amigos o familiares",3000,TRUE,7.5,TRUE,8,30,FALSE,2,6,solía entregarlas a tiempo,TRUE,"Pomodoro, Método de Cornell","Libros adicionales, Recursos en línea, Material de las asesorías, Material de mentorías",8,Casa,de 8 a 11 veces,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
2/05/2023 21:04:10,18,Ing. Mecatrónica,3,17,2,2,"Escuchar música, Dormir / Tomarse un descanso",2000,TRUE,7,TRUE,5,30,TRUE,3,5,entregaba todas a tiempo,FALSE,"Subrayar, Resumir y/o Mapa conceptual",Material entregado por el profesor,8,Casa,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/05/2023 11:27:32,18,Ing. Electrónica,3,15.8,3,3,Escuchar música,1000,FALSE,6,FALSE,0,100,FALSE,7,6,entregaba todas a tiempo,FALSE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de mentorías",4,Casa,más de 12 veces,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
3/05/2023 13:51:16,19,Ing. Química,3,15.44,5,3,"Escuchar música, Jugar videojuegos",2000,FALSE,5,FALSE,2,90,FALSE,0,5,solía entregarlas a tiempo,TRUE,"Pomodoro, Subrayar, Método de Cornell","Material entregado por el profesor, Libros adicionales, Material de mentorías",6,Casa,de 8 a 11 veces,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3/05/2023 15:16:01,17,Ciencia de la computación,3,15.2,3,3,"Dormir / Tomarse un descanso, Jugar videojuegos, Otros",3000,TRUE,7.5,TRUE,4,45,FALSE,1,2,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Material de las asesorías",6,Casa,más de 12 veces,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3/05/2023 16:02:07,18,Bioingeniería,3,10.51,3,0,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1000,TRUE,6,TRUE,3,90,TRUE,2,6,no las entregaba jeje,TRUE,Pomodoro,"Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",1,"Otro (librería, etc.)",de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/05/2023 16:21:01,18,Ciencia de la computación,2,13.4,3,1,Otros,500,TRUE,7,TRUE,5,1,FALSE,2,3,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",4,Casa,de 1 a 3 veces,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
3/05/2023 16:21:13,20,Ing. Civil,1,11.9,4,3,Dormir / Tomarse un descanso,1000,TRUE,5,FALSE,0,70,FALSE,3,7,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea",5,Universidad,más de 12 veces,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
3/05/2023 17:44:38,20,Ing. Química,NA,NA,6,1,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",500,TRUE,8.5,TRUE,0,15,TRUE,0,9,todas las entregaba con retraso,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Material audiovisial, Recursos en línea",4,Universidad,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
4/05/2023 8:38:12,18,Ing. Industrial,4,16.25,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",3000,TRUE,6,TRUE,6,30,FALSE,2,7,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",8,Casa,ninguna,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4/05/2023 10:34:08,18,Bioingeniería,3,15.7,4,3,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1000,TRUE,5,TRUE,6,5,FALSE,7,7,entregaba todas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",NA,Casa,más de 12 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4/05/2023 11:24:11,21,Bioingeniería,3,14.21,6,0,"Dormir / Tomarse un descanso, Jugar videojuegos, Otros",250,TRUE,8.5,FALSE,4,45,FALSE,0,6,entregaba todas a tiempo,FALSE,"Pomodoro, Subrayar, Spaced repetition, Método de Cornell, SQ3R","Material audiovisial, Recursos en línea, Material de las asesorías",3,Universidad,de 8 a 11 veces,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
4/05/2023 11:25:09,18,Ing. Industrial,3,16.45,3,2,"Escuchar música, Jugar videojuegos, Otros",2000,FALSE,6,FALSE,0,35,FALSE,4,6,solía entregarlas a tiempo,FALSE,Ningún método en particular,Material entregado por el profesor,3,Casa,de 4 a 7 veces,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4/05/2023 11:26:53,21,Ing. Ambiental,3,15,5,1,"Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",760,FALSE,8,TRUE,5,45,FALSE,2,6,solía entregarlas a tiempo,FALSE,Resumir y/o Mapa conceptual,"Material entregado por el profesor, Recursos en línea",3,Casa,de 8 a 11 veces,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4/05/2023 11:31:55,18,Ing. Mecánica,3,16.3,3,0,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",1500,TRUE,6,TRUE,6,40,FALSE,7,6,solía entregarlas a tiempo,FALSE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Recursos en línea",6.3,Casa,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4/05/2023 11:35:38,17,Ing. Civil,3,15.8,3,1,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",1500,FALSE,7,FALSE,0,50,FALSE,4,6,solía entregarlas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Recursos en línea, Material de mentorías",8,Universidad,de 4 a 7 veces,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
4/05/2023 12:56:07,18,Ing. Ambiental,3,15,2,1,"Escuchar música, Otros",2500,TRUE,7.5,TRUE,6,15,FALSE,2,6,entregaba todas a tiempo,TRUE,habitual,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",15,Universidad,de 1 a 3 veces,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4/05/2023 13:13:55,19,Administración y negocios digitales,3,14.45,3,3,Salir a caminar,1000,FALSE,7,TRUE,6,25,FALSE,0.5,6,entregaba todas a tiempo,FALSE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Recursos en línea",1,Universidad,de 8 a 11 veces,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4/05/2023 14:04:53,21,Ing. Química,2,14.75,4,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",1500,TRUE,6,FALSE,0,120,FALSE,0,6,solía entregarlas a tiempo,FALSE,"Pomodoro, Feynman, Subrayar, Resumir y/o Mapa conceptual, Spaced repetition, Mnemotecnias","Material entregado por el profesor, Libros adicionales, Material audiovisial",3,Casa,de 8 a 11 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4/05/2023 15:54:48,19,Administración y negocios digitales,3,14.5,3,1,"Escuchar música, Jugar videojuegos, Salir / Llamar a amigos o familiares",500,TRUE,7.5,FALSE,0,40,FALSE,4,6,solía entregarlas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual, Método de Cornell","Material entregado por el profesor, Material audiovisial, Material de las asesorías",3,Casa,de 8 a 11 veces,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4/05/2023 17:02:45,18,Ing. Industrial,3,14,2,2,"Escuchar música, Dormir / Tomarse un descanso, Salir / Llamar a amigos o familiares",500,TRUE,6,TRUE,10,15,FALSE,3,6,entregaba todas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Recursos en línea, Material de mentorías",12,Casa,más de 12 veces,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
