Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2019,Mercedes-Benz,GLS 450 Base 4MATIC,Certified,59222,5,10,Dealer,Mercedes-Benz of Fort Washington,4.6,2351,404 Pennsylvania Ave Fort Washington,PA,19034,Good,5,5,5,4.7,5,4.9,Polar White,Black,All-wheel Drive,16,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE2KB230326,KB230326L,27964
2019,BMW,X5 xDrive40i,Certified,53595,4.7,55,Dealer,BMW of Darien,4.8,1557,140 Ledge Rd Darien,CT,6820,Good,5,4.9,4.9,4.4,4.7,4.6,Black Sapphire Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C59KLL13478,31542,38508
2019,Honda,Pilot EX-L w/Navigation/RES,Used,33169,4.8,223,Dealer,AutoFair Honda,4.8,3306,200 Keller Street Manchester,NH,3103,Good,4.9,4.8,4.7,4.7,4.7,4.8,White,Beige,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H45KB011933,HM11763T,78480
2019,BMW,X5 xDrive40i,Certified,52488,4.7,55,Dealer,BMW of Newport,4.8,610,1215 W Main Rd Middletown,RI,2842,Good,5,4.9,4.9,4.4,4.7,4.6,Alpine White,Amarone,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C54KLL38028,B2X274A,32764
2019,BMW,X5 xDrive50i,Certified,63999,4.7,55,Dealer,BMW Fresno,4.8,315,7171 N Palm Ave Fresno,CA,93650,Good,5,4.9,4.9,4.4,4.7,4.6,Carbon Black Metallic,Black,All-wheel Drive,17,22,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXJU2C59KLN65973,24055,35402
2018,Toyota,RAV4 LE,Used,25990,4.8,770,Dealer,AutoNation USA Henderson,4.4,117,380 N Gibson Rd Henderson,NV,89014,Good,4.8,4.7,4.8,4.7,4.8,4.9,Ruby Flare Pearl,–,FWD,23,30,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3ZFREV2JW499380,JW499380,40082
2019,Mercedes-Benz,GLA 250 Base 4MATIC,Used,33730,4.6,33,Dealer,Mercedes-Benz of Stevens Creek,4.7,1660,4500 Stevens Creek Blvd San Jose,CA,95129,Good,4.6,4.5,4.6,4.5,4.7,4.7,Polar White,–,All-wheel Drive,23,31,Flexible,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB6KU013462,KU013462,15682
2019,Jeep,Grand Cherokee Limited,Used,32199,4.8,224,Dealer,Airpark Dodge Chrysler Jeep RAM,4.3,900,7801 E Frank Lloyd Wright Blvd Scottsdale,AZ,85260,Great,4.9,4.9,4.8,4.6,4.9,4.8,Diamond Black,Black,Rear-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJEBG7KC543925,NS157398A,38687
2018,Subaru,Crosstrek 2.0i Premium,Used,27179,4.8,343,Dealer,Tonkin Gladstone Hyundai,4.8,723,19300 SE McLoughlin Blvd Gladstone,OR,97027,Good,4.8,4.8,4.6,4.8,4.9,4.9,Crystal White Pearl,Gray,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTACC6JH304049,PJ2005,41192
2019,BMW,X3 xDrive30i,Used,39998,4.7,99,Dealer,CarMax Loveland - Now offering Curbside Pickup and Home Delivery,3.4,8,3760 Byrd Dr Loveland,CO,80538,Fair,4.7,4.7,4.8,4.3,4.8,4.6,Silver,Black,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C55KLP94976,22777004,31351
2019,Mercedes-Benz,A-Class A 220,Used,32985,4.5,36,Dealer,Porsche Plano,4.8,1165,5924 W Plano Pkwy Plano,TX,75093,Good,4.6,4.7,4.4,4.3,4.7,4.3,Cosmos Black Metallic,–,Front-wheel Drive,24,35,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDD3G4EB3KW002891,KW002891,30150
2019,Lexus,ES 350 F Sport,Used,42195,4.6,121,Dealer,Jaguar Land Rover Dallas,4.5,309,11400 N Central Expy Dallas,TX,75243,Good,4.7,4.6,4.6,4.4,4.7,4.6,Black,Red,Front-wheel Drive,22,31,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,58ABZ1B15KU004958,1L3035A,35760
2019,Ford,Explorer Base,Used,27612,4.8,110,Dealer,AutoNation Chevrolet North Corpus Christi,4.7,537,2118 S Padre Island Dr Corpus Christi,TX,78416,Great,4.8,4.8,4.8,4.7,4.9,4.8,Agate Black Metallic,–,Front-wheel Drive,17,24,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K7B84KGA08023,KGA08023,45000
2018,Ford,Edge Titanium,Used,30492,4.8,232,Dealer,Mills Ford Lincoln Chrysler,4.7,106,4100 US-71 Willmar,MN,56201,Good,4.9,4.8,4.8,4.6,4.8,4.8,Red,Ceramic,All-wheel Drive,20,27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,2FMPK4K84JBC51781,3F220054A,36890
2019,Honda,CR-V EX-L,Used,29588,4.8,540,Dealer,Rapids Honda,4.6,2737,1950 Gateway Dr NW Coon Rapids,MN,55448,Good,4.8,4.8,4.7,4.7,4.8,4.8,Basque Red Pearl II,Gray,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H86KE008284,NH643202A,35335
2019,Subaru,Outback 2.5i Limited,Certified,31993,4.7,262,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Good,4.8,4.7,4.7,4.7,4.7,4.7,Crystal Black Silica,Ivory,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC4K3383224,P8826,50869
2019,Jeep,Grand Cherokee Limited,Used,35963,4.8,224,Dealer,Sunnyside Chrysler Dodge Jeep RAM,4.7,38,4810 W Elm St McHenry,IL,60050,Great,4.9,4.9,4.8,4.6,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8KC689000,P1695A,36268
2019,Mercedes-Benz,A-Class A 220 4MATIC,Used,34999,4.5,36,Dealer,Mercedes Benz of Hoffman Estates,4.7,1113,1000 W Golf Road Hoffman Estates,IL,60169,Great,4.6,4.7,4.4,4.3,4.7,4.3,Midnight Black,Black,All-wheel Drive,24,34,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDD3G4FB1KW028548,PM3222,21630
2019,Honda,Pilot EX,Certified,29995,4.8,223,Dealer,Honda on Grand,4.6,1002,300 W Grand Ave Elmhurst,IL,60126,Great,4.9,4.8,4.7,4.7,4.7,4.8,White,–,All-wheel Drive,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H36KB062042,20807A,29285
2018,Lexus,LS 500 Base,Used,54857,4.6,32,Dealer,Zeigler Nissan of Gurnee,4.3,635,3175 E Grand Ave Lindenhurst,IL,60046,Good,4.6,4.8,4.6,4.4,4.9,4.6,Matador Red Mica,Black,All-wheel Drive,18,27,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,JTHC5LFF5J5004270,PS4954,31187
2019,Audi,Q8 3.0T Prestige,Used,70000,4.8,27,Dealer,Zeigler Cadillac of Lincolnwood,4.1,134,7373 N Cicero Ave Lincolnwood,IL,60712,Fair,4.9,4.8,4.8,4.6,5,4.9,Orca Black Metallic,Okapi Brown,All-wheel Drive,17,22,Gasoline,Automatic with Tiptronic,3.0L V6,WA1FVAF10KD012124,CA2178,16322
2019,Toyota,RAV4 LE,Certified,28488,4.6,444,Dealer,Toyota of Lincolnwood,4,645,7225 N. Cicero Ave Lincolnwood,IL,60712,Great,4.6,4.6,4.4,4.4,4.7,4.6,Silver Sky Metallic,Black,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMF1RFV7KD011202,T2316,15351
2018,Jeep,Grand Cherokee Trailhawk,Used,34834,4.8,395,Dealer,Evans Arena Chrysler Dodge Jeep Ram,4.2,106,924 Shiloh Springs Rd Dayton,OH,45415,Good,4.9,4.8,4.8,4.6,4.9,4.7,Redline 2 Coat Pearl,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFLG1JC335932,22J70A,55770
2019,Honda,CR-V EX,Used,28969,4.8,540,Dealer,EchoPark Automotive Greenville,4.6,39,2930 Laurens Rd Greenville,SC,29607,Good,4.8,4.8,4.7,4.7,4.8,4.8,Crystal Black Pearl,Black,Front-wheel Drive,28,34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H55KA015838,PKA015838,34449
2019,Mercedes-Benz,CLA 250 CLA 250,Used,32437,4.1,17,Dealer,Hi-Line Autohaus,4.8,715,6411 E. Independence Blvd. Charlotte,NC,28212,Good,3.9,4,4.1,3.9,4.5,4.3,Midnight Black,Black,All-wheel Drive,24,32,Flexible,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDDSJ4GB0KN768206,14556,19119
2019,Mercedes-Benz,GLS 450 Base 4MATIC,Used,56495,5,10,Dealer,Mercedes-Benz of Fredericksburg,4.6,353,1000 Noble Way Fredericksburg,VA,22401,Good,5,5,5,4.7,5,4.9,Selenite Gray Metallic,Ginger,All-wheel Drive,16,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE4KB228593,11979P,38518
2018,BMW,X5 xDrive35i,Used,37906,4.8,66,Dealer,Lindsay Volkswagen of Dulles,4.8,1782,22455 Lindsay Cars Ct Sterling,VA,20166,Fair,4.8,4.9,4.9,4.5,4.9,4.8,Alpine White,Black,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C50J0X88462,VP12003A,73009
2018,BMW,X1 xDrive28i,Used,29590,4.8,79,Dealer,BMW of Alexandria,4.4,734,499 S Pickett St Alexandria,VA,22304,Fair,4.7,4.7,4.8,4.6,4.8,4.8,Dark Olive Metallic,Beige,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXHT3C31J5K32020,K32020PC,38749
2019,BMW,X5 xDrive40i,Certified,56526,4.7,55,Dealer,BMW of Alexandria,4.4,734,499 S Pickett St Alexandria,VA,22304,Fair,5,4.9,4.9,4.4,4.7,4.6,Black Sapphire Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C53KLL09734,L09734PL,32377
2019,Subaru,Impreza 2.0i Premium,Used,25245,4.6,90,Dealer,AutoLenders Williamstown,4.9,495,1051 N Black Horse Pike Williamstown,NJ,8094,Fair,4.7,4.6,4.4,4.5,4.6,4.6,Ice Silver Metallic,Black,All-wheel Drive,28,38,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,4S3GKAD64K3604133,K3604133,11486
2019,BMW,X1 xDrive28i,Used,31990,4.7,17,Dealer,Biener Audi,4.7,1099,795 Northern Blvd Great Neck,NY,11021,Good,4.8,4.6,4.8,4.7,4.8,4.6,Black Sapphire Metallic,Black,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXHT3C54K3H35848,P21970,34843
2019,Subaru,Forester Touring,Used,33499,4.7,279,Dealer,DELLA Mitsubishi,4.6,85,7 Della Dr Plattsburgh,NY,12901,Good,4.8,4.7,4.6,4.7,4.7,4.8,Jasper Green Metallic,Saddle Brown,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAWC4KH482827,223292A,15767
2019,Honda,CR-V EX-L,Used,32477,4.8,540,Dealer,Millennium Honda,4.7,4705,286 N Franklin St Hempstead,NY,11550,Good,4.8,4.8,4.7,4.7,4.8,4.8,Gunmetal Metallic,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H87KH614139,U34620T,19624
2019,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,37490,4.6,72,Dealer,Mercedes-Benz of Springfield,4.9,94,295 Burnett Rd Chicopee,MA,1020,Great,4.8,4.8,4.6,4.5,4.7,4.6,Selenite Gray Metallic,Black,All-wheel Drive,22,27,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G4KB4KV121664,V121664A,38634
2019,Jeep,Grand Cherokee Limited,Certified,38921,4.8,224,Dealer,Kelly Jeep Chrysler,4.7,1231,353 Broadway Lynnfield,MA,1940,Good,4.9,4.9,4.8,4.6,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4KC854637,31008A,18658
2019,Mercedes-Benz,GLS 450 Base 4MATIC,Used,47496,5,10,Dealer,Autobahn Motors,4.7,923,700 Island Pkwy Belmont,CA,94002,Good,5,5,5,4.7,5,4.9,Gray,Black,All-wheel Drive,16,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE3KB221294,TKB221294,47019
2019,BMW,X5 xDrive40i,Certified,55332,4.7,55,Dealer,BMW North Scottsdale,4.5,517,18018 N Scottsdale Rd. Phoenix,AZ,85054,Fair,5,4.9,4.9,4.4,4.7,4.6,Sunstone Metallic,Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C53KLL35993,B35997A,47289
2019,BMW,330 i,Used,36998,4.9,30,Dealer,Beemer Haus,4.4,133,1820 West Broadway Rd. Mesa,AZ,85202,Fair,4.9,4.9,5,4.6,4.9,4.9,Black Sapphire Metallic,Black,Rear-wheel Drive,26,36,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R1C59KAK09644,K09644,34556
2019,Audi,RS 5 2.9T,Used,64500,4.8,11,Dealer,NexGen Motors,2.9,17,986 N State St. Orem,UT,84057,Good,4.6,4.7,4.8,4.5,5,4.9,Glacier White Metallic,Black / Crescendo Red,All-wheel Drive,17,26,Gasoline,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo,WUABWCF51KA902474,902474,19053
2018,Audi,A6 2.0T quattro Sport,Used,29992,4.7,23,Dealer,Mercedes-Benz of Bellevue,4.5,742,11850 Bel-Red Rd Bellevue,WA,98005,Good,4.7,4.7,4.7,4.4,4.8,4.9,Florett Silver Metallic,Black,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WAUF8AFC5JN078057,JN078057,68405
2018,Toyota,RAV4 LE,Used,25793,4.8,770,Dealer,Mercedes-Benz of Bellevue,4.5,742,11850 Bel-Red Rd Bellevue,WA,98005,Great,4.8,4.7,4.8,4.7,4.8,4.9,Galactic Aqua,–,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3ZFREV4JW488851,JW488851,44701
2018,Lexus,GX 460 Base,Used,41900,4.6,36,Dealer,Nissan of McKinney,4.3,812,3800 S. Hwy 75 McKinney,TX,75069,Good,4.8,4.5,4.5,4.5,4.6,4.9,Nightfall Mica,Ecru,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX0J5208651,J5208651,39637
2018,Chevrolet,Suburban LT,Used,39103,4.9,44,Dealer,Cavender Chrysler Jeep Dodge RAM,2.3,18,4850 East Interstate 10 Columbus,TX,78934,Good,4.9,4.9,4.9,4.6,4.9,4.9,Black,Black,Four-wheel Drive,15,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKHKC0JR263991,JR263991,84466
2019,BMW,X6 xDrive35i,Used,56983,4,8,Dealer,BMW of Orland Park,4.5,611,11030 W 159th St Orland Park,IL,60467,Good,4,4.5,3.5,3.6,4.8,3.5,Carbon Black Metallic,Coral Red / Black,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKU2C57K0Z64032,VB716,27579
2018,Subaru,Outback 2.5i Limited,Used,27293,4.7,445,Dealer,Bob Rohrman Subaru,4.5,1360,1600 S Creasy Ln Lafayette,IN,47905,Great,4.8,4.7,4.6,4.7,4.7,4.8,Dark Blue,Ivy,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L,4S4BSANCXJ3204070,3426PPPP,65908
2018,Ford,Explorer Limited,Used,35610,4.8,265,Dealer,Ford of Murfreesboro,4.7,1478,1550 NW Broad St Murfreesboro,TN,37129,Good,4.9,4.8,4.8,4.7,4.9,4.8,Platinum,Medium Stone,Front-wheel Drive,19,27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K7F89JGB84669,P7616A,38176
2019,Honda,CR-V EX,Certified,28946,4.8,540,Dealer,Honda World,4.9,5441,1 Autocenter Drive Louisville,KY,40299,Good,4.8,4.8,4.7,4.7,4.8,4.8,Light Windsor Gray Metallic,Gray,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H57KH671639,B029500A,37513
2019,Honda,Pilot EX-L,Used,34993,4.8,223,Dealer,Toyota of Cleveland,4.9,4171,3560 Village North Blvd SW McDonald,TN,37353,Great,4.9,4.8,4.7,4.7,4.7,4.8,White,Beige,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55KB025954,220500B,37715
2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,Used,64000,5,10,Dealer,Car Connection Inc.,4.6,98,2558 Mountain Industrial Blvd Tucker,GA,30084,Fair,5,5,5,4.8,5,5,Black,Brown,All-wheel Drive,17,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGED6EB3KA147235,20986R,56712
2019,Ford,F-150 Lariat,Used,31995,4.8,425,Dealer,BrokersAndSellers.com,4.4,30,20221 Van Born Rd Taylor,MI,48180,NA,4.9,4.8,4.8,4.6,4.8,4.7,Black,Black,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP3KFB02781,B02781,37000
2019,Mercedes-Benz,C-Class C 300 4MATIC,Used,36974,4.8,40,Dealer,Pure Country Automotive,3.6,7,333 C W Stevens Boulevard Grayson,KY,41143,Good,4.8,4.8,4.8,4.5,4.8,4.7,Black,–,All-wheel Drive,22,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8EB4KU305361,P1054,47832
2019,Ford,F-150 XLT,Used,38987,4.8,425,Dealer,Port Clinton Ford,1,6,2155 E Gill Rd Port Clinton,OH,43452,Good,4.9,4.8,4.8,4.6,4.8,4.7,Magma Red,Medium Gray,Four-wheel Drive,18,23,Gasoline,Automatic,5.0L V8 32V PDI DOHC,1FTEW1E58KFD31729,22060U,41434
2019,Lexus,RX 350 350,Used,47725,4.8,102,Dealer,Butler Lexus,4.9,1070,4550 Riverside Dr Macon,GA,31210,Good,4.8,4.8,4.8,4.6,4.9,4.8,Caviar,Brown,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2ZZMCA1KC133248,L22627A,14183
2019,Lexus,GX 460 Base,Used,42739,4.7,24,Dealer,EchoPark Automotive Greenville,4.6,39,2930 Laurens Rd Greenville,SC,29607,Good,4.8,4.6,4.6,4.5,4.6,4.8,Black Onyx,Sepia,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX3K5210816,PK5210816,39765
2018,BMW,M2 Base,Used,52180,4.9,16,Dealer,AutoNation Volkswagen Hilton Head,4.6,267,137 Auto Mall Blvd Hardeeville,SC,29927,Fair,4.6,4.8,5,4.7,4.9,5,Black Sapphire Metallic,Black,Rear-wheel Drive,18,26,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Turbo,WBS1J5C59JVE51868,JVE51868,33546
2018,Jeep,Wrangler Unlimited Sahara,Used,39984,4.6,208,Dealer,AutoNation Ford Sanford,4.5,1057,4911 Wayside Dr Sanford,FL,32771,Good,4.6,4.7,4.7,4.3,4.9,4.6,Bright White Clearcoat,–,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN9JW215940,JW215940,60208
2019,BMW,540 i xDrive,Used,43595,4.9,17,Dealer,Elite Auto Brokers,4.8,568,8042 Cessna Ave Gaithersburg,MD,20879,Good,4.9,4.9,5,4.6,5,4.8,Black Sapphire Metallic,Black,All-wheel Drive,21,29,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBAJE7C55KWD55266,D55266,36464
2019,BMW,X5 xDrive40i,Certified,59590,4.7,55,Dealer,BMW of Alexandria,4.4,734,499 S Pickett St Alexandria,VA,22304,Fair,5,4.9,4.9,4.4,4.7,4.6,Arctic Gray Metallic,Amarone,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C52KLL26637,L26637PL,14625
2018,Mercedes-Benz,C-Class C 300 4MATIC,Certified,39881,4.8,66,Dealer,Euro Motorcars Inc,4.6,586,7020 Arlington Rd Bethesda,MD,20814,Good,4.8,4.9,4.9,4.7,4.9,4.8,Polar White,Black,All-wheel Drive,22,30,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDWJ4KB4JF750681,A22268,18754
2019,Jeep,Grand Cherokee Summit,Used,40800,4.8,224,Dealer,Bayside Chrysler Dodge Jeep Ram,4.8,137,16045 James Madison Pkwy King George,VA,22485,Good,4.9,4.9,4.8,4.6,4.9,4.8,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFJG0KC796964,KC796964,58579
2019,Honda,CR-V EX,Used,32002,4.8,540,Dealer,DARCARS Honda,4.2,420,2260 Crain Hwy Bowie,MD,20716,Fair,4.8,4.8,4.7,4.7,4.8,4.8,Molten Lava,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H59KH638528,P1P0001,11190
2019,Jeep,Grand Cherokee Limited,Certified,36988,4.8,224,Dealer,Don White's Timonium Chrysler Jeep Dodge and RAM,4.3,390,10300 York Rd Cockeysville,MD,21030,Great,4.9,4.9,4.8,4.6,4.9,4.8,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7KC809157,3701,30415
2019,Toyota,Tundra SR5,Used,49995,4.8,126,Dealer,Keller Bros Ford Lititz,4.9,741,730 S Broad Street Lititz,PA,17543,Fair,4.9,4.7,4.9,4.7,4.9,4.9,Magnetic Gray Metallic,Black,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFHY5F13KX847940,19247A,34760
2019,Jeep,Cherokee Limited,Certified,24989,4.6,568,Dealer,Hollywood Chrysler-Jeep,4.4,1772,2100 N. State Road 7 Hollywood,FL,33021,Great,4.8,4.7,4.5,4.5,4.7,4.6,Bright White Clearcoat,Black,Front-wheel Drive,22,31,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,1C4PJLDB2KD325835,H2A153066A,33148
2019,Subaru,Crosstrek 2.0i Limited,Certified,28838,4.7,205,Dealer,Subaru Stamford,4.8,562,198 Baxter Ave Stamford,CT,6902,Great,4.7,4.7,4.6,4.7,4.8,4.8,Ice Silver Metallic,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTANC8KH344261,U15875,32767
2019,Mercedes-Benz,GLS 450 4MATIC,Certified,55989,5,10,Dealer,Mercedes-Benz of Manchester,4.5,577,875 Gold St Manchester,NH,3103,Great,5,5,5,4.7,5,4.9,Polar White,Black,All-wheel Drive,16,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE9KB232302,KB232302,35623
2018,Mercedes-Benz,C-Class C 300,Used,29750,4.8,66,Dealer,Lexus of Cerritos,4.7,2246,18800 Studebaker Rd Cerritos,CA,90703,Great,4.8,4.9,4.9,4.7,4.9,4.8,Gray Metallic,–,Rear-wheel Drive,24,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4JB7JU274829,JU274829,45156
2019,Mercedes-Benz,C-Class C 300,Certified,33769,4.8,40,Dealer,Mercedes-Benz of San Francisco / Smart Center San Francisco,4,59,2233 Gellert Blvd South San Francisco,CA,94080,Great,4.8,4.8,4.8,4.5,4.8,4.7,Black,Black,Rear-wheel Drive,23,34,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8DB3KU313209,24444,19956
2019,Mercedes-Benz,GLA 250 Base 4MATIC,Used,33900,4.6,33,Dealer,Toyota Marin,4.9,3807,445 Francisco Blvd E San Rafael,CA,94901,Good,4.6,4.5,4.6,4.5,4.7,4.7,Mountain Gray Metallic,Black,All-wheel Drive,23,31,Flexible,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB1KJ554257,249314A,11731
2019,Toyota,4Runner Limited,Used,46250,4.8,189,Dealer,Bill Luke Santan,4.8,715,3404 S. Speedway Drive Gilbert,AZ,85297,Great,4.8,4.7,4.8,4.7,4.8,4.9,Blizzard Pearl,Black Graphite,Four-wheel Drive,17,20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR1K5684694,SPV220,15502
2019,Mercedes-Benz,C-Class C 300 4MATIC,Used,35495,4.8,40,Dealer,Mercedes-Benz of Bellevue,4.5,742,11850 Bel-Red Rd Bellevue,WA,98005,Good,4.8,4.8,4.8,4.5,4.8,4.7,Black,–,All-wheel Drive,22,33,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8EB5KU304882,KU304882,31934
2019,Jeep,Grand Cherokee Limited,Used,35998,4.8,224,Dealer,CarMax Texas Stadium (Irving) - Now offering Curbside Pickup and Home Delivery,3.4,12,3100 Spur 482 Irving,TX,75062,Great,4.9,4.9,4.8,4.6,4.9,4.8,Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2KC636034,23036289,34550
2018,Lexus,GX 460 Base,Used,46997,4.6,36,Dealer,Sewell Cadillac of Dallas,4.2,89,7310 Lemmon Ave Dallas,TX,75209,Good,4.8,4.5,4.5,4.5,4.6,4.9,Claret Mica,Ecru,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX6J5197106,5142010A,37345
