periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;14;14
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;7;7
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;119;119
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;8;7
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;610;610
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;141;141
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;205;201
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;17;17
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;74;71
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;3;2
01/01/2019 - 31/12/2019;13/01/2020;2019;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;956;946
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;70;70
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;37;37
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;648;644
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;609;600
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;399;399
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;123;115
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;29;29
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;11;11
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;38;38
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;183;176
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;36;36
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;109;108
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;03 ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;135;132
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;110;110
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;312;307
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;55;55
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;1665;1665
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;9194;7715
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;13925;13513
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;56;56
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;03 ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;3;3
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;3;3
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;28;26
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;26;26
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;87;87
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1278;1278
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;147;147
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;58;58
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;24;24
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;94;94
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;25;25
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;58;58
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;452;451
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;367;353
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;11;11
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;111;111
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;11;11
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;345;304
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;21;20
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;27;27
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;06 PENAL NACIONAL;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;1242;1211
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;88;85
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;7;7
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;229;228
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;322;319
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;225;224
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;379;374
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;171;169
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;66;63
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;4;3
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;188;160
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;54;54
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;13501;10999
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;2;
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;166;166
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;79;79
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;37;37
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;24;24
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;4;4
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;10;10
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;5;5
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;78;78
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;445;445
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;64;64
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;9;9
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;5;5
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;31;29
01/01/2019 - 31/12/2019;13/01/2020;2019;08;CAÑETE;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;325;325
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;477;457
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;47;35
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1098;1012
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1113;988
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;611;576
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;674;634
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;313;286
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;206;178
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;15;14
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;868;791
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;458;414
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;2;2
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;117;115
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;48;48
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;14 ESPECIALIZADA DE TURISMO;433;432
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;2755;2445
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;42610;38978
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;11;10
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;16;16
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1485;1463
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;779;719
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;142;141
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;196;194
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;64;62
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;38;38
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;353;350
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;21;21
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1503;1463
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;322;246
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;464;443
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;27;26
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;81;76
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;12;12
01/01/2019 - 31/12/2019;13/01/2020;2019;09;CUSCO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;1846;1792
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;134;134
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;195;189
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;205;197
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;81;81
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;85;70
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;51;49
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;1;
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;180;179
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;18;18
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;74;74
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;17 PENAL SUPRAPROVINCIAL;10;8
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;5172;5049
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1;1
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;16;16
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;344;344
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;35;34
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;23;23
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;6;6
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;11;11
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;3;3
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;5;5
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;10;10
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;63;63
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;185;185
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;14;14
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;19;19
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;66;66
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;2;2
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;4;4
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;17;17
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;2;2
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;18;18
01/01/2019 - 31/12/2019;13/01/2020;2019;10;HUANCAVELICA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;230;230
01/01/2019 - 31/12/2019;13/01/2020;2019;01;AMAZONAS;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;124;109
01/01/2019 - 31/12/2019;13/01/2020;2019;01;AMAZONAS;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;6;6
01/01/2019 - 31/12/2019;13/01/2020;2019;01;AMAZONAS;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;253;245
