periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;42;37
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;439;436
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;17 PENAL SUPRAPROVINCIAL / TERRORISMO - LESA HUMANIDAD;232;231
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;21993;18325
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;2;1
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;188;186
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;406;406
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;236;219
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;24;23
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;15;15
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;5;5
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;94;94
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;60;60
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;608;600
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;5;5
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;30;30
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;153;151
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;10;10
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;;41;30
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;21;21
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;232;226
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;8;7
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;49;49
01/01/2021 - 31/12/2021;11/01/2022;2021;05;AYACUCHO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;608;600
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;216;210
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;120;97
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1076;1046
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;691;670
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;112;110
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;773;757
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;48;45
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;121;115
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;336;322
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;32;31
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;89;89
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;3;3
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;2558;2511
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;19883;18861
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;118;118
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;510;510
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;296;293
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;8;7
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;23;23
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;13;12
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;5;5
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;248;247
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;6;5
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;671;671
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;55;55
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;209;204
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;;27;26
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;12;12
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;26;24
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;1286;1255
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;77;76
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;752;712
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;421;402
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;277;266
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;132;126
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;21;21
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;50;38
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;3;3
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;181;176
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;41;41
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;225;215
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;03 ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;34;31
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;84;84
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;249;245
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;33;33
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;1762;1721
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;10921;7309
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;12485;11934
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;21;16
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;1;
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;13;9
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;188;126
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;90;90
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;72;72
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1163;1163
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;53;52
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;21;21
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;217;217
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;106;106
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;108;108
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;325;325
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;233;223
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;6;6
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;131;129
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;4;4
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;06 PENAL NACIONAL / TERRORISMO ;11;11
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;;27;27
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;6;6
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;126;110
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;11;10
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;22;22
01/01/2021 - 31/12/2021;11/01/2022;2021;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;811;791
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;18;16
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;185;183
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;212;203
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;142;141
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;183;179
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;36;34
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;49;47
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;7;7
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;97;97
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;38;37
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;12287;8805
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;5;1
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;392;392
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;2;2
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;12;12
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;12;12
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;5;5
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;35;35
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;360;329
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;45;45
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;DENUNCIA;SGF;;20;20
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;7;7
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;22;22
01/01/2021 - 31/12/2021;11/01/2022;2021;08;CAÑETE;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;159;159
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;321;262
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;69;44
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1153;1003
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;833;679
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;426;387
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;443;409
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;89;69
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;139;121
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;818;749
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;318;300
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1;1
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;120;120
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;54;51
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;14 ESPECIALIZADA DE TURISMO;173;172
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;4303;3737
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;35789;32422
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;17;15
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;20;11
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;4;4
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1159;1156
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;686;649
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;3;3
01/01/2021 - 31/12/2021;11/01/2022;2021;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;150;144
