periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;21;21
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;34;34
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;355;328
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;14;12
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;88;87
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;7;7
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;62;54
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;30;30
01/01/2020 - 31/12/2020;8/01/2021;2020;05;AYACUCHO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;273;272
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;70;63
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;53;45
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;345;325
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;447;423
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;42;41
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;519;489
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;40;39
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;107;100
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;14;14
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;284;271
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;15;15
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;75;72
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;16395;14130
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;161;154
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;497;496
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;343;333
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;9;9
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;40;39
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;11;11
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;365;365
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;64;64
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;126;123
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;5;5
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;23;23
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;1;
01/01/2020 - 31/12/2020;8/01/2021;2020;06;CAJAMARCA;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;498;491
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;30;29
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;322;307
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;368;346
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;169;160
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;51;43
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;25;24
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;143;140
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;17;16
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;128;121
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;03 ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;26;21
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;66;66
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;227;219
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;28;27
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;1107;1105
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;8296;6004
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;9126;8483
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;27;27
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;03 ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;4;2
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;184;133
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;45;39
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;17;17
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1214;1214
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;2;1
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;16;16
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;15;15
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;84;70
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;9;9
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;69;69
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;202;202
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;158;157
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;65;65
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;4;4
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;74;65
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;12;11
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;12;12
01/01/2020 - 31/12/2020;8/01/2021;2020;07;CALLAO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;522;481
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;9;9
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;124;114
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;134;111
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;71;67
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;150;144
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;44;44
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;36;31
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;153;124
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;17;17
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;8580;4423
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;163;161
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1;
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;6;6
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;5;3
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;5;5
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;33;33
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;287;254
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;33;33
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;19;18
01/01/2020 - 31/12/2020;8/01/2021;2020;08;CAÑETE;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;82;82
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;106;94
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;66;45
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;458;400
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;666;569
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;201;188
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;170;152
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;90;78
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;78;67
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;7;6
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;560;530
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;388;353
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;88;88
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;47;45
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;14 ESPECIALIZADA DE TURISMO;122;120
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;2948;2612
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;26472;23655
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;10;6
01/01/2020 - 31/12/2020;8/01/2021;2020;12;HUAURA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;16;16
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;9;8
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1635;1634
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;;595;572
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;67;60
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA CIVIL;INCIDENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;29;28
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA PENAL;INCIDENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;5;4
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;290;280
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;INCIDENTE;SIATF;;33;31
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;1196;1192
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;171;101
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;191;175
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;6;6
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;43;30
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;13;10
01/01/2020 - 31/12/2020;8/01/2021;2020;09;CUSCO;SUPERIOR;PENAL;PENAL;QUEJAS;SGF;;804;742
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;21;20
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;95;94
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;99;92
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;72;67
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;3;3
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;15;14
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;1;1
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;201;200
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;15;15
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;101;101
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;2;2
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;17 PENAL SUPRAPROVINCIAL;14;14
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;4121;3990
01/01/2020 - 31/12/2020;8/01/2021;2020;10;HUANCAVELICA;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;10;10
