id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
44548551,https://www.airbnb.com/rooms/44548551,20220606014139,2022-06-06,Luxury pied à terre at Beaupassage,"Magnifique appartement de 50 m2 tout équipé. En plein cœur de Beaupassage et de Saint Thomas d’Acquin. 10 minutes à pied du Bon marché, Musée Rodin, Louvre, Orsay et Le carré des antiquaires. Un pied à terre de grand luxe à Paris.<br /><br /><b>License number</b><br />7510704273436",NA,https://a0.muscache.com/pictures/6bba4df3-6530-49d9-8bb5-dabe47650c7a.jpg,320192836,https://www.airbnb.com/users/show/320192836,Viviane,2019-12-23,"Paris, Île-de-France, France",NA,within an hour,70%,85%,FALSE,https://a0.muscache.com/im/pictures/user/7a7433e3-a9a5-451e-a89f-bea301cab565.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7a7433e3-a9a5-451e-a89f-bea301cab565.jpg?aki_policy=profile_x_medium,NA,2,2,"['phone', 'work_email']",TRUE,TRUE,NA,Palais-Bourbon,NA,48.85417,2.32632,Entire rental unit,Entire home/apt,3,NA,1 bath,1,2,"[""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""Dedicated workspace"", ""TV"", ""EV charger"", ""Hot water"", ""Iron"", ""Stove"", ""Shower gel"", ""Wifi"", ""Dryer"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$250.00,3,1125,3,3,1125,1125,3,1125,NA,TRUE,1,8,38,128,2022-06-06,3,2,2,2021-03-18,2022-06-05,5,5,4.67,5,5,5,5,7510704273436,FALSE,1,1,0,0,0.2
32152003,https://www.airbnb.com/rooms/32152003,20220606014139,2022-06-07,Studio très calme Gare de Lyon,"Le studio spacieux (30 M2) est entièrement meublé et équipé dans un style épuré et très contemporain, avec des matériaux de grande qualité. Très proche de la Gare de Lyon, situé au coeur d'un quartier très vivant et doté de toutes les commodités, il pourra convenir aux voyageurs souhaitant découvrir Paris comme aux voyageurs de passage.<br />Le calme et la sécurité sont aussi des atouts de ce studio. Le grand balcon donne sur de la verdure et une impasse très calme. L'accès est très sécurisé.<br /><br /><b>The space</b><br />Convient à des personnes de tout âge (ascenseur), mais pas à des enfants en bas âge à cause du balcon.",Quartier branché du Faubourg Saint-Antoine et proximité Gare de Lyon (5 minutes à pied).,https://a0.muscache.com/pictures/1fe33535-740a-49e0-8db9-94d935c41088.jpg,241192455,https://www.airbnb.com/users/show/241192455,Paolo,2019-02-05,FR,NA,N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/pictures/user/5a65209c-3ca8-46ee-9eb6-bebdffd76020.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a65209c-3ca8-46ee-9eb6-bebdffd76020.jpg?aki_policy=profile_x_medium,Gare de Lyon,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Reuilly,NA,48.84544,2.3821,Entire rental unit,Entire home/apt,2,NA,1 bath,NA,1,"[""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""TV"", ""Iron"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Host greets you"", ""Hangers""]",$100.00,365,1125,365,365,1125,1125,365,1125,NA,TRUE,30,60,90,180,2022-06-07,12,0,0,2019-02-23,2021-05-13,4.67,4.67,4.58,4.58,4.5,4.33,4.17,NA,TRUE,1,1,0,0,0.3
5986982,https://www.airbnb.com/rooms/5986982,20220606014139,2022-06-07,townhouse in a private alley,"Mews English cottage with three floors (200 m2) close toMontmartre, in an elegant private pedestrian alley, five minutes walk from the Moulin Rouge, close to subway, large salon, dining room , fully equipped kitchen.<br /><br /><b>The space</b><br />home with a  spacious and comfortable living room , the main advantage is the respective situation of the rooms, all distant from each other and each room  has its own  bathroom.<br /><br /><b>Guest access</b><br />ground floor: the entrance door opens to a great library<br />first floor: kitchen and laundry, dining room, living room with balcony, 2 bedrooms and 2 bathrooms, a cosy salon<br />second floor: bedroom and bathroom<br /><br /><b>Other things to note</b><br />The whole house is provided with a very efficient brand new heating. Control center located in the living room","Our alley opens at one end on a cosmopolitan neighborhood with many local shops, opens at the other end on a residential neighborhood of great character  Our quiet house is located just in the middle of the alley.",https://a0.muscache.com/pictures/103735793/a7267822_original.jpg,31083745,https://www.airbnb.com/users/show/31083745,Kanee,2015-04-12,"Paris, Île-de-France, France","Couple n'ayant plus d'enfants à la maison, aimant les voyages, profitant de l'hiver pour vivre sous les tropiques et se rendant aux festivals internationaux de musique en été",N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/users/31083745/profile_pic/1441039693/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/31083745/profile_pic/1441039693/original.jpg?aki_policy=profile_x_medium,Montmartre,1,1,"['email', 'phone']",TRUE,FALSE,"Paris, Île-de-France, France",Buttes-Montmartre,NA,48.88844,2.32776,Entire townhouse,Entire home/apt,8,NA,3 baths,3,3,"[""Smoke alarm"", ""Washer"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Essentials"", ""Kitchen""]",$870.00,365,1125,365,365,1125,1125,365,1125,NA,TRUE,0,0,0,0,2022-06-07,2,0,0,2016-12-03,2017-02-11,5,5,5,5,5,5,5,NA,FALSE,1,1,0,0,0.03
37793751,https://www.airbnb.com/rooms/37793751,20220606014139,2022-06-07,La vie Parisienne,"Paris city center - 5 minutes walk from Montmartre and Gare du Nord (direct access to CDG and Orly airports) , subway network at your feet. Very convenient location to visit the city : 15 min to Opera / Les Halles / Chatelet. Bedroom in charming typical Parisian 1900 flat, wooden floor, fireplace, molded ceilings, balconies. Small bathroom with shower, equipped kitchen.  Cool views. All commodities nearby (boulangerie, supermarket, patisserie, cafes, restaurants) . Live like a Parisian.<br /><br /><b>The space</b><br />Bedroom in charming typical Parisian 1900 flat, wooden floor, fireplace, molded ceilings, balconies. Small bathroom with shower, equipped kitchen.  Cool views. All commodities nearby (boulangerie, supermarket, patisserie, cafes, restaurants) . Live like a Parisian.","City center <br /><br />Montmartre : 5 min walk <br /><br />Gare du Nord : 5 min walk. (trains to Paris airports 35 min  , international trains : London 2hrs 15´ , Brussels 1h30´ ) <br />All subway network at your feet : 15 min to Opera , Les Halles, Louvre, Chatelet.<br /><br />Restaurants, cafés, bars, boulangeries, supermarkets, etc in the area",https://a0.muscache.com/pictures/a5fb498e-dd66-4c57-bbda-766661d1a414.jpg,109755119,https://www.airbnb.com/users/show/109755119,Arnaud,2017-01-04,FR,NA,N/A,N/A,100%,FALSE,https://a0.muscache.com/im/pictures/user/375def68-3dc8-4f70-8c32-9b5835f627de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/375def68-3dc8-4f70-8c32-9b5835f627de.jpg?aki_policy=profile_x_medium,NA,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Buttes-Montmartre,NA,48.88525,2.34791,Private room in rental unit,Private room,2,NA,1 shared bath,1,1,"[""Hair dryer"", ""Smoke alarm"", ""Washer"", ""TV"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Wifi"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$45.00,1,1125,1,1,1125,1125,1,1125,NA,TRUE,0,0,0,0,2022-06-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1,0,NA
42597004,https://www.airbnb.com/rooms/42597004,20220606014139,2022-06-07,Charmant appartement - Paris 12ème,"Charmant appartement entièrement rénové en 2020, dans le cœur du 12ème. Quartier idéal, typiquement parisien.<br />Très bien relié au reste de la capitale grâce au métro (6,8,14) et bus à côté.<br /><br />Lovely flat, fully renovated in 2020, located in the heart of the 12th district.<br />You will enjoy the neighbourhood, typically parisian.<br />Well connected to the different part of paris thanks to the metro lines and buses near by.<br /><br /><b>The space</b><br />Appartement comprenant une cuisine toute équipée (four, lave vaisselle, cafetière, bouilloire, etc) , un salon agréable avec de grandes fenêtres donnant sur les arbres et accès direct sur un petit balcon, une chambre et une salle de bain (douche). <br /><br />The appartment has a fully equiped kitchen, a nice living room with larges windows in front of the trees, direct access to a small balcony, a bedroom and a bathroom.<br /><br /><b>Guest access</b><br />L'appartement est situé au 2ème étage avec ascenseur.<br /><br /","Quartier agréable avec tous les commerces nécessaires : boulanger, boucher, fromager, caviste, etc.<br />Nous nous ferions un plaisir de vous recommander les restaurants où aller!<br />A proximité de la Gare de Lyon, la coulée verte, des quais de Seine, Bercy, Bois de Vincennes.<br /><br />Very pleasant neighbourhood with all the needed facilities and shops near by : bakery, cheese and wine shops, etc.<br />It will be a pleasure to recommend you the nice restaurants in the area !<br />Very close to Gare de Lyon, the Coulée Verte, the Seine, Bercy, Bois de Vincennes.",https://a0.muscache.com/pictures/c1938c1a-096c-4852-b67f-40a8645fffe6.jpg,2934915,https://www.airbnb.com/users/show/2934915,Charlotte,2012-07-14,"Paris, Île-de-France, France","I am french living in Paris. 
I love travelling, visiting new cities, new countries, discovering new cultures. I would be happy to help you visit Paris!

Je suis française habitant à Paris. 
J'adore voyager, visiter de nouvelles villes, de nouveaux pays, découvrir des nouvelles culture.
",N/A,N/A,25%,FALSE,https://a0.muscache.com/im/users/2934915/profile_pic/1342373107/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2934915/profile_pic/1342373107/original.jpg?aki_policy=profile_x_medium,NA,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Reuilly,NA,48.83829,2.39096,Entire rental unit,Entire home/apt,2,NA,1 bath,1,1,"[""Refrigerator"", ""Wifi"", ""Oven"", ""Cable TV"", ""Coffee maker"", ""TV with standard cable"", ""Paid parking off premises"", ""Dishwasher"", ""Cleaning before checkout"", ""Washer"", ""Freezer"", ""Long term stays allowed"", ""Heating"", ""Elevator"", ""Hot water"", ""Dishes and silverware"", ""Iron"", ""Patio or balcony"", ""Bed linens"", ""Cooking basics"", ""Essentials"", ""Kitchen""]",$78.00,3,1125,3,3,1125,1125,3,1125,NA,TRUE,0,0,0,0,2022-06-07,4,2,0,2020-03-21,2021-11-21,4.75,5,5,5,5,5,5,7511205078694,FALSE,1,1,0,0,0.15
6815363,https://www.airbnb.com/rooms/6815363,20220606014139,2022-06-07,Nice large room - Champs Elysées,"Make yourself at home ! Big shared flat 2 minutes away from the Arc de Triomphe and the Champs Elysées. I may not be around, but my awesome room mates will welcome you and give you tips and advice to find your way around !! <br />Bienvenue chez nous !<br /><br /><b>The space</b><br />Colocation composée de 3 jeunes actifs de 27 à 31 ans, 2 filles et 1 garçon. Vous aurez pour vous une grande chambre avec un lit 2 places, un meuble pour ranger vos affaires et un bureau.<br />La chambre et l'appartement sont très bien isolés et vous ne souffrirez pas des nuisances sonores parisiennes.<br /><br />Typical Parisian Style flat in an Haussmann building, live the Parisian dream. The flat is 100sqm and has 4 bedrooms. It is located in an area all visitors dream of, 2 minutes away from the Arc de Triomphe and 5 from the Champs Elysées. You'll enjoy plenty of transportation means that will take you anywhere in Paris (3 metro lines, 1 underground train and lots of buses). Around the house, plenty o","Au cœur de la vie parisienne, vous n'avez que quelques mètres à parcourir pour atteindre l'Arc de Triomphe et bien sûr les Champs Elysées. Dans l'un des plus beaux quartiers de Paris, vous trouverez dans un rayon proche, de beaux parcs pour vos promenades, des marchés couverts et de plein airs, de très nombreuses boutiques de mode, d'innombrables et délicieux restaurants, et tout ce qu'il faut pour passer un agréable séjour !<br /><br />The neighbourhood is very Parisian style with Haussmann buildings and avenues with lots of good shopping venues and grocery stores. Lots of good restaurants too. The flat is in an ideal location, between place de l'étoile and place des Ternes.",https://a0.muscache.com/pictures/90164804/c8dccad7_original.jpg,19319163,https://www.airbnb.com/users/show/19319163,Lionel,2014-08-02,"Paris, Île-de-France, France","Grand voyageur avant tout, j'ai découvert AirBnb il y a à peine plus d'un an et depuis je ne m'en lasse pas ! Aux quatre coins du monde c'est LA meilleure solution d'hébergement et de convivialité. Enfin installé, c'est à mon tour d'accueillir, et du mieux possible !",N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/users/19319163/profile_pic/1407359238/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19319163/profile_pic/1407359238/original.jpg?aki_policy=profile_x_medium,Champs-Elysées,1,1,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Batignolles-Monceau,NA,48.8772,2.29417,Private room in rental unit,Private room,1,NA,1 bath,1,1,"[""Elevator"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""TV with standard cable"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Essentials"", ""Kitchen""]",$45.00,1,1125,1,1,1125,1125,1,1125,NA,TRUE,0,0,0,0,2022-06-07,6,0,0,2015-07-09,2015-11-03,4.25,4,4.25,4.25,4.75,5,4.5,NA,FALSE,1,0,1,0,0.07
9922567,https://www.airbnb.com/rooms/9922567,20220606014139,2022-06-07,Chambre marais,chambre au troisième étage dans le 3eme arrondissement à deux pas du marais et place de la bastille. <br />Pour 5 jours à partir du 22 au soir jusqu'au 27 soir. Idéal pour faire noel a Paris<br />1 lit double et 1 canapé <br />3 personnes maximum,NA,https://a0.muscache.com/pictures/8fc4f36b-845b-4f31-80a2-bbcf2b988e79.jpg,2729187,https://www.airbnb.com/users/show/2729187,Francesca,2012-06-24,"Paris, Île-de-France, France","HI i'm young italian doctor living in Paris for my residency!!

",N/A,N/A,N/A,FALSE,https://a0.muscache.com/im/pictures/user/a7f60886-aca9-4c54-85e3-5008253133ec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a7f60886-aca9-4c54-85e3-5008253133ec.jpg?aki_policy=profile_x_medium,Le Marais,1,1,"['email', 'phone']",TRUE,TRUE,NA,Temple,NA,48.86189,2.36678,Private room in rental unit,Private room,1,NA,1 bath,1,2,"[""Smoke alarm"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Essentials"", ""Shampoo"", ""Kitchen""]",$65.00,1,1125,1,1,1125,1125,1,1125,NA,TRUE,0,0,0,0,2022-06-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1,0,NA
27247026,https://www.airbnb.com/rooms/27247026,20220606014139,2022-06-06,Two single bed room with Pool Spa and Garden,"The room is located in a charming hotel, Les Jardins de Mademoiselle, located in the 15th arrondissement. Get away from it all and immerse yourself in a unique universe with this contemporary green haven. The hotel owes its name to the three green spaces it houses. French, Japanese or Oriental garden, confidential and refined, they reinterpret, each in their own way, famous gardens.<br /><br /><b>The space</b><br />Our superior room offers you generous space. Equipped with two twin beds, on the street or on the garden.<br /><br />One of them has a charming terrace for having breakfast with a view of the interior garden (on request for availability only)<br /><br /><b>Other things to note</b><br />Why choose our hotel?<br />- Free access to the indoor swimming pool (one of the most beautiful in the Parisian hotel industry) with its magnificent waterfall and hot tub.<br />- Access to the Hammam and its different colored atmospheres<br />- Bar for lounging<br />- Terrace with view<br />-","Les Jardins de Mademoiselle is the ideal place for your Parisian stays. Located in the 15th arrondissement, you can discover nearby the Champs de Mars and its view of the majestic Eiffel Tower of Paris, or the famous Louvre Museum. You can easily access the city's transport services from the bus and metro stations in the immediate vicinity of the hotel. The nearest metro station is located just 250m from our establishment. You can therefore easily reach your various Parisian destinations during your stay.",https://a0.muscache.com/pictures/cdcf79c8-b85d-49ea-b30a-31432ac2c99a.jpg,205216745,https://www.airbnb.com/users/show/205216745,Valérie,2018-07-26,FR,NA,within an hour,90%,97%,TRUE,https://a0.muscache.com/im/pictures/user/e90abd0c-12f2-4372-aba2-04cf8dad4f23.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e90abd0c-12f2-4372-aba2-04cf8dad4f23.jpg?aki_policy=profile_x_medium,NA,8,8,"['email', 'phone']",TRUE,FALSE,"Paris, Île-de-France, France",Hôtel-de-Ville,NA,48.85661,2.35222,Room in boutique hotel,Private room,2,NA,1 private bath,1,2,"[""Long term stays allowed"", ""Wifi"", ""Building staff""]",$313.00,1,1125,1,2,7,1125,1,692.5,NA,TRUE,19,47,77,336,2022-06-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,8,0,8,0,NA
43140026,https://www.airbnb.com/rooms/43140026,20220606014139,2022-06-06,Chambre d'hôtel double pour 1 ou 2 personnes,"Chaque chambre double est équipée d'une douche et d'un WC. <br />Pour votre confort vous y trouverez aussi une télévision avec chaines TNT et satellites, un coffret de sécurité, un sèche cheveux, des serviettes et des produits d'accueil.<br />L'accès à notre réseau wifi est gratuit.<br /><br /><b>The space</b><br />Le ménage des chambres est effectué tous les jours, l'accueil et la surveillance est assuré 24h/24h.<br /><br /><b>Other things to note</b><br />Un petit déjeuner est servi en salle entre 7h00 et 10h00. Il n'est pas inclus dans le prix de la chambre, il coûte 8 euros par personne.","La place d'Italie est un quartier aéré, arboré et convivial du 13 ème arrondissement de Paris où vous trouverez de multiples commerces et notamment un grand centre commercial de 200 enseignes.<br />Vous profiterez aussi de salles de cinéma modernes sur l'avenue des Gobelins.<br />Si vous êtes intéressés par l'histoire de l'art vous serez certainement tentés de visiter la manufacture national des Gobelins.<br />Le quartier chinois du 13ème est un incontournable de Paris avec sa multitude de restaurant asiatiques.<br />Enfin le vieux village de la butte aux cailles et son ambiance bohème donne une atmosphère unique au quartier de la place d'Italie",https://a0.muscache.com/pictures/b1bddd47-2b7a-42bf-9b9c-3471a2200c4d.jpg,341062256,https://www.airbnb.com/users/show/341062256,Veronique,2020-03-10,"Paris, Île-de-France, France",Je dirige l'hôtel de la place des Alpes avec mon époux David dans le 13ème arrondissement de Paris et les chambres proposées dans cette annonce sont des chambres de notre établissement.,N/A,N/A,100%,FALSE,https://a0.muscache.com/im/pictures/user/913e6994-5f46-4324-a9c6-8175f8b665fc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/913e6994-5f46-4324-a9c6-8175f8b665fc.jpg?aki_policy=profile_x_medium,NA,0,0,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Gobelins,NA,48.83293,2.35796,Room in boutique hotel,Private room,2,NA,1 private bath,1,1,"[""Hair dryer"", ""TV"", ""Wifi"", ""Heating"", ""Essentials"", ""Shampoo"", ""Hangers""]",$120.00,1,7,1,1,7,7,1,7,NA,TRUE,1,1,1,1,2022-06-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0,1,0,NA
601154869043042200,https://www.airbnb.com/rooms/601154869043042150,20220606014139,2022-06-06,💐Cosy appartement PARIS 💐,"Simplifiez-vous la vie dans ce charmant logement paisible et central. Situé en plein cœur de Paris à deux minutes à pied de la station Reuilly Diderot ligne 1 qui traverse la capitale d’est en ouest 😉 et à 10mn de marche de place de la NATION . Supermarché Monoprix et Lidl, pharmacies, bureau de poste, distributeurs de billet…etc en bas de l’immeuble 🙂. L’appartement est propre et très bien équipé ; salle de bain avec baignoire, lave linge, wifi, NETFLIX, cuisine équipée,…etc<br /><br /><b>License number</b><br />7511206357710",NA,https://a0.muscache.com/pictures/miso/Hosting-601154869043042150/original/f056282f-f30a-4f22-b192-5f645c634052.jpeg,51089744,https://www.airbnb.com/users/show/51089744,Minana,2015-12-11,"Paris, Île-de-France, France",NA,within an hour,100%,100%,FALSE,https://a0.muscache.com/im/pictures/user/6ff55c42-a560-4b78-b867-3d66de037f19.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6ff55c42-a560-4b78-b867-3d66de037f19.jpg?aki_policy=profile_x_medium,NA,0,0,"['email', 'phone']",TRUE,TRUE,NA,Reuilly,NA,48.845147468541896,2.38763394720193,Entire rental unit,Entire home/apt,3,NA,1 bath,1,3,"[""Smoke alarm"", ""Washer"", ""Paid parking on premises"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Long term stays allowed"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Kitchen""]",$44.00,10,365,10,10,1125,1125,10,1125,NA,TRUE,0,14,24,65,2022-06-06,2,2,0,2022-04-23,2022-04-30,5,5,4.5,5,5,4.5,5,7511206357710,FALSE,1,1,0,0,1.33
14865203,https://www.airbnb.com/rooms/14865203,20220606014139,2022-06-06,"Ayers Rock, 1BR/1BA, 4 people","Light and design for this beautiful 1 bedroom apartment of 48 sqm. 1st floor no lift on a quiet street.<br /><br /><b>The space</b><br />The apartment consists of:  <br /><br />-Living room: a sofa bed for 2 people, a coffee table, two armchairs, library, HD TV, DVD, WIFI / broadband internet access, a sound system and a stylish decor. The living room overlooks a quiet street.<br />-Dining room with a round table and 4 chairs. Window street.<br />-Closed kitchen with an oven, a microwave, a stove, a refrigerator, a hood, a coffee maker, a teapot, a dishwasher, a washing machine and everything necessary for cooking and eating.<br />-Room is equipped with a bed 160 cm 2 seats, dressing desk and chair. quiet street on window.<br />-Ensuite bathroom to bedroom with walk-in shower, sink and hairdryer.<br />Wc séparated with hand bassin.<br /><br />The linen is provided (towels and sheets). Iron and ironing board. Central heating. Safe.<br /><br /><b>License number</b><br />Available with a","Le Marais, it's the festive, fashion, artistic and gastronomic Paris.<br />Located in the Heart of Paris, you will be at few minutes from the Place des Vosges, Beaubourg (Centre Georges Pompidou), the Cathedrale Notre-Dame de Paris and the Musée du Louvre.",https://a0.muscache.com/pictures/0ced9d6d-ce08-4997-8eec-72f4c72bd40f.jpg,7642792,https://www.airbnb.com/users/show/7642792,Ludovic,2013-07-22,"Paris, Île-de-France, France","Après plusieurs années d’activités professionnelles dans le tourisme à travers le monde, nous voulons faire de votre voyage à Paris un moment singulier, unique. Le tourisme est une mission que nous avons faite nôtre, conscients du plaisir que nous vous apporterons.",within an hour,77%,92%,FALSE,https://a0.muscache.com/im/users/7642792/profile_pic/1374657736/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7642792/profile_pic/1374657736/original.jpg?aki_policy=profile_x_medium,Le Marais,194,194,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Temple,NA,48.86674,2.35878,Entire rental unit,Entire home/apt,4,NA,1 bath,1,2,"[""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""TV with standard cable"", ""Iron"", ""Fire extinguisher"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Long term stays allowed"", ""Kitchen"", ""Hangers""]",$155.00,91,1125,91,91,1125,1125,91,1125,NA,TRUE,0,0,17,182,2022-06-06,1,0,0,2017-02-18,2017-02-18,5,5,5,5,5,5,5,"Available with a mobility lease only (""bail mobilité"")",FALSE,194,194,0,0,0.02
36348531,https://www.airbnb.com/rooms/36348531,20220606014139,2022-06-07,Appart parisien typique *MONTMARTRE,<b>License number</b><br />7510903741365,NA,https://a0.muscache.com/pictures/miso/Hosting-36348531/original/1fdb1eb8-334f-4b6f-8e8d-a9e177ba2719.jpeg,18073010,https://www.airbnb.com/users/show/18073010,Jordan,2014-07-14,"Paris, Île-de-France, France",NA,within an hour,100%,100%,FALSE,https://a0.muscache.com/im/pictures/user/f44fbed6-17ef-4446-8bb9-8a037a12ca63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f44fbed6-17ef-4446-8bb9-8a037a12ca63.jpg?aki_policy=profile_x_medium,Pigalle - Saint-Georges,2,2,"['email', 'phone']",TRUE,TRUE,NA,Opéra,NA,48.882977,2.346012,Entire rental unit,Entire home/apt,4,NA,1 bath,1,2,"[""Refrigerator"", ""Carbon monoxide alarm"", ""Wifi"", ""Outdoor furniture"", ""Portable fans"", ""Coffee maker"", ""Bathtub"", ""Private patio or balcony"", ""Baking sheet"", ""Stainless steel oven"", ""Drying rack for clothing"", ""Washer"", ""Freezer"", ""Long term stays allowed"", ""Heating"", ""Hot water kettle"", ""Wine glasses"", ""Ethernet connection"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Sanex, Cadum... body soap"", ""Cleaning products"", ""Shower gel"", ""Bed linens"", ""Cooking basics"", ""Essentials"", ""Garnier, Head & Shoulders... shampoo"", ""Toaster"", ""Laundromat nearby"", ""Kitchen"", ""Pour-over coffee"", ""Hangers""]",$75.00,3,1125,3,3,1125,1125,3,1125,NA,TRUE,0,0,0,0,2022-06-07,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7510903741365,TRUE,1,1,0,0,NA
62954363646926e4,https://www.airbnb.com/rooms/629543636469260074,20220606014139,2022-06-06,Designer‘s flat btw Louvre & Montmartre,"Enjoy a stylish experience at this centrally-located place.Enjoy a stylish experience at this centrally-located place. This apartment sleeps four people. It is located in the center of Paris in a beautifully designed setting. Close to the Louvre, Palais Royal, Opera, Sacre Coeur, Galleries Lafayette, Printemps, Grand Boulevards, and many brilliant restaurants and cafes.<br /><br /><b>The space</b><br />The stylish studio overlooking the courtyard totally renovated and typical of Paris with half-timbering, exposed stones, and bricks. The building is from the 18th century and the studio was originally a stable before becoming a commercial space which saw the beginnings of the famous French advertising agency ""Publicis"". The famous French film ""Le père Noël est une ordure"" was shot there!<br /><br />You will be in the heart of Paris, close to the Grands Boulevards metro and bus stops, and you can quickly go to all corners of Paris so as not to miss anything during your stay.<br /><br />Ac","The neighborhood is very lively day and night, you can reach the heart of Paris and most major monuments on foot. a great number of good theatres, cinémas, and restaurants are in our neighborhood and beyond.",https://a0.muscache.com/pictures/c2210d1c-c974-426d-83a3-555c99d58afd.jpg,376585067,https://www.airbnb.com/users/show/376585067,Lina,2020-11-22,US,NA,within an hour,80%,91%,FALSE,https://a0.muscache.com/im/pictures/user/51dec8ea-e50e-4231-8bf1-1aab519c1f1a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/51dec8ea-e50e-4231-8bf1-1aab519c1f1a.jpg?aki_policy=profile_x_medium,NA,2,2,"['email', 'phone']",TRUE,TRUE,"Paris, Île-de-France, France",Opéra,NA,48.872875906424376,2.342054132744317,Entire condo,Entire home/apt,4,NA,1 bath,NA,2,"[""Refrigerator"", ""Lockbox"", ""Clothing storage"", ""Coffee maker"", ""First aid kit"", ""Bathtub"", ""Rice maker"", ""Stove"", ""Microwave"", ""Washer"", ""Dedicated workspace"", ""Dining table"", ""Long term stays allowed"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers""]",$391.00,3,365,3,28,365,365,3.3,365,NA,TRUE,28,58,88,363,2022-06-06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7510804107422,TRUE,3,3,0,0,NA
