Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
320490,Productos orgánicos sintéticos de los tipos utilizados como luminóforos; incl. de constitución ...,17,35,65,8,7,6,69,19,30,3,12,26,152,98,100,78,111,127,121,93
842441,pulverizadores agrícolas u hortícolas; portátil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,26,42,93
844250,Caracteres de imprenta; clisés; planchas; cilindros y demás elementos impresores; piedras litográficas; ...,47,35,44,29,61,193,88,133,125,105,126,101,38,67,60,129,59,64,35,93
845899,Tornos; incl. los centros de torneado; que operen por arranque de metal (exc. de control numérico; ...,0,1,0,2,14,0,1,4,0,0,0,0,1,0,0,5,11,0,0,93
850434,Transformadores de tipo seco de potencia > 500 kVA,0,0,0,0,44,22,7,0,1,0,20,14,13,1,0,60,0,0,0,93
292429,"""Amidas cíclicas; incl. los carbamatos; y sus derivados; sales de estos productos (exc. ureínas; ...",18,3,0,122,55,262,200,42,11,14,2088,2464,2318,2242,1792,1385,66,52,43,92
901780,Instrumentos manuales de medida de longitud; n.c.o.p.,88,91,53,64,77,164,450,429,345,290,174,95,152,122,202,86,94,112,101,92
350790,Enzimas y preparaciones enzimáticas; n.c.o.p. (exc. cuajo y sus concentrados),10,7,11,15,13,53,102,64,38,108,85,82,114,102,84,115,121,60,95,92
851632,Aparatos electrotérmicos para el cuidado del cabello (exc. secadores),0,0,1,24,7,19,31,94,170,152,41,28,36,13,16,1,11,4,3,92
293120,Compuestos de tributilestaño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
330520,Preparaciones para ondulación o desrizado permanentes,155,104,97,173,99,106,83,82,73,85,78,73,75,82,77,91,90,65,62,91
710812,Oro; incl. el oro platinado; en bruto; para uso no monetario (exc. en polvo),0,0,321,296,0,0,1890,3737,8024,60,278,0,35,39,46,44,27,0,57,91
732392,Artículos de uso doméstico y sus partes; de fundición; esmaltados (exc. bidones; cajas y recipientes ...,1,2,0,0,7,1,2,1,2,15,45,58,61,61,62,64,60,77,86,90
853669,Clavijas y tomas de corriente; para una tensión de <= 1.000 V (exc. portalámparas),3,18,15,48,21,54,88,84,105,113,73,88,71,41,37,61,63,67,81,90
580219,Tejidos con bucles del tipo toalla; de algodón (exc. crudos; así como cintas de la partida ...,661,143,114,133,98,167,12,32,50,192,264,251,289,142,245,91,214,241,135,90
610690,"""Camisas; blusas y blusas camiseras; de punto; de materia textil; para mujeres o niñas (exc. ...",47,2,2,239,2,5,68,414,31,28,285,112,114,136,143,104,238,365,27,90
160554,Sepia y el calamar; preparados o conservados (excepto ahumado),0,0,0,0,0,0,0,0,0,0,30,73,75,92,64,57,29,46,38,90
321210,Hojas para el marcado a fuego de los tipos utilizados para encuadernaciones o guarniciones ...,0,10,7,6,20,98,54,46,25,69,35,122,107,18,16,17,15,59,112,89
340700,Pastas para modelar; incluidas las presentadas para entretenimiento de los niños; preparaciones ...,0,0,0,13,4,13,16,18,14,13,13,9,13,12,9,26,37,43,83,89
610461,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de punto; ...",3,4,0,0,0,0,0,0,0,0,0,0,13,221,96,159,160,142,82,89
720916,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,8047,4583,3725,3608,2674,4726,6444,838,2472,1089,1274,3298,1247,541,174,955,73,47,15,88
846019,Máquinas de rectificar superficies planas; para metal; en las que la posición de la pieza pueda ...,6,7,2,0,1,60,0,0,0,1,2,1,0,50,87,267,0,87,39,88
611241,Bañadores de punto; de fibras sintéticas; para mujeres o niñas,0,3,6,8,12,69,47,53,360,412,70,164,90,82,34,8,35,10,21,87
845969,Máquinas de fresar para metal; de control no numérico (exc. unidades de mecanizado de corredera; ...,0,0,0,3,31,1,9,2,2,2,1,21,0,63,0,10,41,29,36,87
842531,Tornos y cabrestantes; con motor eléctrico,0,0,13,1,0,0,0,0,182,0,0,0,0,54,0,1,4,7,1,87
848071,Máquinas de moldear caucho o plástico por inyección (,16,63,95,224,186,34,172,118,39,80,94,464,170,53,236,1427,2061,237,2477,87
810330,Desperdicios y desechos de tantalio (exc. cenizas y residuos que contengan tantalio),0,0,0,0,0,614,326,65,392,30,0,0,0,0,0,0,0,0,0,86
551621,Tejidos con un alto contenido de fibras artificiales discontinuas; pero < 85% en peso; mezcladas ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
850212,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",13,18,2,140,407,19,10,20,22,1,85,11,0,49,14,95,55,53,6,86
843069,Máquinas y aparatos para explanar; no autopropulsados; n.c.o.p.,1,0,45,0,1,3,13,0,3,39,29,91,1,0,0,29,0,25,15,86
841582,"""Máquinas y aparatos para acondicionamiento de aire; con equipo de enfriamiento pero sin válvula ...",59,137,123,16,20,261,359,74,8,26,80,47,31,57,40,50,96,8,4,85
290532,"""Propilenglicol """"propano-1;2-diol""""""",13,3,19,2,8,7,73,6,13,64,1,14,6,23,0,21,52,0,14,85
902910,Cuentarrevoluciones; contadores de producción; taxímetros; cuentakilómetros; podómetros y demás ...,0,4,4,1,0,2,2,5,8,4,5,9,3,6,98,58,240,58,3,85
520829,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 200 g/m²; blanqueados ...,22,8,25,6,279,785,124,17,175,115,102,129,105,0,3,7,8,104,46,85
071040,Maíz dulce; incl. cocido con agua o vapor; congelado,3,4,0,4,2,4,8,18,33,38,11,0,1,3,1,3,23,138,138,85
848120,Válvulas para transmisiones oleohidráulicas o neumáticas,4,6,21,33,37,26,30,39,49,64,207,117,124,71,122,117,43,69,51,85
820840,Cuchillas y hojas cortantes; de metal común; para máquinas agrícolas; hortícolas o forestales ...,1,0,0,4,14,11,5,1,4,22,6,30,31,41,43,46,50,41,38,84
760410,Barras y perfiles; de aluminio sin alear; n.c.o.p.,627,83,135,81,113,265,350,464,185,147,361,109,179,227,260,253,338,151,200,84
560393,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de peso ...,0,1,2,6,5,6,11,15,1,7,5,0,19,2,5,13,0,31,0,84
842790,Carretillas no autopropulsadas; con dispositivo de elevación incorporado,19,1,27,45,14,20,3,108,7,19,4,41,66,10,15,65,277,31,28,84
340311,Preparaciones para tratamiento de materia textil; cueros y pieles; peletería u otras materias; ...,39,1,8,20,89,122,35,59,106,55,98,143,132,125,55,32,101,17,50,83
960990,"""Pasteles; carboncillos; tizas para escribir o dibujar y jaboncillos """"tizas"""" de sastre""",0,2,10,14,22,37,37,27,27,106,68,29,30,25,23,78,73,81,51,83
520419,Hilo de coser de algodón; con un alto contenido de algodón; pero < 85% en peso (exc. acondicionado ...,1,21,4,0,0,1,0,0,0,9,1,2,0,0,0,0,2,0,9,83
700992,Espejos de vidrio; enmarcados (exc. espejos retrovisores para vehículos; espejos de óptica ...,24,16,22,44,28,62,27,52,101,88,80,40,48,57,34,34,32,38,47,83
847180,Unidades de máquinas automáticas para tratamiento o procesamiento de datos; digitales (exc. ...,85,39,67,116,63,35,50,54,82,175,207,36,36,89,96,90,52,58,33,83
851981,Aparatos de grabación o reproducción de sonido que utilicen medios magnéticos; ópticos o semiconductores ...,0,0,0,0,0,11,4,3,1,1,3,1,15,14,6,0,0,0,8,83
820740,"""Útiles de roscar """"incl. aterrajar""""; intercambiables""",1,0,2,1,4,5,3,3,3,8,29,22,9,7,22,43,87,297,101,82
690210,"""Ladrillos; placas; baldosas y demás piezas cerámicas análogas de construcción; refractarios; ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
320300,Materias colorantes de origen vegetal o animal; incluidos los extractos tintóreos (excepto ...,32,20,48,7,3,142,7,62,394,116,84,32,51,49,58,29,77,74,116,81
902610,Instrumentos y aparatos para medida o control del caudal o nivel de líquidos (exc. contadores ...,4,9,5,4,18,40,10,61,36,51,38,89,85,63,110,99,32,81,102,81
871639,"""Remolques y semirremolques para transporte de mercancías; no desplazables sobre carriles """"rieles"""" ...",0,1,42,5,13,40,2,5,0,95,58,14,1,7,103,135,10,15,89,81
210120,Extractos; esencias y concentrados de té o de yerba mate y preparaciones a base de estos extractos; ...,38,141,1,2,1,122,2294,2012,302,85,287,156,105,50,49,130,514,43,262,81
851821,"""Cajas acústicas con un altavoz """"altoparlante"""" montado en su caja""",3,12,3,10,7,86,99,41,31,53,12,4,32,7,12,6,6,4,15,81
852852,Monitores capaces de conectar directamente con y diseñados para su uso con una máquina de procesamiento ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,49,29,110,81
320419,Materias colorantes orgánicas sintéticas y preparaciones del tipo de las utilizadas para colorear ...,8,1,1,2,13,32,43,1,149,249,208,151,133,103,130,334,254,243,405,80
900490,"""Gafas """"anteojos"""" correctoras; protectoras u otras; y artículos simil. (exc. gafas """"anteojos"""" ...",0,5,1,0,3,46,57,12,16,25,24,30,20,22,15,22,25,32,97,80
630590,"""Sacos """"bolsas"""" y talegas; para envasar; de materia textil (exc. de fibras sintéticas o artificiales; ...",83,61,92,71,85,44,120,14,289,177,146,651,442,400,115,199,130,210,85,80
340399,Preparaciones lubricantes; incl. los aceites de corte; las preparaciones para aflojar tuercas; ...,75,2,15,32,3,13,3,8,12,10,35,64,52,22,93,25,80,63,65,79
520614,"""Hilados de algodón; con un alto contenido de algodón; pero < 85% en peso; sencillos; de fibras ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,2549,1243,240,79
392210,"""Bañeras; duchas; fregaderos """"piletas de lavar"""" y lavabos; de plástico""",13,0,0,0,2,2,2,20,13,1,54,10,20,28,58,57,37,49,82,79
441114,"""Tableros de media densidad """"MDF""""; de madera y de medida > 9 mm""",0,0,0,0,0,0,19,22,18,84,18,27,11,28,10,19,15,14,3,79
732020,"""Muelles """"resortes"""" helicoidales; de hierro o acero (exc. resortes espirales planos; muelles ...",240,263,300,120,112,186,47,94,142,105,83,137,48,67,35,34,37,96,27,78
950669,Balones y pelotas de deporte (exc. los inflables; asi como las pelotas de golf; tenis y tenis ...,75,64,135,93,154,169,127,120,154,145,187,144,254,193,167,155,112,123,65,78
480890,"""Papel y cartón; rizados [""""crepés""""]; plisados; gofrados; estampados o perforados; en bobinas ...",62,1,158,1182,33,5,11,5,2,12,15,4,6,5,1,60,74,80,83,78
610811,"""Combinaciones y enaguas; de punto; de fibras sintéticas o artificiales; para mujeres o niñas ...",79,119,66,121,429,462,522,355,233,212,242,238,179,71,45,36,27,28,19,78
846781,Sierras o tronzadoras; de cadena; de uso manual; con motor incorporado que no sea eléctrico,21,0,0,1,1,0,0,0,13,16,2,2,0,17,0,1,17,30,13,78
840890,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel"""" ...",16,16,24,55,143,58,86,24,18,38,112,7,24,31,63,76,55,135,48,77
680710,Manufacturas de asfalto o de productos simil.; p.ej. pez de petróleo o brea; en rollos.,0,10,3,7,5,16,41,57,46,88,46,14,19,0,0,0,45,56,69,77
850220,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por chispa """"motor de explosión""""""",0,0,0,0,5,4,2,2,6,13,2,15,4,0,0,0,2,0,3,77
961000,Pizarras y tableros para escribir o dibujar; incluso enmarcados,0,6,7,11,14,9,4,9,52,42,13,19,2,0,4,10,16,72,28,76
401031,Correas de transmisión; sin fin; estriadas; de sección trapezoidal; de circunferencia exterior ...,0,3,3,4,2,2,2,1,4,5,10,11,13,22,24,39,45,75,51,76
630140,Mantas de fibras sintéticas (exc. mantas eléctricas; manteles y colchas; así como artículos ...,0,0,0,38,84,77,0,71,69,5,1,32,6,0,1,7,104,66,27,76
841989,Aparatos y dispositivos; aunque se calienten eléctricamente; para tratamiento de materias mediante ...,1,0,19,183,25,14,14,3,40,269,4,260,121,34,53,31,132,6,66,76
292249,"""Aminoácidos y sus ésteres; sales de estos productos (exc. los que contengan funciones oxigenadas ...",0,0,0,0,0,0,2,36,106,56,65,51,45,45,48,57,47,52,42,75
621112,Bañadores para mujeres o niñas (exc. de punto),7,8,5,0,4,33,77,89,128,191,216,213,195,103,74,139,65,23,7,75
960621,Botones de plástico; sin forrar con materia textil (exc. botones de presión y gemelos),3,0,2,86,130,195,265,179,31,55,58,72,69,74,70,114,273,483,261,74
901819,"""Aparatos de electrodiagnóstico; incl. los aparatos par exploración funcional o para vigilancia ...",24,26,29,17,41,42,48,1,36,37,85,63,405,4,29,55,83,39,83,74
854231,Circuitos electrónicos integrados tales como procesadores y controladores; sin combinación ...,0,0,0,0,0,23,89,65,79,14,22,75,102,81,55,54,41,116,32,74
870590,Vehículos automóviles para usos especiales (exc. camiones hormigonera; camiones de bomberos; ...,106,0,116,102,140,23,196,0,734,92,81,25,1,215,368,8,14,0,125,74
650699,Sombreros y demás tocados; incl. guarnecidos; n.c.o.p.,0,4,2,1,73,206,160,63,65,101,181,283,158,118,96,100,64,60,46,74
660199,Paraguas; sombrillas y quitasoles; incl. los paraguas-bastón (exc. artículos con astil o mango ...,3,2,41,9,22,65,30,21,7,53,71,103,82,80,75,29,29,55,51,74
640411,Calzado de deporte; incl. calzado de tenis; baloncesto; gimnasia; entrenamiento y calzados ...,393,338,130,276,11,444,604,661,634,412,379,362,796,665,465,163,99,180,33,74
845390,Partes de máquinas y de aparatos para la preparación; curtido o trabajo de cuero o piel o para ...,2,0,0,0,0,4,0,3,1,0,0,11,2,0,8,0,0,0,0,74
830590,"""Sujetadores; cantoneras; clips; índices de señal y objetos simil. para oficina; de metal común; ...",0,1,0,0,1,1,1,174,201,2,3,1,0,0,2,1,9,11,10,73
611693,Guantes; manoplas y manoplas; de fibras sintéticas; de punto (exc. ​​Impregnados; recubiertos; ...,16,5,1,1,0,5,3,3,0,1,5,36,46,1,0,35,160,113,80,72
846693,Partes y accesorios de máquinas herramienta para trabajar metales; nep,105,2,2,1,3,0,1,8,8,49,5,1,2,4,33,12,26,6,51,72
842240,"""Máquinas y aparatos para empaquetar o envolver mercancías; incl. las de envolver con película ...",410,92,95,453,176,150,616,622,386,288,694,425,792,318,465,559,122,221,124,72
850780,Acumuladores eléctricos (exc. ​​Acumuladores usados ​​y acumuladores de plomo-ácido; níquel-cadmio; ...,2,9,3,18,26,14,4,65,22,60,8,44,11,3,26,9,2,3,1,72
853120,"""Tableros indicadores con dispositivos de cristal líquid """"LCD"""" o diodos emisores de luz """"LED""""; ...",0,0,0,13,13,0,1,2,39,9,12,2,0,1,1,1,2,6,0,72
850990,Partes de aparatos electromecánicos con motor eléctrico incorporado; de uso doméstico; n.c.o.p. ...,8,1,1,5,9,7,7,12,28,7,11,19,14,26,20,36,55,63,37,72
720430,"""Desperdicios y desechos """"chatarra""""; de hierro o acero estañados (exc. radiactivos; así como ...",156,6,0,53,311,300,12441,602,855,207,3991,728,675,786,0,0,0,5,0,71
903210,Termostatos para regulación o control,2,0,2,5,13,11,33,2,10,41,18,20,23,26,23,37,51,72,39,71
560311,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de filamentos ...,12,44,105,33,35,196,113,78,121,113,94,53,71,74,19,23,13,14,53,71
550999,Hilados con un alto contenido de fibras sintéticas discontinuas; pero < 85% en peso; distintos ...,0,0,11,0,1,29,9,0,0,0,0,4,0,0,0,0,0,0,0,71
390890,Poliamidas; en formas primarias (exc. poliamidas-6; -11; -12; -6;6; -6;9; -6;10; ó -6;12),19,40,28,0,15,8,3,10,0,0,0,0,2,0,0,0,6,78,34,71
200939,"""Jugo de agrios """"cítricos""""; sin fermentar y sin adición de alcohol; incl. con adición de ...",0,0,0,0,0,0,15,0,0,0,0,0,0,1,3,44,35,79,60,71
850131,Motores DC de potencia> 37;5 W pero <= 750 W y generadores DC de potencia <= 750 W (exc. los ...,2,5,1,7,9,28,54,18,36,9,16,6,1,40,90,68,46,59,60,71
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",75,13,35,662,159,285,186,500,255,149,115,166,425,275,230,159,176,240,156,70
284210,Silicatos dobles o complejos de ácidos inorgánicos o peroxoácidos; incl. aluminosilicatos; ...,0,2,5,4,1,0,0,0,0,6,5,9,32,3,8,0,9,4,56,70
382478,"""Mezclas que contengan perfluorocarbonos """"PFCs"""" o hidrofluorocarbonos """"HFCs"""" pero sin contener ...",0,0,0,0,0,0,0,0,0,187,59,38,53,5,41,68,102,4,42,70
381590,Iniciadores y aceleradores de reacción y preparaciones catalíticas; n.c.o.p. (exc. aceleradores ...,13,1,12,3,30,22,28,9,13,23,33,28,11,8,6,7,18,7,19,70
480591,"""Papeles y cartones; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o en ...",0,0,0,2,23,2,4,1,7,6,5,20,35,21,59,178,197,57,5,70
850213,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",0,0,28,404,0,57,128,0,168,65,8,468,0,268,4,15,0,253,62,70
820420,Cubos de ajuste intercambiables; incl. con mango; de metal común,0,34,1,4,1,1,5,1,14,0,2,1,8,3,106,8,27,47,41,69
720890,Productos planos de hierro o acero; de anchura >= 600 mm; laminados en caliente y trabajados; ...,1,39,87,49,86,100,102,34,65,52,88,46,67,53,67,26,52,20,12,69
721430,Barras de acero de fácil mecanización; sin alear; simplemente laminadas o extrudidas en caliente; ...,0,0,144,114,225,53,248,507,515,366,1348,1254,581,507,383,367,208,93,0,69
540262,Hilados de filamentos de poliésteres; incl. los monofilamentos de título < 67 decitex; retorcidos ...,4,0,2,138,307,382,109,143,177,103,264,950,113,21,6,13,98,102,297,69
521031,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,218,156,76,170,261,289,547,241,156,441,718,340,146,4,13,1,18,107,42,69
381010,Preparaciones para el decapado de metal; pastas y polvos para soldar; constituidos por metal ...,6,10,12,17,13,28,36,43,32,29,24,22,22,26,29,28,36,47,30,69
701914,Esteras de fibra de vidrio unidas mecánicamente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
200860,Cerezas; preparadas o conservadas; incl. con adición de azúcar u otro edulcorante o alcohol ...,2,1,2,1,1,2,2,8,8,11,17,18,24,29,21,28,33,48,43,69
853110,Avisadores eléctricos de protección contra robo o incendio y aparatos simil.,32,37,32,71,113,107,92,137,126,79,89,67,101,90,68,128,78,63,71,69
330491,Polvos de belleza o maquillaje y polvos para bebés; incl. los compactos (exc. medicamentos),74,147,102,95,129,191,174,241,246,314,267,301,431,341,274,275,239,228,159,68
481031,"""Papel y cartón Kraft; blanqueados uniformemente en la masa y con un contenido de fibras de ...",0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,3,1,32,68
381239,"""preparaciones y demás estabilizantes compuestos para caucho o plástico anti-oxidante (exc. ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,57,68
390750,Resinas alcídicas; en formas primarias,6,0,0,10,0,1,0,0,0,0,0,0,42,5,51,26,192,134,172,68
391610,Monofilamentos cuya mayor dimensión del corte transversal sea > 1 mm; barras; varillas y perfiles; ...,35,57,34,6,11,6,8,1,14,12,6,5,0,0,0,0,5,1,0,68
021012,"""Tocino entreverado de panza """"panceta"""" y sus trozos; de porcinos; salados o en salmuera; ...",8,144,360,216,31,37,34,33,56,110,106,48,0,0,0,0,0,46,52,68
020110,Canales o medias canales; de bovinos; frescas o refrigeradas,1,0,0,37,0,0,0,0,0,0,0,0,1,16,10,13,4,0,0,68
847149,"""Máquinas automáticas para tratamiento o procesamiento de datos; digitales; presentadas con ...",48,268,10,221,156,235,373,125,209,174,468,253,534,252,86,90,18,39,3,68
842541,Elevadores fijos para vehículos; de los tipos utilizados en talleres,10,0,11,13,0,10,19,47,0,4,2,17,7,10,7,25,12,59,77,68
821300,Tijeras y sus hojas,1,4,9,18,51,24,31,31,34,68,66,58,38,44,45,40,74,70,54,67
293214,La sucralosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,92,483,67
391190,Polisulfuros; polisulfonas y demás polímeros y prepolímeros obtenidos por síntesis química; ...,3,0,3,17,0,2,742,797,230,204,153,136,85,75,2,13,23,6,5,67
390940,Resinas fenólicas; en formas primarias,26,4,1,1,0,0,0,0,1,81,36,78,48,95,92,62,16,17,43,67
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,281,137,125,181,190,304,1885,550,108,232,595,1494,404,280,60,9,45,58,169,67
292910,Isocianatos,48,32,30,16,34,3,14,11,44,23,171,87,63,74,32,53,167,73,95,66
271390,Residuos de los aceites de petróleo o de mineral bituminoso (exc. coque y betún de petróleo),0,0,0,1,0,27,0,15,22,3,12,108,113,53,7,15,14,107,35,66
903033,Instrumentos y aparatos de medidas o revisión de voltaje corriente; resistencia o poder electrico; ...,0,0,0,0,0,31,49,30,64,70,103,54,22,1,51,58,7,8,8,66
520790,Hilados de algodón; con un alto contenido de algodón; pero < 85% en peso; acondicionados para ...,19,11,11,0,1,1,6,18,18,6,19,1,11,2,1,0,0,0,23,66
480255,"""Papeles y cartones; sin estucar ni recubrir; de los tipos utilizados para escribir; imprimir ...",370,137,326,178,90,108,188,227,322,239,140,185,365,153,47,145,113,139,35,66
844339,Impresoras; fotocopiadoras y máquinas facsímiles; combinadas (exc. con conexión automática ...,0,0,0,0,0,73,37,488,70,197,92,93,158,104,158,310,60,192,51,66
847431,Hormigoneras y aparatos de amasar mortero (exc. montadas en chasis de vagones o de vehículos ...,3,4,53,19,48,21,19,0,17,89,104,89,17,3,44,15,94,18,1915,66
722230,Barras de acero inoxidable; obtenidas o acabadas en frío y trabajadas; o simplemente forjadas ...,0,2,0,21,1,3,3,0,0,5,1,70,61,15,38,232,0,0,0,65
300339,Medicamentos; que contengan hormonas o esteroides utilizados como hormonas; sin antibióticos; ...,408,117,5,0,13,0,0,1,2,0,12,26,0,0,2,356,46,1019,29,65
902730,"""Espectrómetros; espectrofotómetros y espectrógrafos que utilicen radiaciones ópticas """"UV; ...",0,56,1,16,17,5,13,3,73,72,72,4,36,28,19,22,72,36,23,65
550410,Fibras discontinuas de rayón viscosa; sin cardar; peinar ni transformar de otra forma para ...,0,0,0,0,9,62,34,24,9,15,4,4,4,0,0,76,255,80,620,65
620193,"""Anoraks; cazadoras y artículos simil.; de fibras sintéticas o artificiales; para hombres o ...",0,7,0,5,0,0,11,9,97,176,296,204,315,70,157,230,52,6,2,65
848790,Partes de máquinas o de aparatos del capítulo 84; sin usos específicos; n.c.o.p.,0,0,0,0,0,18,15,18,15,20,35,26,35,20,21,55,87,70,55,65
294190,Antibióticos (exc. penicilinas; sus derivados con la estructura del ácido penicilánico y sales ...,13,22,45,41,59,24,151,44,34,40,61,23,19,28,21,11,0,2,103,64
442019,Estatuillas y demás objetos de adorno; de madera (exc. ​​de madera tropical y marquetería de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
381600,Cementos; morteros; hormigones y composiciones similares; refractarios; incl. mezcla de dolomita ...,6,2,9,0,13,14,20,15,12,48,79,33,63,71,105,92,65,37,35,64
620333,"""Chaquetas """"sacos"""" de fibras sintéticas; para hombres o niños (exc. de punto; cazadoras y ...",1,0,0,299,244,458,369,340,251,198,290,333,465,573,486,734,64,129,128,64
731021,Latas o botes; de fundición; hierro o acero; de capacidad < 50 l; para cerrar por soldadura ...,0,48,6,2,43,6,23,101,66,52,10,36,1,1,59,0,15,11,24,63
540753,Tejidos de hilados con un contenido de filamentos de poliésteres texturado >= 85% en peso; ...,0,75,124,124,186,155,163,334,139,13,1,6,1,34,167,100,41,124,141,63
080212,Almendras frescas o secas; sin cáscara,1,0,0,0,22,3,9,11,22,29,22,36,67,47,56,50,61,69,70,63
848330,Cajas de cojinetes sin rodamientos incorporados y cojinetes; para máquinas,0,12,46,25,3,2,66,8,14,39,30,132,195,85,57,30,37,60,38,63
848280,Rodamientos; incl. los combinados (exc. rodamientos de bolas; de rodillos cónicos; incl. los ...,2,4,2,1,0,8,8,12,31,32,27,30,31,51,51,65,50,53,38,63
851180,Aparatos y dispositivos eléctricos de encendido o de arranque; incl. los reguladores disyuntores; ...,78,16,8,11,22,16,25,34,29,30,27,32,23,34,25,26,28,38,24,63
731582,Enlace de la cadena de soldados de hierro o acero (excepto los de la cadena de eslabones articulados; ...,0,0,3,0,0,2,0,3,3,0,7,6,2,2,22,15,13,15,20,62
380210,Carbón activado (exc. con el carácter de medicamento o acondicionados para la venta al por ...,18,0,6,10,30,4,14,39,26,36,16,22,0,3,3,4,1,0,0,62
030616,"""Camarones y langostinos congelados""""Pandalus spp. Crangon crangon""""; incluso ahumado; incluso ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,62
110812,Almidón de maíz,3,76,21,293,504,82,121,42,53,64,19,112,70,35,133,35,19,62,18,62
851718,Teléfonos para telefonía con hilos (exc. interfonos; así como teléfonos de usuario de auricular ...,0,0,0,0,0,379,407,139,210,189,63,39,51,87,47,39,51,14,34,62
847290,Máquinas y aparatos de oficina; n.c.o.p.,36,61,149,57,85,37,121,14,40,46,94,13,63,68,48,56,59,62,38,62
848049,Modelos para metal o carburos metálicos (exc. de grafito u otros carbonos; de materia cerámica ...,28,16,5,7,3,1,19,5,2,0,7,0,0,1,104,13,46,79,11,62
843061,"""Máquinas y aparatos para compactar o apisonar """"aplanar""""; no autopropulsados (exc. herramientas ...",14,26,164,136,0,15,0,0,13,9,69,0,32,66,0,0,0,5,2,62
731414,Telas metálicas tejidas; incl. las continuas o sin fin; de acero inoxidable (exc. tejidos de ...,1,9,0,0,6,0,1,2,0,4,1,3,5,0,24,0,0,0,81,61
732490,"""Artículos de higiene o tocador; y sus partes; de fundición (exc. bidones latas o botes; cajas ...",1,0,3,15,8,8,10,10,3,2,12,18,37,32,23,34,50,84,64,61
853952,"""diodo emisor de luz """"LED"""" lámparas""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
540761,Tejidos de hilados con un contenido de filamentos de poliésteres sin texturar >= 85% en peso; ...,26,2,27,5,34,114,44,14,26,39,36,10,13,41,164,41,38,54,575,61
350710,Cuajo y sus concentrados,0,1,3,1,0,1,4,0,6,8,18,20,6,8,10,50,26,113,220,61
902790,Micrótomos; sus partes y accesorios; partes y accesorios de polarímetros; refractómetros; espectrómetros ...,0,1,1,11,6,0,3,12,18,11,26,26,37,35,35,62,126,68,83,60
940610,Construcciones prefabricadas de madera; si es o no completa o ya montado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,60
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,6,60,8,39,22,0,2,1,0,51,154,74,143,81,60
381900,Líquidos para frenos hidráulicos y demás líquidos preparados para transmisiones hidráulicas; ...,0,6,0,0,0,0,0,8,4,9,15,5,11,12,16,17,20,38,20,60
091099,"""Especias (exc. pimienta del género """"Piper""""; pimientos de los géneros """"Capsicum"""" o """"Pimenta""""; ...",196,201,132,190,184,179,139,159,110,94,171,180,193,141,118,58,50,41,51,60
844391,Partes y accesorios de impresoras; cilindros y otros componentes de la impresora de la partida ...,0,0,0,0,0,88,57,114,73,35,14,91,56,85,229,938,22,294,52,60
