Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
392590,"""Elementos estructurales para la construcción de suelos; paredes; tabiques; techos o tejados; ...",345,346,453,508,766,1647,2399,1706,3653,3701,3063,4337,5559,6651,4552,5232,6062,4805,5161,6878
210111,Extractos; esencias y concentrados de café,1738,1645,2782,2634,3391,4203,4893,4634,6347,8106,7897,6520,5633,6629,6959,8748,8917,7321,6941,6858
070190,"""Patatas """"papas"""" frescas o refrigeradas (exc. las de siembra)""",431,337,619,474,544,1138,1521,1942,1958,2242,2476,2133,3144,4650,4709,4626,4079,3570,5571,6856
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",537,482,852,970,1344,2481,12937,5793,7579,7929,6433,3378,3816,9745,4124,7329,5109,9424,4875,6848
080810,Manzanas; frescas,1183,683,702,408,497,608,1268,1279,1222,1423,1668,1908,2385,4497,5309,5999,5335,4353,5221,6838
830140,Cerraduras y cerrojos; de metal común (exc. candados y cerraduras de los tipos utilizados en ...,775,908,1197,1457,1845,2845,4972,3162,5230,5802,5454,6196,5589,6226,5036,6043,6492,5627,5487,6764
902214,Aparatos de rayos X y aparatos para uso médico; quirúrgico o veterinario (exc. para uso odontológico; ...,890,153,89,1046,727,595,1605,3067,2986,3091,1977,3307,3763,3485,2821,1809,2202,1807,1697,6764
870893,Embragues y sus partes; para tractores; vehículos automóviles para transporte de >= 10 personas; ...,1014,825,1484,2125,1998,3089,4425,4202,6344,8021,7084,7502,7545,6889,5771,6778,7326,6681,4632,6752
841330,Bombas de carburante; aceite o refrigerante; para motores de encendido por chispa o compresión,942,1008,1956,1892,2186,2911,4428,3094,4693,6378,6388,5926,6204,5721,5267,6630,6445,5580,5062,6733
841899,Partes de refrigeradores; de congeladores y demás material; máquinas y aparatos para producción ...,278,133,177,1145,2323,1889,2968,1044,2172,3510,4468,3416,6027,6386,4229,3969,4477,4473,3284,6714
843221,"""Gradas """"rastras"""" de discos; agrícolas; hortícolas o silvícolas""",353,1571,1807,733,641,1009,2845,1447,2501,4983,3051,5734,6518,2770,1819,3435,5488,3472,3150,6695
854420,Cables y demás conductores eléctricos coaxiales; aislados,725,722,604,1293,1659,2651,3839,1673,2183,3890,4335,2850,4097,9087,5034,4912,5871,7704,5645,6688
480431,"""Papel y cartón Kraft; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",157,433,640,746,736,1125,1505,1943,2404,2172,2310,2381,2005,2080,2087,2390,5026,4570,5345,6620
850780,Acumuladores eléctricos (exc. ​​Acumuladores usados ​​y acumuladores de plomo-ácido; níquel-cadmio; ...,398,735,794,1229,1977,2241,8045,4572,12436,13096,7260,6446,9375,4138,6194,7508,3735,5477,5308,6604
841391,Partes de bombas para líquidos; n.c.o.p.,654,726,1031,1235,1483,1892,2958,3149,4479,5132,4185,4429,4570,3681,4989,5523,7497,5321,5563,6591
851679,"""Aparatos electrotérmicos; de uso doméstico (exc. para el cuidado del cabello o para secar ...",396,580,660,674,761,1089,1866,1710,2855,3730,3398,3529,4730,3397,3116,4838,5014,4931,5165,6580
842940,"""Compactadoras y apisonadoras """"aplanadoras""""; autopropulsados""",2185,231,504,399,192,299,2242,2072,3127,1608,1065,4916,4366,8389,3256,6579,2957,9563,10216,6558
271113,Butanos; licuados (exc. de pureza >= 95% de n-butano o de isobutano),4838,7556,12001,11226,16512,39513,51227,21263,31183,33488,10812,17790,4357,5362,1958,1985,2197,2702,6742,6514
847050,Cajas registradoras con dispositivo para cálculo incorporado,92,51,182,611,1131,1588,1708,1980,3561,3467,4756,4878,3005,3369,3522,4969,1851,3976,6018,6499
842230,"""Máquinas y aparatos para llenar; cerrar; tapar o etiquetar botellas; botes o latas; cajas; ...",2407,890,1413,1951,2485,4316,4685,5971,8143,9528,15471,7357,7451,7449,10284,7895,7760,13109,11147,6486
040610,"""Queso fresco """"sin madurar""""; incl. el del lactosuero; y requesón""",162,220,248,372,462,511,464,458,857,1944,1833,2549,2489,2777,4197,7750,9461,9048,6163,6461
842139,Máquinas y aparatos para filtrar o depurar gases (exc. ​​Separadores de isótopos y filtros ...,510,330,346,556,727,1227,3632,1992,2188,3182,4032,4022,2527,3488,3734,2929,4437,4648,4834,6460
847420,Máquinas y aparatos de quebrantar; triturar; triturar o pulverizar materias minerales sólidas,182,89,515,43,151,524,1979,501,2432,4527,4883,4415,4905,8347,4740,4246,8104,5973,14056,6440
846694,Partes y accesorios de máquinas herramienta para trabajar metal sin arranque de materia; n.c.o.p.,10,20,49,80,103,86,206,252,168,233,261,252,1052,1873,1357,1559,1314,1627,2539,6438
220890,"""Alcohol etílico sin desnaturalizar con un grado alcohólico volumétrico < 80% vol; aguardientes ...",710,906,1466,1131,864,1389,2105,1649,3789,4840,4234,6810,7034,4996,5103,5589,5362,4370,3881,6426
721310,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; con muescas; ...",0,138,237,164,468,508,1837,1,115,241,1637,5900,9722,3051,2026,3488,7449,4770,3870,6423
844332,Máquinas cuyas plataformas tengan una funcion de impresión; copia o transmisión; capaz de conectar ...,0,0,0,0,0,24324,19983,15221,14976,16936,15606,13342,16414,9090,9448,14634,14312,11414,6328,6404
847990,Partes de máquinas y de aparatos mecánicos; n.c.o.p.,382,606,711,546,1087,3923,2372,1480,2734,4179,5741,5616,3601,3162,3505,3002,3588,3446,3523,6400
842810,Ascensores y montacargas,233,410,499,688,774,1519,1605,1434,3761,4935,5721,6142,8639,9480,6205,6641,7161,8042,6274,6391
321410,"""Masilla; cementos de resina y demás mástiques; plastes """"enduidos"""" utilizados en pintura""",641,655,796,1101,1090,1382,1919,1920,2454,2948,3160,3103,3642,3775,4691,4847,4725,4575,4964,6379
844900,Máquinas y aparatos para la fabricación o acabado del fieltro o tela sin tejer; en pieza o ...,0,6,4,9,54,9,71,4,2,6,3,640,9,3280,157,172,764,4,2096,6321
040690,"""Queso (exc. queso fresco; incl. lactosuero; curado; requesón; queso fundido; queso de pasta ...",599,625,779,924,1262,1230,1176,1390,2490,4020,4128,5223,6214,4845,5124,6631,6867,8690,6023,6311
240130,Desperdicios de tabaco,3589,4810,7768,5935,7146,6175,8501,12460,17817,14322,12103,11617,11595,7965,7569,7141,8234,7994,6498,6295
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,277,209,450,1003,488,862,2061,1797,2370,3621,2643,17010,2771,3418,5594,2574,3650,3276,6632,6293
732393,De mesa; cocina o artículos de uso doméstico y sus partes; de acero inoxidable (excepto los ...,296,448,828,836,861,1543,2338,1707,3611,4463,3746,4433,4999,5240,4640,8651,8939,6142,4617,6290
283525,"""Hidrogenoortofosfato de calcio """"fosfato dicálcico""""""",70,124,147,400,735,969,2071,1233,1707,2811,949,1079,2097,2077,1897,2582,3689,2794,3510,6287
481390,"""Papel de fumar; incl. cortado al tamaño adecuado (exc. en librillos o en tubos; así como en ...",1708,2001,2135,2332,2226,2389,3342,4398,5081,5306,4174,5211,6122,6710,5908,7245,9463,6481,6787,6283
730820,Torres y castilletes; de fundición; hierro o acero,418,1487,661,8495,3141,4184,8663,9093,5536,7030,38724,7987,9535,2772,2300,11414,1348,985,1704,6273
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,804,909,999,1507,1700,1864,2545,2825,3432,4335,5598,5966,7200,6168,5345,5974,6348,5757,6579,6243
760120,Aleaciones de aluminio; en bruto,43,0,0,0,0,0,0,0,13,83,0,0,42,5157,3543,5233,1711,6051,4928,6171
900311,"""Monturas """"armazones"""" de gafas """"anteojos"""" o de artículos simil.; de plástico""",142,161,69,137,95,248,349,370,453,428,1396,877,929,1426,1285,2587,2690,3933,3804,6140
910211,"""Relojes de pulsera; eléctricos; incl. con contador de tiempo incorporado; con indicador mecánico ...",66,127,129,241,442,674,2456,1924,9941,10415,12546,17932,13500,7421,4055,6822,5347,9253,0,6116
251810,"""Dolomita; sin calcinar ni sinterizar; llam. """"cruda""""; incl. machacada; incluida la desbastada ...",283,588,336,696,654,950,2287,2208,3050,2704,4246,6579,7869,4565,5350,6343,5654,4259,5289,6088
481920,Cajas y cartonajes; plegables; de papel o cartón; sin corrugar,8018,6050,10234,7682,6783,7854,7781,8279,9614,12756,13607,10194,11802,10259,10421,9608,9275,7146,5478,6087
401140,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en motocicletas""",901,1596,1952,2312,3174,3341,5913,4645,6310,9844,7727,7207,7731,6198,6627,7079,7169,6691,5173,6047
320890,Pinturas y barnices a base de polímeros sintéticos o naturales modificados; dispersos o disueltos ...,1087,1183,1846,2549,2930,3420,5164,3536,4681,6343,6346,7421,7875,8196,5896,5978,6228,5137,5766,6027
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",103,97,214,288,478,753,1867,1373,1495,2885,2151,2948,4498,6799,8931,7458,5299,4352,4714,6015
200870,"""Melocotones """"duraznos""""; incl. los griñones y nectarinas; preparados o conservados; incl. ...",968,1253,1496,1215,2009,3568,4876,3089,4097,7580,5456,5967,6119,6028,5170,7119,8624,5156,4674,5985
847982,Máquinas y aparatos para mezclar; amasar o sobar; quebrantar; triturar; pulverizar; cribar; ...,271,131,584,645,578,534,2270,1432,3594,3258,2304,1598,3478,2796,1983,1749,2000,3011,5246,5968
853650,Interruptores; seccionadores y conmutadores; para una tensión <= 1.000 V (exc. relés y disyuntores),1285,1149,1641,1925,2433,3286,4758,4368,5479,6815,5772,8277,6888,6484,4750,5041,5815,6197,4536,5956
320810,Pinturas y barnices a base de poliésteres; dispersos o disueltos en un medio no acuoso; disoluciones ...,1133,1408,1516,1748,2231,2736,4185,3496,5061,6846,6776,6754,7810,6786,6912,7010,6505,6010,5127,5953
841311,Bombas con dispositivo medidor incorporado o concebidas para llevarlo; para distribución de ...,719,563,471,879,674,1396,2067,1430,2229,3285,2796,3590,4006,4120,3920,3481,4490,3152,3877,5926
846789,Herramientas de uso manual; hidráulicas o con motor incorporado que no sea eléctrico (exc. ...,168,360,360,666,1155,2328,3192,1838,4744,7046,5029,6662,5844,5901,6407,5408,6450,5459,4555,5918
441011,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",0,0,0,0,0,1280,2448,1868,2970,4546,4727,5485,5406,4661,3475,4996,5051,5548,4831,5907
340319,Preparaciones lubricantes; incl. los aceites de corte; las preparaciones para aflojar tuercas; ...,144,256,258,330,484,485,911,774,871,1379,756,1222,1485,2145,1802,2468,3235,3400,3211,5904
842490,Partes de extintores; de pistolas aerográficas y de aparatos simil.; partes de máquinas y de ...,426,551,555,571,675,1590,2222,1410,2434,2855,2556,4331,5416,3044,3515,3949,4651,4137,4250,5894
480256,Papeles y cartones; sin estucar ni recubrir; de los tipos utilizados para escribir; imprimir ...,0,3316,4571,5180,5573,8940,9417,9470,12092,11557,9448,10795,11740,10879,10677,11317,11974,11193,5842,5880
760429,Barras y perfiles macizos; de aleaciones de aluminio; n.c.o.p.,513,571,466,1013,1314,1728,2765,2681,4343,5609,6011,6645,4232,4600,3069,3678,3970,4493,4470,5879
843610,Máquinas y aparatos para preparar alimentos o piensos para animales; en explotaciones agrícolas ...,147,149,294,491,747,1025,3604,1660,2941,6543,8633,3546,5430,6139,6389,5551,6923,4767,3677,5864
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,344,637,950,1200,1463,2251,3345,2479,3759,5412,4415,6067,7227,6986,6301,6650,7966,6354,5514,5861
850212,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",210,276,276,323,638,1294,1624,1136,2728,1754,2453,4240,3844,4405,6209,6463,5355,5077,4383,5734
731700,"""Puntas; clavos; chinchetas """"chinches""""; grapas apuntadas; onduladas o biseladas; y artículos ...",206,577,1272,1935,2754,2769,3358,3415,4070,6504,2074,4623,3624,3108,3629,3199,5236,4003,2162,5672
960390,Pinceles y plumeros; cabezas preparadas para artículos de cepillería; rasquetas de caucho o ...,603,679,951,1310,1629,2213,2806,2762,3759,4535,4500,4717,5293,4163,3961,5165,5425,0,0,5612
293359,"""Compuestos heterocíclicos con heteroátomo/s de nitrógeno exclusivamente; cuya estructura contenga ...",288,190,161,141,200,296,494,7589,14439,22375,8785,9638,8715,14320,10307,7780,7605,6425,4800,5601
640399,Calzado con suela de caucho; plástico; cuero regenerado y parte superior de cuero natural (exc. ...,476,554,1141,1560,1766,2648,3617,3807,6708,11767,11005,11983,10556,9428,9007,10529,9127,8087,4387,5597
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,479,418,539,1543,1159,1317,1409,1565,3292,4188,4866,3865,9725,10077,9067,3791,4991,5285,4974,5591
842482,aparatos mecánicos agrícolas u hortícolas; aunque no sean accionados a mano; para proyectar ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,2535,3707,2880,5583
846210,Máquinas; incl. las prensas; de forjar o estampar; martillos pilón y otras máquinas de martillar,2,1,0,0,86,15,36,201,48,134,89,107,330,172,321,76,214,8892,320,5578
600622,"""Tejidos de punto; de anchura > 30 cm; de algodón; teñidos (exc. tejidos de punto por urdimbre; ...",0,855,742,1558,2302,2011,2848,1730,3577,2999,2744,2758,2176,3092,1798,2948,3310,4205,4261,5574
321519,Tintas de imprenta; incl. concentradas o sólidas (exc. negras),1362,1332,1698,1671,2235,3198,3864,3875,4747,5525,5618,5607,5625,5520,5313,5770,6060,6165,5639,5572
540752,Tejidos de hilados con un contenido de filamentos de poliésteres texturados >= 85% en peso; ...,1146,1983,2315,3141,4086,3561,6254,4442,4230,6399,6407,5942,8047,8560,7141,10338,11669,9188,6884,5548
490199,Libros; folletos e impresos simil. (exc. en hojas sueltas; así como diccionarios; enciclopedias; ...,2952,3598,2467,3717,4324,6229,5916,6431,7023,8143,10511,10962,10303,9416,9035,8540,11913,7860,5846,5522
730630,Tubos y perfiles huecos; soldados; de sección circular; de hierro o acero sin alear (exc. tubos ...,659,943,2364,4021,6695,8938,14929,6583,8227,6529,4438,7521,4014,3722,2988,5089,4853,4338,3998,5518
842121,Aparatos de filtrar o depurar agua,254,299,584,1100,939,2771,1795,1615,2474,3053,7472,2971,2460,3266,4290,3563,4741,6087,4934,5514
870210,"""Vehículos automóviles para transporte de >= 10 personas; incl. el conductor; con motor de ...",2500,1805,3604,5998,9838,11019,15142,15241,24498,30415,28463,26327,19094,49138,37111,29984,35006,18421,7733,5508
200520,"""Patatas """"papas""""; preparadas o conservadas sin vinagre ni ácido acético; sin congelar""",221,195,323,636,1117,1591,2409,1344,4812,9069,8324,8587,9993,6592,6637,8430,8985,7481,5538,5482
903289,Instrumentos y aparatos para regulación o control (exc. los hidráulicos o neumáticos; manostatos; ...,524,628,876,931,1258,1815,3291,3634,5053,4467,3703,7962,4269,5525,4755,4716,5401,5165,3152,5457
841459,Ventiladores (exc. de mesa; pie; pared; cielo raso; techo; tejado o ventana; con motor eléctrico ...,718,1249,2499,1639,1531,1930,2192,1800,2835,4079,3983,4358,5659,4117,3990,6696,4935,5805,5452,5426
570250,"""Alfombras y demás revestimientos para el suelo; de lana o pelo fino; tejidos; distintos de ...",0,0,0,0,0,67,72,10,8,14,47,118,44,25,76,38,135,267,2691,5426
291899,Ácido carboxilico con función de oxigeno adicional y sus anidridos; halidos; peroxidos y peroxácidos; ...,0,0,0,0,0,2112,2160,1050,1360,1217,1704,1855,1496,2974,1658,2164,3879,3848,2083,5422
250100,Sal (incluidas la de mesa y la desnaturalizada) y cloruro de sodio puro; incluso en disolución ...,712,1439,1565,1859,1966,1994,1603,1516,2913,3245,3799,3649,3549,3458,3547,5767,6128,5526,5533,5412
220600,Las demás bebidas fermentadas (por ejemplo: sidra; perada; aguamiel); mezclas de bebidas fermentadas ...,439,1573,1565,2086,3178,3775,3735,2685,5037,6496,4928,3318,5641,5399,5916,6638,5440,4966,4260,5398
731029,Depósitos; barriles; tambores; bidones y recipientes simil.; de fundición; hierro o acero; ...,80,126,316,533,902,1122,2498,1692,2080,2703,2949,2697,3620,2802,3176,3535,4335,3925,4825,5356
680422,Muelas y artículos simil.; sin bastidor; para triturar; afilar; pulir; rectificar; cortar o ...,342,425,579,592,740,1181,1508,1269,2413,3077,3067,4091,4673,4105,4419,5207,5533,4658,4171,5316
842489,Aparatos mecánicos; incl. de mano; para proyectar; dispersar o pulverizar materias líquidas ...,60,165,131,99,237,407,431,616,596,702,878,3027,1453,1748,1861,1887,2726,3738,3473,5270
843710,Máquinas para limpieza; clasificación o cribado de semillas; granos u hortalizas de vaina seca,770,838,1683,1561,1439,1621,4905,3042,6655,5149,5943,7144,9740,5385,5337,5033,4748,3468,3139,5218
391620,Monofilamentos cuya mayor dimensión del corte transversal sea > 1 mm; barras; varillas y perfiles; ...,122,66,102,96,112,186,1149,1321,2514,4322,4911,5109,5455,4690,4466,5068,5454,4527,3342,5202
640219,"""Calzado de deporte con suela y parte superior de caucho o plástico (exc. calzado impermeable ...",208,373,501,950,1920,2144,3447,2884,6939,11864,8023,5182,5994,7075,8932,7081,9531,8496,3950,5194
852910,Antenas y reflectores de antena de cualquier tipo; partes apropiadas para su utilización con ...,1680,1623,1931,3591,5993,2746,1585,3326,4906,5578,7103,7666,4909,9741,4948,5801,10840,7659,4520,5172
210320,Ketchup y demás salsas de tomate,690,710,843,990,1233,1833,2520,2735,3103,3801,3860,4359,4523,3432,4204,5074,4704,4618,4854,5151
850610,Pilas y baterías de pilas; de dióxido de manganeso (exc. inservibles),6288,5405,6462,8320,8919,9195,9883,8328,7713,7068,5143,6118,5881,5278,5741,5834,5808,4735,4623,5147
870360,Automóviles de turismo y demás vehículos automóviles concebidos principalmente para el transporte ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,482,3572,3654,5141
350691,Adhesivos a base de polímeros de las subpartidas 3901 a 3913 o de caucho (exc. acondicionados ...,1888,2022,2368,2547,3264,4641,5490,4119,5526,5922,5499,5918,5580,5454,4691,5430,5419,5117,5107,5077
320820,Pinturas y barnices a base de polímeros acrílicos o vinílicos; dispersos o disueltos en un ...,843,1189,860,1020,1297,1745,2290,1860,2600,3808,3380,3590,3612,3972,4109,4363,4978,4353,4205,5065
481141,"""Papel y cartón; autoadhesivos; coloreados o decorados en la superficie o impresos; en bobinas ...",0,758,1004,1072,1513,1679,2142,2006,2821,3447,3574,3703,4250,4475,4031,4408,4683,4445,4396,5037
842430,Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro simil.; incl. aparatos ...,113,252,295,382,594,718,1500,938,2873,4218,2432,3664,4031,3103,3042,3608,4213,3477,3761,5035
731210,Cables; de hierro o acero (exc. artículos aislados para electricidad; así como alambre con ...,284,360,626,618,954,766,2820,1352,1915,2571,3692,3281,3663,3089,2786,2955,3014,4599,4094,5020
760711,Hojas y tiras; delgadas; de aluminio; sin soporte; simplemente laminadas; de espesor <= 0;2 ...,283,398,571,541,720,972,1012,821,1346,1514,1408,8079,13780,16610,16857,11832,4186,3623,4544,5004
843320,Guadañadoras; incl. las barras de corte para montar sobre un tractor (exc. cortadoras de césped),61,55,388,141,295,553,2451,1183,3985,10038,4591,7052,7048,3943,3792,4060,3604,2793,3549,4982
842833,Aparatos elevadores o transportadores; de acción continua; para mercancías; de banda o de correa ...,709,376,372,580,1074,874,2090,4392,2425,7329,8218,3762,4895,3742,4423,3139,4925,3077,3196,4979
871620,Remolques y semirremolques; autocargadores o autodescargadores; para uso agrícola,343,874,1058,615,459,1872,5162,1441,4221,10254,4336,8591,5916,1846,2106,3920,4174,1916,2583,4979
843850,Máquinas y aparatos para la preparación de carne (exc. de cocer o de calentamiento y las instalaciones ...,654,204,613,619,913,2746,2506,2251,2498,4251,4168,5211,6462,4169,4784,4798,6312,5290,3967,4971
902830,Contadores de electricidad; incl. los de calibración,1863,552,1152,1050,1224,1324,3385,4589,6305,646,5730,6854,5766,2960,6363,2839,3905,2805,1496,4910
070310,Cebollas y chalotes; frescos o refrigerados,502,499,985,561,450,1973,1488,2352,3101,3488,4765,3280,4473,3581,4552,3356,3197,2662,4088,4906
902790,Micrótomos; sus partes y accesorios; partes y accesorios de polarímetros; refractómetros; espectrómetros ...,80,57,57,142,196,451,1333,1022,1133,1764,2074,2589,2975,2987,2948,3041,2952,3528,3385,4903
294190,Antibióticos (exc. penicilinas; sus derivados con la estructura del ácido penicilánico y sales ...,1658,1577,1971,1606,1382,1555,2021,2296,2239,3996,2364,2512,2888,4695,4132,5035,5963,4368,7268,4894
842129,"""Aparatos de filtrar o depurar líquidos (exc. los aparatos para filtrar o depurar agua y bebidas ...",495,858,666,1389,1148,2611,2159,2286,2386,3334,5082,5115,4524,4841,4528,4167,4463,5081,4525,4870
852349,Medios ópticos para la grabación de sonido o de otros fenómenos (excepto los no registrados ...,0,0,0,0,0,0,0,0,0,0,18482,26129,37342,14472,12131,13493,8678,7049,7753,4856
380894,Desinfectantes; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,1225,1784,2081,2675,3530,3759,4057,4262,4015,4691,3830,4298,4310,6150,4846
190190,Extracto de malta; preparaciones alimenticias de harina; grañones; sémola; almidón; fécula ...,220,224,612,1254,1564,2537,2509,1435,2265,2725,3647,3289,3411,3070,2799,3136,3190,2872,3391,4834
691200,Vajilla y demás artículos de uso doméstico; higiene o tocador; de cerámica (excepto de porcelana),393,1502,1540,1108,1156,1274,1826,1460,2381,2923,2252,4348,3198,3164,4632,6553,6000,4746,3553,4804
760511,Alambre de aluminio sin alear; cuya mayor dimensión de la sección transversal sea > 7 mm (exc. ...,71,108,303,435,659,521,742,1017,1300,1557,1340,1099,1674,2604,2157,3334,3175,2909,3556,4791
847780,Máquinas y aparatos de trabajar caucho o plástico o para fabricar productos de estas materias; ...,429,128,245,596,606,1217,2962,682,1247,2167,2457,1261,2495,1663,2154,2372,2388,1909,3424,4784
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,2219,2246,2943,2320,2520,3604,6600,4514,6068,7532,6997,7560,9287,7491,8804,9098,9518,9369,7869,4771
320417,Colorantes pigmentarios sintéticos orgánicos; preparaciones a base de colorantes pigmentarios ...,416,401,648,715,988,1154,1858,1638,2535,2795,2893,3222,3329,3240,3291,3416,3478,4757,4592,4752
848350,Volantes y poleas; incl. los motones,401,436,686,813,1095,1555,2097,1710,2682,3411,2914,3112,2825,2844,3059,3536,4250,3525,2959,4750
370130,Placas y películas planas; fotográficas; sensibilizadas; sin impresionar; en las que por lo ...,1644,1627,1711,1704,2003,2579,3488,2789,4100,4632,6443,4384,4683,4817,3320,4031,4577,4109,2652,4743
843242,distribuidores de abonos (excl. pulverizadores y esparcidores de estiércol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,3251,1618,1395,4737
853620,Disyuntores; para una tensión <= 1.000 V,917,703,1065,1141,1675,1941,2565,2095,3112,3251,3474,4276,3936,3788,3686,5192,5331,3722,3555,4725
870850,Ejes con diferencial; incl. provistos con otros órganos de transmisión; para vehículos automóviles,104,97,202,311,381,1723,3339,2655,4020,4121,3442,3808,4496,4754,3800,4357,5048,4215,3632,4709
340600,Velas; cirios y artículos similares,1404,1598,1684,1864,1969,2536,3825,3617,3420,4483,4180,4372,4479,3615,3813,4733,4369,3587,3668,4702
900211,Objetivos para cámaras; proyectores o ampliadoras o reductoras fotográficos o cinematográficos,51,606,744,116,149,321,1456,313,638,510,1281,8143,9910,4238,10481,9279,4843,6328,1704,4672
610990,T-shirts y camisetas; de punto; de materia textil (exc. de algodón),277,350,2015,2829,3810,6900,9117,7887,7205,9740,8102,8179,7432,6390,6581,10422,8175,5904,3130,4659
480100,Papel prensa en bobinas (rollos) o en hojas,4701,3579,5500,5532,6127,6490,9709,7893,7474,8293,8476,7009,6683,5757,5012,4088,5956,5196,4008,4637
843680,Máquinas y aparatos para la agricultura; horticultura; silvicultura o apicultura; n.c.o.p.,592,828,771,584,564,1544,3468,979,1317,3086,1724,3910,4014,2522,3014,3098,4080,3508,2460,4634
521142,"""Tejidos de mezclilla """"denim""""; con un alto contenido de algodón; pero < 85% en peso; mezclado ...",47,36,269,706,686,457,718,575,2700,4291,2453,2205,3928,4244,4931,5579,5502,4957,2492,4579
851650,Hornos de microondas,295,291,494,884,1239,1443,2576,2037,2095,5458,3332,4724,3412,3673,3009,3912,3750,3395,2519,4577
848330,Cajas de cojinetes sin rodamientos incorporados y cojinetes; para máquinas,1298,1283,2473,3101,2384,2044,3427,2543,3517,4088,3114,3922,4241,3441,3321,4406,3995,3052,3110,4569
390422,"""Poli""""cloruro de vinilo""""; en formas primarias; mezclado con otras sustancias; plastificado""",939,1004,1368,1811,1776,1900,3564,1753,3497,5078,4930,5665,4741,4789,3926,3922,3603,3168,3882,4569
391710,Tripas artificiales de proteínas endurecidas o de plástico celulósico,632,800,1013,960,1158,958,1841,1453,2040,2655,3017,3529,3804,3772,3417,4328,4430,4615,4549,4566
841430,Compresores de los tipos utilizados en los equipos frigoríficos,1012,944,1061,1619,2327,3046,3293,2869,4194,4398,5323,4934,7041,4858,4620,5081,4997,4497,4457,4555
871150,"""Motocicletas con motor de émbolo """"pistón"""" alternativo de cilindrada > 800 cm³""",4,24,94,57,226,276,607,999,903,2206,2088,2259,3393,3468,2214,3617,3545,3997,2654,4535
390311,Poliestireno; en formas primarias; expandible,186,232,228,289,372,398,762,370,724,1242,1282,1214,1818,2228,1819,2659,3331,2665,2566,4522
570500,Las demás alfombras y revestimientos para el suelo; de materia textil; incluso confeccionados,35,70,36,48,61,107,342,857,340,268,260,289,516,870,1622,2122,3051,2361,5586,4522
380991,"""Aprestos y productos de acabado; aceleradores de tintura o de fijación de materias colorantes ...",886,948,1315,1547,2046,2050,2419,2488,2809,3056,2680,3148,3237,2976,3593,4177,5693,8251,7584,4515
850213,"""Grupos electrógenos con motor de émbolo """"pistón"""" de encendido por compresión """"motores diesel ...",307,177,75,375,159,57,1465,577,1722,11214,2711,2935,2895,3253,6648,3758,6404,4196,4105,4506
847910,Máquinas y aparatos para obras públicas; la construcción o trabajos análogos,1115,235,309,95,354,488,569,1148,2885,2107,1383,2734,911,6097,1573,4591,2916,5679,9376,4494
890510,Dragas,0,0,0,0,0,159,0,0,2819,0,0,1811,0,0,10,37,656,28,96,4432
851020,Máquinas de cortar el pelo o esquilar; con motor eléctrico incorporado,784,405,548,792,1812,3400,3815,3800,5522,7161,6750,7618,7399,4907,3918,10730,8137,9190,2982,4424
901819,"""Aparatos de electrodiagnóstico; incl. los aparatos par exploración funcional o para vigilancia ...",1062,331,185,606,1498,1986,2252,1896,2489,3500,3670,3535,4338,2747,3350,3002,3108,2831,6815,4421
401390,"""Cámaras de caucho para neumáticos """"llantas neumáticas"""" (exc. de los tipos utilizados en ...",383,702,736,908,1508,1595,3855,2684,3828,6333,5568,5076,6878,4944,4764,4996,5581,3568,4174,4398
870810,"""Parachoques """"paragolpes; defensas"""" y sus partes; de tractores; vehículos automóviles para ...",306,276,362,380,446,764,1296,1179,1613,2585,2484,3133,3879,4365,4306,4393,5520,5006,3572,4347
481930,"""Sacos """"bolsas"""" de papel; cartón; guata de celulosa o napa de fibra de celulosa; con una ...",393,381,549,675,929,1408,2107,1820,2235,2324,3413,3121,4763,5481,3776,4494,4633,4296,4594,4347
