Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
720410,"""Desperdicios y desechos """"chatarra""""; de fundición (exc. radiactivos)""",428,520,621,863,1702,2294,3814,1062,4357,4035,6740,5674,1907,573,224,984,1907,1322,257,4048
441520,Paletas; paletas caja y demás plataformas para carga; de madera; collarines para paletas; de ...,498,1778,1645,1156,910,3832,13594,11513,1993,16335,20158,19309,21915,18924,22264,24168,23749,24164,26226,4038
080119,"""Cocos frescos; incluso sin cáscara o mondados (exc. ??en el interior de shell """"endocarpio"""")""",16,127,63,1012,683,181,86,105,84,186,90,224,246,173,308,194,171,145,116,4036
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,0,0,0,58,167,199,784,253,3858,1861,377,1536,3913,3488,4642,6584,5367,3758,2313,3992
151710,Margarina (exc. margarina líquida),1491,2087,2268,1969,1951,2527,2476,0,0,2047,5725,5970,6149,6125,5893,6160,6378,5789,4953,3971
902150,Estimuladores cardíacos (exc. sus partes y accesorios),0,3,0,0,0,0,0,0,0,47,0,7,0,3,37,69,85,1,5,3969
853390,Partes de resistencias eléctricas; incl. los reóstatos y los potenciómetros; n.c.o.p.,503,386,215,109,97,241,51,211,272,248,222,609,958,1350,735,897,1254,585,1091,3962
020712,Gallos y gallinas de especies domésticas; sin trocear; congelados,533,192,2114,4007,1828,2151,1334,1259,2321,1251,2261,580,1406,1009,986,480,1362,573,1158,3951
731300,Alambre de púas; de hierro o acero; alambre (simple o doble) y fleje; torcidos; incluso con ...,337,358,126,417,253,648,226,216,360,283,183,174,112,4182,4638,3903,3402,4789,4403,3930
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,91,138,209,227,403,411,523,478,1293,2166,1239,1095,1298,1566,1463,1817,2221,5271,6521,3841
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,493,303,1683,1109,1542,2867,5400,2173,2573,4376,3376,3963,6771,8802,6187,8289,4811,5011,2602,3780
190120,Mezclas y pastas de harina; grañones; sémola; almidón; fécula o extracto de malta; sin cacao ...,502,480,298,301,229,189,330,743,399,655,1746,2184,2680,3837,3888,3974,3561,2426,2426,3761
853661,Portalámparas; para una tensión <= 1.000 V,1992,2097,1873,2151,2170,2658,3493,1942,2348,2554,2558,4802,2986,3073,3493,3749,3870,3518,4322,3668
392329,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de plástico (exc. de polímeros de etileno)""",8395,9644,10580,10919,8572,15049,16569,11143,8837,9974,17397,11875,12857,15688,13489,10376,7052,6132,7892,3610
392091,"""Placas; láminas; hojas y tiras; de poli""""butiral de vinilo"""" no celular y sin esfuerzo; estratificación ...",0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3492
392490,Artículos de uso doméstico y artículos de higiene o tocador; de plástico (exc. vajilla y demás ...,313,378,372,512,498,519,717,649,1134,1260,1014,1576,1113,1139,1277,1102,1783,1833,2462,3440
854140,Dispositivos material semiconductor fotosensibles; incl. las células fotovoltaicas aunque estén ...,449,788,181,20,18,20,10,7,37,247,199,250,92,48,63,14,90,22,37,3371
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,21,112,267,3073,3723,5441,2928,6223,2992,3835,6005,4055,3408,2990,3361
901812,"""Aparatos de diagnóstico por exploración ultrasónica """"scanners""""""",0,0,0,45,150,122,56,72,17,158,105,57,312,5,152,68,39,128,77,3348
110220,Harina de maíz,4025,2447,3811,4777,5263,6991,5343,3271,2348,7959,1758,1176,1200,1375,1336,1419,1574,1346,5091,3317
850450,"""Bobinas de reactancia """"autoinducción"""" (exc. bobinas de reactancia para lámparas o tubos ...",79,35,119,9,149,89,48,30,634,743,725,1198,1122,1062,30,1147,1030,1032,21,3296
070610,Zanahorias y nabos; frescos o refrigerados (exc. remolachas para ensalada),697,872,1187,1037,3091,5118,4605,4124,4142,7910,7375,8201,8010,7843,8441,7438,8021,8666,7830,3288
170113,Azúcar de caña; en estado sólido; sin adición de aromatizante ni colorante; que se obtiene ...,0,0,0,0,0,0,0,0,0,0,3412,3099,1578,160,1729,2389,2669,4329,2319,3243
071450,"""Yautía """"Xanthosoma spp.""""; frescos; refrigerados; congelados o secos; incluso troceados o ...",0,0,0,0,0,0,0,0,0,0,9310,9745,8754,10079,11310,8179,8029,5775,6004,3225
760711,Hojas y tiras; delgadas; de aluminio; sin soporte; simplemente laminadas; de espesor <= 0;2 ...,19723,18586,23995,26339,30099,31785,27721,20479,11562,24060,21761,35027,33579,15777,11487,10288,2161,8895,6463,3210
392410,Vajilla y demás artículos para servicio de mesa o de cocina; de plástico,3361,2907,2542,3283,2805,2310,2690,1745,2031,2670,2509,2808,3260,3600,3663,3979,3425,3943,2929,3202
901850,Instrumentos y aparatos de oftalmología; n.c.o.p.,2326,491,528,772,581,568,699,779,69,80,350,74,1058,520,1500,1546,1457,1974,2690,3175
721621,Perfiles en L; de hierro o acero sin alear; simplemente laminados o extrudidos en caliente; ...,0,0,2,0,5,6,8,1758,2839,2521,2944,2497,2030,897,512,1356,812,2344,1133,3152
410150,Cueros y pieles; en bruto; enteros; de bovino; incl. el búfalo; o de equino; incl. depilados ...,0,664,836,200,787,1305,1779,2415,3492,3573,4559,12966,14761,13330,6522,7118,5296,3247,3115,3151
690721,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1632,1712,3146
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,875,778,207,394,634,519,12289,1585,3440,3487,5966,4642,8247,7299,3665,4029,4521,5116,6495,3121
300220,Vacunas para medicina humana,35,50,19,33,5,3,23,510,3,941,6,3,4,6,44,4,38,11,0,3117
482030,Clasificadores; encuadernaciones distintas de las cubiertas para libros; carpetas y cubiertas ...,1544,1732,2192,2589,2734,3489,4835,2919,2630,3915,3815,4106,3995,3678,3976,4624,4492,4009,2407,3069
470710,"""Papel o cartón para reciclar """"desperdicios y desechos""""; de papel o cartón Kraft crudo o ...",831,1243,2082,1884,2466,3580,2860,1499,3267,3917,3127,2182,1897,2459,4114,2281,2546,2257,2536,3050
560741,Cordeles para atar o engavillar; de polietileno o de polipropileno,0,7,10,283,339,158,2001,695,1156,2479,4500,6754,8890,5970,4812,4134,3597,4610,4228,3049
810590,Manufacturas de cobalto; n.c.o.p.,0,0,0,0,0,0,0,0,0,0,0,0,73,1376,2344,1432,3945,3847,1942,3035
080720,Papayas; frescas,337,375,482,1082,1598,2525,1171,593,1217,1357,2154,2786,3954,1681,3081,2367,1454,2028,1199,3009
761210,Envases tubulares flexibles; de aluminio,3147,3387,3549,6416,4400,4932,4721,2428,18208,3208,3532,3156,2962,3380,3318,3366,3146,3405,3007,3002
060110,Bulbos; cebollas; tubérculos; raíces y bulbos tuberosos; turiones y rizomas; en reposo vegetativo ...,33,16,29,86,2,135,313,25,0,0,10,1,0,0,3,34,7,395,387,2939
902580,Densímetros; areómetros; pesalíquidos e instrumentos flotantes simil.; barómetros; higrómetros ...,65,61,52,50,67,96,236,101,118,75,336,162,359,1167,97,105,331,99,70,2927
550810,Hilos de coser de fibras sintéticas discontinuas; incl. acondicionados para la venta al por ...,8855,12255,13611,13586,9383,5386,4184,2819,2499,1192,2460,2208,2465,2219,1562,1333,1622,1816,2061,2903
853400,Circuitos impresos,1028,101,6793,19451,29807,21803,17822,2440,2738,19491,3244,3073,12121,506,1020,1024,620,15397,14104,2898
330190,Oleorresinas de extracción; disoluciones concentradas de aceites esenciales en grasas; aceites ...,48,88,40,66,87,93,87,65,42,51,25,49,224,62,206,598,599,151,132,2870
392390,"""Artículos para transporte o envasado; de plástico (exc. cajas; jaulas y artículos simil.; ...",800,265,302,6724,349,458,478,475,1187,1775,1360,1388,2060,3202,2794,2590,3514,4598,2567,2870
300590,Esparadrapos; sinapismos; guatas; gasas; vendas y artículos simil.; impregnados o recubiertos ...,164,346,32,44,41,47,12,78,6,25,14,0,5,27,5,12,45,15,77,2847
440729,"""Madera tropical; aserrada o desbastada longitudinalmente; cortada o desenrollada; incluso ...",660,38,114,296,893,1121,804,55,225,41,812,1278,1084,719,1107,4417,5145,4340,8254,2842
271019,Aceites medios y preparaciones; de petróleo o de mineral bituminoso; que no contienen biodiesel; ...,0,22212,1202,31239,39921,47532,79339,48984,49236,32086,3994,3684,2775,3032,2614,3228,2802,1562,1534,2823
381400,Disolventes y diluyentes orgánicos compuestos; no expresados ni comprendidos en otra parte; ...,2496,2629,3490,3618,5821,5259,6587,2595,1886,2147,2572,2157,2154,2222,1872,2135,1706,1617,1498,2789
842139,Máquinas y aparatos para filtrar o depurar gases (exc. ​​Separadores de isótopos y filtros ...,512,576,620,277,406,235,167,256,338,1741,168,426,154,404,483,956,1300,1401,3410,2728
392190,Placas; láminas; hojas y tiras; de plástico; reforzadas; estratificadas o combinadas de forma ...,1004,1129,1174,1347,1005,1050,1235,903,522,48,63,108,139,151,123,110,541,1230,1001,2674
340213,Agentes de superficie orgánicos; no iónicos; incl. acondicionados para la venta al por menor ...,11,22,99,91,18,25,123,370,1406,1465,1389,1479,1278,1449,1355,1570,1236,1434,1464,2665
750712,Tubos; de aleaciones de níquel,0,0,0,0,0,0,0,0,0,0,41,640,1333,156,69,61,111,538,1663,2662
060220,Árboles; arbustos y matas; de frutas o de otros frutos comestibles; incl. injertados,752,1316,506,366,461,265,852,387,1330,928,836,3536,1086,1248,1836,1997,3300,1828,934,2654
392119,Placas; láminas; hojas y tiras; de plástico celular; sin trabajar o trabajadas solo en la superficie ...,1543,599,201,175,638,1151,1036,712,3776,2248,2937,2247,4567,4227,3411,5323,3049,2662,2783,2599
847989,Máquinas y aparatos mecánicos; n.c.o.p.,1335,1142,1438,1464,4401,4247,3004,352,953,1005,2413,2472,1412,1513,871,1544,1052,1355,557,2590
321490,Plastes no refractarios de los tipos utilizados en albañilería,573,735,1125,1464,1611,2384,2818,1891,2855,3173,3473,3573,2010,2133,2101,2650,3136,3581,3289,2586
902690,Partes y accesorios de instrumentos y aparatos para medida o control del caudal; nivel; presión ...,50,253,2,238,298,81,13,20,15,19,49,88,192,1666,229,125,58,86,63,2579
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,2086,2233,2623,4154,3003,3846,6088,3189,4550,5867,6834,6384,6061,6982,5954,5410,5943,7169,6503,2577
481890,"""Papel; guata de celulosa o napa de fibras de celulosa; de los tipos utilizados para fines ...",2,27,9,12,1,5,28,35,20,24,16,10,41,68,17,12,10,44,357,2572
680530,Abrasivos naturales o artificiales en polvo o gránulos con soporte que no sea solamente de ...,28,48,59,122,312,541,699,357,781,1242,2560,2652,4042,5413,6365,5128,5605,6252,8679,2551
721012,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,53,0,68,15,35,21,0,211,253,480,6,0,109,73,149,204,555,1457,2353,2549
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,0,22,66,182,124,204,115,128,192,166,530,527,1844,3728,2526
300660,Preparaciones químicas anticonceptivas a base de hormonas; prostaglandinas; tromboxanos; leucotrienos; ...,8,374,260,52,0,0,0,0,50,21,248,140,90,105,0,265,2922,5037,4610,2525
903180,Instrumentos; máquinas y aparatos; no ópticos; para medida o control; n.c.o.p. de este capítulo,5911,4061,1022,306,2464,904,6128,3129,1294,1096,1728,1793,2004,816,1355,882,594,419,540,2521
120999,Semillas; frutos y esporas; para siembra (exc. legumbres; maíz dulce; café; té; yerba mate ...,434,1437,417,2254,5706,6210,7173,1362,1999,332,926,1369,1486,2359,675,918,370,309,352,2500
730640,Tubos y perfiles huecos; soldados; de sección circular; de acero inoxidable (exc. tubos de ...,8,17,28,19,30,218,151,74,137,140,3637,482,307,368,442,577,1909,4872,1022,2499
852990,Partes identificables como destinadas; exclusiva o principalmente; a módulos de visualización ...,124,128,79068,26279,62050,15824,18159,13601,23452,26862,16150,28370,62087,66114,432,173,1256,592,426,2472
391590,Desechos; desperdicios y recortes; de plástico (exc. de polímeros de etileno; de polímeros ...,225,284,258,625,1043,1432,1258,579,1569,3123,4898,3515,4814,2877,3931,2744,2519,3061,3413,2462
030489,Filetes de pescado congelados; nep,0,0,0,0,0,0,0,0,0,0,10062,6152,6071,2099,200,737,1916,3598,3250,2422
030571,Aletas de tiburón; salmuera ahumados; secos; salados o en,0,0,0,0,0,0,0,0,0,0,211,2851,3547,5024,3634,3094,3505,3402,2550,2421
300211,Kit para el diagnóstico de la malaria (paludismo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2411
040210,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",2743,1838,1712,1316,1492,2445,2214,1587,2158,2392,4200,4061,3025,2423,2789,2765,2196,2518,2627,2386
200600,Hortalizas; frutas u otros frutos o sus cortezas y demás partes de plantas; confitados con ...,1126,873,738,1136,922,782,909,91,549,834,714,665,1106,1437,1603,1661,1916,1693,1596,2352
110412,Granos de avena aplastados o en copos,1094,1171,1412,1935,1859,2071,2816,1667,2167,2370,2564,2115,2317,2046,2324,2138,2188,2013,2558,2351
903289,Instrumentos y aparatos para regulación o control (exc. los hidráulicos o neumáticos; manostatos; ...,911,1091,2428,1940,2476,3271,5307,3560,3751,3942,6748,6359,8035,3986,6473,8938,9677,12095,10183,2339
392030,Placas; láminas; hojas y tiras; de polímeros no celulares de estireno y sin esfuerzo; estratificación ...,307,334,367,486,559,754,1598,572,689,859,1249,1165,2563,2438,2595,2321,2139,2564,2517,2325
200811,"""Cacahuetes """"cacahuetes; maníes""""; preparados o conservados (exc. confitados con azúcar)""",252,201,324,424,563,550,555,350,594,1119,1892,2156,3171,3314,3506,3398,3689,3315,3293,2301
210120,Extractos; esencias y concentrados de té o de yerba mate y preparaciones a base de estos extractos; ...,0,2,8,3229,2091,221,55,12,92,2501,3248,557,3053,2279,157,255,284,283,362,2286
040291,"""Leche y nata """"crema""""; concentradas; sin adición de azúcar ni otro edulcorante (exc. en polvo; ...",31,37,13,19,53,300,448,330,876,1420,1849,1983,1920,2111,2601,2375,2168,2436,2432,2284
391910,Láminas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; en rollos de anchura ...,948,785,1067,963,1058,1300,1803,1141,1448,1926,3640,3066,3388,2699,3171,2780,3066,2562,2198,2243
170191,Azúcar de caña o remolacha; sólido; con adición de aromatizante o colorante,0,12,0,0,1,0,3,60,82,141,102,104,105,6,0,7,0,2,1,2219
160250,Preparaciones y conservas; de carne o de despojos de bovinos (exc. embutidos y productos simil.; ...,0,0,398,447,62,313,729,375,1127,2094,1918,979,844,1086,871,814,1281,1973,2600,2210
440325,Madera de coníferas en bruto; cuya sección transversal mínima sea => 15 cm; incluso descortezada ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185
330749,"""Preparaciones para perfumar o desodorizar locales; incl. las preparaciones odoríferas para ...",658,605,549,494,562,471,747,848,1630,2025,1789,2176,2597,2289,2768,3189,3085,2823,2790,2162
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,4269,4544,6423,7300,9013,10052,13119,8647,10858,14701,21106,17570,16810,12382,9795,10664,9171,8959,7495,2131
940429,"""Colchones con muelles """"resortes""""; bien rellenos o guarnecidos interiormente con cualquier ...",8,48,1,72,514,1078,1178,138,674,991,805,875,856,1285,1165,1276,1128,1045,1674,2125
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,5,3,19,40,14,181,139,250,39,220,19,3347,4979,2147,691,533,1155,1172,1753,2114
010649,Los insectos vivos (abejas excl.),0,0,0,0,0,0,0,0,0,0,200,83,65,919,1215,1212,954,64,0,2092
760720,Hojas y tiras; delgadas; de aluminio; con soporte; de espesor <= 0;2 mm; sin incluir el soporte ...,965,1716,2250,3415,4573,4312,6334,3241,3798,5029,5690,6285,5767,6200,6328,6247,5957,4415,2610,2077
940370,Muebles de plástico (exc. asientos y mobiliario para medicina; cirugía; odontología o veterinaria),2303,5815,3628,10392,5726,3005,3065,1156,2119,1808,1766,2244,1665,1697,2610,2184,1699,2917,1643,2072
391733,Tubos flexibles; de plástico; sin reforzar ni combinar con otras materias y con accesorios,48,159,64,119,162,163,208,121,352,293,529,277,259,139,95,543,1047,1025,461,2033
130219,Jugos y extractos vegetales (exc. de regaliz; lúpulo; así como de opio),4967,3060,8233,4899,4011,4463,5128,379,1535,1592,1376,3492,3470,2727,1478,124,1301,651,49,2023
140490,Productos vegetales; n.c.o.p.,9,5,24,7,12,221,5,204,114,149,90,26,64,67,79,124,247,378,525,2002
300290,Sangre humana; Sangre animal preparada para usos terapéuticos; profilácticos o de diagnóstico.,0,0,11,90,164,38,63,25,429,212,242,95,19,255,168,40,99,113,259,1986
741999,Manufacturas de cobre; n.c.o.p.,307,149,16,39,29,9,2,58,99,85,102,220,52,82,59,43,70,123,76,1955
841931,Secadores para productos agrícolas,135,42,94,406,372,777,660,659,670,1437,1976,129,1162,391,4331,1339,2793,690,605,1945
761410,Cables; trenzas y artículos simil.; de aluminio; con alma de acero; sin aislar para electricidad,0,1,1,0,0,1,0,0,6,78,0,0,0,73,25,452,1207,1075,630,1942
901841,Tornos dentales; incl. combinados con otros equipos dentales sobre basamento común,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1933
721090,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,265,0,97,1,2,0,0,129,38,30,0,459,4133,3916,4043,2425,2469,2923,3907,1918
854430,Juegos de cables para bujías de encendido y demás juegos de cables de los tipos utilizados ...,0,0,0,0,34,7,7,0,38,3,3,5,3,666,4599,479,756,127,134,1916
200551,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; desvainadas; ...",0,0,1,1,7,5,1,0,0,0,0,0,0,2,5,5,7,35,1,1910
853620,Disyuntores; para una tensión <= 1.000 V,877,1223,2276,3171,2884,3706,3099,1314,1898,2939,3283,3215,5523,8427,5413,6151,5497,5158,4419,1910
848050,Moldes para vidrio (exc. de grafito u otros carbonos o de materia cerámica),1960,2123,2967,2303,2363,3238,3533,2740,4117,2498,2723,2187,2546,2931,2044,2077,1522,2824,2209,1886
841391,Partes de bombas para líquidos; n.c.o.p.,163,271,347,392,425,483,341,148,140,181,130,174,235,245,267,163,97,137,67,1881
121190,Vegetales; partes de vegetales; incl. semillas y frutos; utilizados principalmente en perfumería; ...,889,789,714,740,573,822,1039,1029,1294,1728,2676,2041,2480,2373,4454,7129,8116,1950,1531,1870
720421,"""Desperdicios y desechos """"chatarra""""; de acero inoxidable (exc. radiactivos; así como desperdicios ...",2,0,0,653,1006,1098,119,84,932,1514,381,249,547,301,241,587,326,725,248,1847
520622,"""Hilados de algodón; con un alto contenido de algodón; pero < 85% en peso; sencillos; de fibras ...",0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,1145,1026,1838
200819,"""Frutos de cáscara y demás semillas; incl. mezclados entre sí; preparados o conservados (exc. ...",430,58,64,121,92,1184,603,160,145,215,216,366,336,522,1105,1488,1847,2483,2183,1819
180632,Chocolate y demás preparaciones alimenticias que contengan cacao; en bloques; tabletas o barras; ...,3997,3134,2149,2045,2797,3478,5185,2541,3829,837,1268,1787,1739,2016,2008,1640,1399,1226,1280,1798
030461,"""Filetes congelados de tilapia """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,51741,33953,2332,1699,3385,1193,2348,2527,937,1794
940190,Partes de asientos; n.c.o.p.,148,1,23,13,143,75,232,5851,42942,7029,57,3,9,13,158,110,221,152,85,1754
844339,Impresoras; fotocopiadoras y máquinas facsímiles; combinadas (exc. con conexión automática ...,0,0,0,0,0,10,43,850,98,113,35,886,2457,2554,2898,2177,2923,1971,1575,1717
630790,Artículos de materia textil; confeccionados; incl. los patrones para prendas de vestir; n.c.o.p.,296,471,566,841,1565,919,970,383,419,603,5599,312,377,1061,511,426,562,586,988,1711
620343,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de fibras ...",178,393,568,5718,581,2129,8113,3746,2538,1145,704,959,1402,1184,1370,44,70,51,36,1711
340399,Preparaciones lubricantes; incl. los aceites de corte; las preparaciones para aflojar tuercas; ...,3,1,1,7,4,24,15,30,67,152,193,182,195,233,309,858,1091,1102,847,1708
540720,Tejidos de tiras o formas simil. de filamentos sintéticos; incl. los monofilamentos de título ...,525,573,1359,2377,1390,3104,4249,970,682,2641,1774,2432,1751,1854,828,265,468,282,303,1698
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,194,36,112,330,337,89,178,330,452,448,558,940,1760,1144,2989,2623,2406,2085,1527,1684
292320,Lecitinas y demás fosfoaminolípidos; incl. de constitución química no definida,120,49,178,295,405,485,597,467,701,1026,1198,1200,1039,941,1035,1062,1615,1480,1482,1682
320730,"""Abrillantadores """"lustres"""" líquidos y preparaciones simil.; del tipo de las usadas en cerámica; ...",0,0,0,14,0,1,0,3,0,1,0,0,1,1,0,9,0,0,2,1681
721491,Barras de hierro o acero sin alear; simplemente laminadas o extrudidas en caliente; de sección ...,0,0,7,0,0,0,267,0,36,1100,568,508,602,256,68,764,550,879,324,1668
970110,Pinturas y dibujos; hechos totalmente a mano (exc. dibujos de la partida 4906 y artículos manufacturados ...,16,60,27,8,40,0,19,70,237,247,97,135,159,100,448,241,197,164,159,1667
180100,Cacao en grano; entero o partido; crudo o tostado,375,253,702,438,750,1212,948,424,738,565,569,826,929,769,1341,1343,1233,1236,1320,1661
901811,Electrocardiógrafos,13,11,0,10,0,13,77,25,89,199,47,172,151,293,223,333,369,2132,489,1646
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,1464,1775,2720,2772,3948,3714,4708,3127,2228,2858,2099,3095,2809,2796,1973,2110,2363,2914,1938,1596
854370,Partes de máquinas y de aparatos eléctricos; con función propia; n.c.o.p. del capítulo 85,0,0,0,0,0,6,1802,209,877,549,1072,213,3246,4351,5448,5149,1780,1867,312,1562
210330,Harina de mostaza y mostaza preparada,120,128,127,144,35,167,417,265,493,555,604,819,519,577,593,708,1048,1008,992,1558
120991,Semillas de hortalizas; para siembra,650,441,410,205,137,347,4,51,0,0,40,65,0,30,1,26,17,57,0,1555
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",54,41,44,110,139,234,42,47,797,1750,534,95,69,164,301,277,442,783,2352,1554
851712,"""Telefonía celular """"teléfonos móviles"""" o radiotelefonía""",0,0,0,0,0,20795,26258,8887,4952,4167,24496,47203,59872,41489,1527,2770,2244,3755,1280,1553
071420,"""Batatas """"boniatos; camotes""""; frescas; refrigeradas; congeladas o secas; incl. troceadas ...",21,177,270,360,500,247,427,37,330,76,209,132,425,307,429,282,565,658,777,1506
200599,"""Vegetales y mezcla de vegetales; preparados o conservados sin vinagre; sin congelar (exc. ...",0,0,0,0,0,0,384,250,294,449,1033,1520,2725,2956,923,680,529,497,640,1505
200897,Mezclas de frutas; frutos y demás partes comestibles de plantas; preparados o conservados; ...,0,0,0,0,0,0,0,0,0,0,1147,348,351,850,1559,1599,1907,1507,1165,1497
330590,Preparaciones capilares (exc. champúes; preparaciones para ondulación o desrizado permanentes; ...,233,262,267,554,519,320,796,595,1578,1842,1314,833,843,743,1955,2353,2498,3019,2235,1477
902780,Instrumentos y aparatos para análisis físicos o químicos; para ensayo de viscosidad; porosidad; ...,526,154,196,414,439,516,354,163,261,1175,615,424,389,853,488,749,559,515,973,1464
481810,Papel higiénico; en rollos; de anchura <= 36 cm,3857,4763,6267,6478,3628,7844,13202,9646,8728,6432,9130,12322,6384,6274,8789,11481,2095,6945,2615,1461
470720,"""Papel o cartón para reciclar """"desperdicios y desechos""""; obtenido principalmente a partir ...",116,173,674,870,1195,1716,2275,1850,2854,6685,6490,5470,3132,3865,2627,2860,2248,2268,1376,1459
392510,Depósitos; cisternas; cubas y recipientes simil.; de plástico; de capacidad > 300 l,18,167,335,477,521,757,1039,870,1468,1816,2108,1863,1958,1981,2276,1971,2376,2422,1420,1450
390120,Polietileno de densidad >= 0;94; en formas primarias,227,331,182,523,613,663,612,689,1176,1082,946,652,502,789,229,392,331,179,263,1449
854232,Circuitos electrónicos integrados con memoria,0,0,0,0,0,19,30,23,422,1836,260,87,197,69,224,919,1835,1170,206,1444
710811,Oro; incl. el oro platinado; en polvo; para uso no monetario,0,0,0,0,0,0,0,0,0,0,0,865,252,98,0,271,229,0,0,1441
040690,"""Queso (exc. queso fresco; incl. lactosuero; curado; requesón; queso fundido; queso de pasta ...",52,136,436,1245,2930,3754,5325,2284,3244,3907,4773,3869,3429,2837,4863,6796,5092,2953,1928,1434
847150,Unidades de proceso digitales; para máquinas automáticas para tratamiento o procesamiento de ...,58,50,72,112,1147,422,969,588,544,513,780,348,980,400,338,546,362,1534,1514,1431
842129,"""Aparatos de filtrar o depurar líquidos (exc. los aparatos para filtrar o depurar agua y bebidas ...",260,13,7,10,42,149,241,16,300,934,152,2404,78,479,158,60,450,1089,654,1427
721210,Productos planos de hierro o acero sin alear; de anchura < 600 mm; estañados,0,0,19,4,20,5,3,2,3,9,0,77,1026,1042,1387,1769,876,1050,595,1417
902790,Micrótomos; sus partes y accesorios; partes y accesorios de polarímetros; refractómetros; espectrómetros ...,5,29,58,185,184,41,44,25,72,97,132,41,44,101,52,117,157,220,101,1415
847130,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; portátiles; de peso ...,2240,159,190,647,693,668,377,1150,521,2296,3167,1489,2230,1884,3402,2415,1573,2805,2290,1400
071080,"""Hortalizas; incl. """"silvestres""""; aunque estén cocidas en agua o vapor; congeladas (exc. patatas ...",0,0,13,0,1,23,0,3,0,22,6,6,11,1,54,77,76,137,400,1364
050400,Tripas; vejigas y estómagos de animales (excepto los de pescado); enteros o en trozos; frescos; ...,334,631,625,1183,1370,1384,513,23,63,41,337,194,333,440,624,261,503,1080,1179,1357
850131,Motores DC de potencia> 37;5 W pero <= 750 W y generadores DC de potencia <= 750 W (exc. los ...,43,683,63,20,51,126,119,116,208,149,996,103,119,131,70,4564,4794,4712,102,1356
391620,Monofilamentos cuya mayor dimensión del corte transversal sea > 1 mm; barras; varillas y perfiles; ...,3283,4082,4582,6759,7901,5539,5781,3129,3212,3476,4166,4651,3440,2125,2411,3055,2066,2046,1161,1355
330290,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,103,134,375,610,480,436,691,810,998,1493,1420,2385,2428,3700,2621,3180,2654,2969,2092,1352
392061,Placas; láminas; hojas y tiras; de policarbonatos no celulares y sin esfuerzo; estratificación ...,4,31,37,60,98,86,92,31,27,109,378,1305,1752,2484,1970,1713,1288,1568,1915,1348
681510,Manufacturas de grafito u otros carbonos (exc. para usos eléctricos),0,1,4,0,4,0,8,0,3,0,0,1,14,4,0,1,1,5,2,1327
040520,Pastas lácteas para untar; con un contenido de materias grasas >= 39% en peso pero < 80% en ...,0,0,8,1,0,0,0,0,0,0,0,219,69,0,1,0,0,54,9,1323
